bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-29318_ses-1_acq-rc8chan_run-1_T1w	0.5078539200627222	2.0300604034373233	0.7483914804288776	-1.0	3.476714117948543	3.49576	3.5735023538456274	3.36088	0.2732970421430502	0.3823766474956374	0.3443263103613125	0.8563355803489685	0.16077661514282227	0.0	0.0009457273449503842	10.47283600152423	10.402914280237397	10.572278080273609	256	200	256	2.1578894098642207	3.4565776689612533	4.151310711156859	6.839465054645104	514.9277163906169	708.8615316546154	831.4633688904765	1270.6008586261974	1.0	0.999996542930603	1.0	3882.2124454375185	0.0	0.012868599249284438	0.0	5641018.0	0.0	0.0	0.48983091407078927	-0.5801718562829175	162.67780703046256	366.71583612176033	385.0	336270.41987790226	61.0	641.0	178.41480929639363	-0.6172665742659871	105.89458540172966	537.001188066241	530.0	470484.2569703325	290.0	797.0	153.3306893432313	-0.3803115216640287	107.4040610246137	915.271328736322	950.0	423666.32310496026	645.0	1093.0	138.89958808822172	0.24572414060750317	0.5429581076578002	0.5300173866624892	0.5079729082614557
sub-29319_ses-1_acq-rc8chan_run-1_T1w	0.48976289686958907	2.059211699841309	0.6678603348921135	-1.0	3.3586186954413044	3.32594	3.584815897669241	3.165100188654672	0.2763893519503033	0.38390577345578175	0.33970487459391496	0.8196276128292084	0.17539045810699472	0.0	0.001551813242319501	8.511911586906619	8.446080135607822	8.605899967351109	256	200	256	2.001078364659037	3.585377240971599	4.0274964796827275	6.496033833417546	32.803510863269004	48.14857056681501	56.08144574289967	87.292255798615	1.0	1.0000039339065552	0.9999999403953552	2429.987938385837	0.0	0.6515646832302299	0.0	5074190.0	0.0	0.0	7.129837284029436	-0.7573425059035044	162.67070428238816	345.5677232212847	357.0	417320.2825080178	62.0	619.0	178.40359406991135	-0.5709792943101615	100.51069673327721	527.2652383703709	524.0	579659.3273384608	286.0	768.0	146.14906962152332	1.3261933243854536	108.12829733316774	912.1183538261032	950.0	512920.39014720725	626.0	1092.0	146.2429381206161	0.23782390807869372	0.549586351639689	0.540099687993168	0.37530048621222684
sub-29320_ses-1_acq-rc8chan_run-1_T1w	0.5730154959748037	1.7637326493612198	0.6674127748175376	-1.0	3.533883893086261	3.49621	3.768181679258783	3.33726	0.2789060780733516	0.37581641805835186	0.3452775038682965	0.8154951930046082	0.1599401116371154	0.0	0.001098122294764818	8.931252861018452	8.845441190176135	9.008636648058278	256	200	256	2.256906964425338	3.473085175496451	4.065298393526586	6.4659030406579685	19.52788697665001	27.647901204185594	31.26786664713602	46.62781176057247	1.0	0.9999969005584717	1.0	3126.2163082393854	0.0	1.141364847368089	0.0	5342297.0	0.0	0.0	13.15111405074591	-0.6053641252069135	143.36554242989862	377.7009977242609	392.0	401456.57207047293	87.0	650.0	173.6888218949403	-0.47916187527537657	108.00102473047946	561.1983639871022	555.0	540949.0247173109	303.0	839.0	159.8001370447508	0.49146849897164335	110.31787923592076	906.0623907487629	936.0	496991.403247801	632.0	1102.0	144.7592165313527	0.22236482152291318	0.5417758470059314	0.5408769259068257	0.3450653494076416
sub-29321_ses-1_acq-rc8chan_run-1_T1w	0.4194738412015393	2.4567968818238173	0.6957712541816433	-1.0	3.620833543701218	3.5861	3.824660425363906	3.451740205739749	0.2774757513992479	0.38830161495169513	0.33422263364905697	0.6095626950263977	0.13158133327960964	0.0	0.0015444018907034736	8.167099803137265	8.126883568717	8.287286481830808	256	200	256	2.0824972119990717	3.8602184228944076	5.1992626402699065	9.655072285916242	9.470223395243607	13.53245079899284	15.750476804720947	24.248756219926396	1.0	1.0000025033950806	0.9999999403953552	2634.160121684386	0.0	1.4504394160650769	0.0	5461225.0	0.0	0.0	26.287852103365935	-0.6253194505169484	170.17974420831985	363.2646293642193	380.0	436375.57024401444	66.0	646.0	182.47302440814073	-0.38355682897397925	103.5170216102287	548.9813825176958	543.0	610667.194508864	320.0	780.0	140.66550021721028	0.1545551585154561	76.8567301064332	947.4980401568646	973.0	525619.2355965952	747.0	1072.0	100.77594922245268	0.23082261654969505	0.540322715864589	0.5224897475668786	0.4765027625939023
sub-29322_ses-1_acq-rc8chan_run-1_T1w	0.5005833009666621	2.0846179206416764	0.6781993671492218	-1.0	3.3737233968335425	3.44117	3.48393	3.1960701905006283	0.27445099855311195	0.38826019048575233	0.33728881096113567	0.7247140407562256	0.16057531833648675	0.0	0.001400823120475568	9.038889639030508	8.97053734953072	9.102238846019823	256	200	256	1.663764395677213	4.225134034523509	3.9327137858005408	5.909242927200899	80.8642525358918	136.54127887207957	154.6584064894105	246.5696880602602	1.0	1.0	0.9999999403953552	180.51478746040542	0.0	0.3493015175356324	0.0	5739371.0	0.0	0.0	2.471012786661336	-0.19279875447552897	158.26934509749026	313.0065813840961	305.0	391794.44412368134	45.0	601.0	183.31899129316778	-0.4328059659451573	84.6584635412385	519.4121141987679	515.0	554263.552724083	314.0	722.0	121.88951432340514	-0.5563045012893721	123.08360635992625	882.986286440802	930.0	481499.00308736623	567.0	1068.0	157.3804031620571	0.23995736799434597	0.5412373283723361	0.5374505270836395	0.42974671098828315
sub-29323_ses-1_acq-rc8chan_run-1_T1w	0.4729430707924174	2.022233789664041	0.6755013551925714	-1.0	3.589110928718067	3.59743	3.782132786154201	3.38777	0.2791635750153632	0.38004765080550634	0.3407887741791304	0.7934130728244781	0.19754030108451848	0.0	0.0016242235489350792	7.591671071323809	7.520609033798917	7.691961103290063	256	200	256	2.1192627638879316	3.189204960638844	4.135670682153911	7.09854432193496	15.233359838742288	20.981039144652964	24.812825348593417	38.224077062385	1.0	1.0000019073486328	1.0	5841.426098617927	0.0	0.8336529464225538	0.0	5104088.0	0.0	0.0	16.299535902022	-0.7048324626652702	183.32995096013053	355.37789672260527	379.0	470790.3861627054	58.0	626.0	178.83558563068138	0.1788312264141272	102.36894559151806	530.951888550165	522.0	640924.5198737218	257.0	815.0	163.67702898312245	-0.03756085851012836	100.52363177842898	912.6554857773541	951.0	574717.0940437997	646.0	1073.0	133.97101285927005	0.2224220553013773	0.5315762515286582	0.5155109511258108	0.45577931894134455
sub-29324_ses-1_acq-rc8chan_run-1_T1w	0.39118251906960305	2.517251418597414	0.6825423905978023	-1.0	3.696705028204352	3.70836	3.8789450846130547	3.50281	0.28499371385236577	0.3815923262597485	0.3334139598878857	0.707475334405899	0.2431534081697463	0.0	0.0008867509432773251	7.506306851090377	7.46642486166683	7.6612020860999985	256	200	256	2.4729743085002913	3.312563024215154	5.110168456861062	9.544968037867742	27.8736216574104	35.311221451283	43.58294458652449	67.56399065088007	1.0	0.9999883770942688	1.0	2002.9460371022699	0.0	1.1477631334000016	0.0	5344865.0	0.0	7.0	9.425029141491441	-0.5331470806900498	132.11654590518592	376.13008588366506	401.0	484788.55699310993	74.0	622.0	162.1527506529574	-0.4038239188368795	101.68900618730737	518.2248184157003	508.0	649107.6266437861	270.0	772.0	153.3554546675414	0.15108379903945623	79.81968266098843	945.762902449776	972.0	567153.8165193989	743.0	1072.0	101.83367186071423	0.222299226080023	0.5272740658011159	0.5016249692225329	0.5397316976777872
sub-29325_ses-1_acq-rc8chan_run-1_T1w	0.4319153110598238	2.453329219297059	0.7016614608823757	-1.0	3.6006812998986457	3.57897	3.817063899695936	3.40601	0.27719320970619826	0.38936089911899924	0.3334458911748026	0.6452698409557343	0.14793728291988373	0.0	0.001405367567537892	7.600928041322899	7.554108829297445	7.7083295342409635	256	200	256	1.9676859020716704	4.028614770197376	4.454795293492105	7.368085208207271	18.424568139838705	26.439775748695087	31.47096667200321	49.548556127475834	1.0	0.9999911189079285	1.0	2894.8302577475692	0.0	0.7810772251576217	0.0	5484016.0	0.0	0.0	12.587447577592464	-0.8126746140234875	181.56773064809096	335.2551296089061	354.0	467973.0994689325	45.0	607.0	179.90657014934254	-0.2430309176626677	89.26735645055207	514.676155198287	508.0	657340.8741356122	309.0	727.0	126.09783823278313	-0.31386353359112196	102.50304166000969	914.9420812319122	952.0	562942.0264790977	659.0	1066.0	129.20577430095892	0.2372239151250885	0.5326689220164703	0.5217468302548173	0.5584619592709992
sub-29326_ses-1_acq-rc8chan_run-1_T1w	0.4755099596683006	2.1182953055340317	0.7375016653242955	-1.0	3.6819129845653653	3.6659502185076605	3.9608687351884364	3.41892	0.28152465246051367	0.3788257467739238	0.33964960076556244	0.7458361387252808	0.18022281825542452	0.0	0.0013399297251979754	8.107169181925679	8.046263605199394	8.21806505181524	256	200	256	2.2206816989359135	3.3512871353234925	4.60009001710874	8.228301217066814	12.9531689912883	18.262953669179325	21.272958996136662	32.60275432794236	0.9999999403953552	0.9999977946281433	1.0	2886.7312075093564	0.0	0.6873482676344761	0.0	5369652.0	0.0	0.0	19.37110844217004	-0.6956626686186711	136.8253526904101	365.0341871871213	383.0	445352.856597233	69.0	633.0	172.4693683868164	-0.2225749731517359	111.94012247396378	546.3991442422896	540.0	599276.5713546532	288.0	818.0	161.13198530941773	-0.05437037343095685	89.67610042539569	933.8995302762594	964.0	537302.572336073	705.0	1081.0	117.15651596788973	0.22350177876380511	0.5374275445769516	0.5214242517158946	0.5221082781482669
sub-29327_ses-1_acq-rc8chan_run-1_T1w	0.5351945042974101	1.785593620436545	0.6988047203144047	-1.0	3.5164649048126733	3.56854	3.6057145132639876	3.3751402011740326	0.27618027818790203	0.38082432367536134	0.34299539813673663	0.7713212966918945	0.15062530040740962	0.0	0.0013926309724639997	7.9545516746116185	7.865215269787391	8.028235711707843	256	200	256	1.9795613361456952	3.223639839512242	3.696357372373449	5.885870941462411	163.39966324938231	238.0837198592108	274.4450484308647	421.8517621840009	1.0	0.9999987483024597	0.9999999403953552	343.82187728513526	0.0	0.1476330432839177	0.0	5199229.0	0.0	0.0	1.447397355030314	-0.7043921907890427	186.55604884495403	347.12171799486003	361.0	445264.1966511034	58.0	627.0	182.36342973102907	-0.3254815285647119	100.8076241969488	530.6802376227563	526.0	613973.7336028847	251.0	812.0	163.1694599364195	-0.46216446364576536	116.4813445477997	886.461151554565	932.0	552985.0697828336	573.0	1080.0	158.34515682890435	0.22639755552859284	0.5354708645208828	0.5258861419633211	0.45676933426821653
sub-29328_ses-1_acq-rc8chan_run-1_T1w	0.5164043097297499	2.118169556589603	0.7260315683816633	-1.0	3.4828600385676687	3.4407302050835016	3.679819910619504	3.32803	0.2756220141651159	0.38373657812020756	0.3406414077146766	0.7994761765003204	0.19465243816375732	0.0	0.0012886258671820738	8.122060576274894	8.05798775814525	8.230128957530457	256	200	256	2.384685810458254	3.865738287935953	4.186907260180939	6.31029768214861	77.53700125195951	99.38658015837203	119.30256801111973	180.98412262302767	0.9999999403953552	1.0000027418136597	1.0	371.419681983319	0.0	0.3701417834430943	0.0	5691003.0	0.0	0.0	3.388184894413373	-0.5439543936846785	172.77821005843944	376.98856638596055	401.0	434924.372199719	78.0	631.0	168.15613077472398	-0.19176089955272468	96.4118595773165	521.8956829525246	514.0	605526.3431498534	313.0	749.0	132.9628488249581	-0.5600913367454092	121.51075912863796	898.4263349180026	936.0	537523.2847213018	611.0	1086.0	148.32883906372817	0.22775542158302198	0.5287728906816604	0.5169186202059809	0.5966198722463052
sub-29329_ses-1_acq-rc8chan_run-1_T1w	0.4064662697193638	2.5173556993372275	0.7399815345241265	-1.0	3.5363701629936934	3.481210207496298	3.829690281484784	3.29821	0.2773511644979959	0.3900920743901808	0.3325567611118234	0.6877337992191315	0.16683024168014526	0.0	0.0011698718185952166	8.709042682402233	8.667837248148968	8.8315390573402	256	200	256	1.8905991504031805	3.621692713650555	4.5715148061066255	8.202252554266142	306.14094919990157	443.8605166050148	532.4571809866483	847.3700771550284	0.9999999403953552	1.000010371208191	1.0	2175.5553169388204	0.0	0.029616415519111015	0.0	5453766.0	0.0	0.0	0.7468540363435755	-0.7777844358344912	190.19309341470716	330.43609060888855	349.0	409379.1941473831	33.0	612.0	184.59733977460996	0.45938189015551245	98.2790228676088	511.00413483787344	506.0	575788.3849025165	279.0	740.0	139.7135540227092	0.6654287573527653	88.69546120329855	932.8523814032843	966.0	490864.4213505936	701.0	1072.0	117.77240576658913	0.24188851199664288	0.53730343420736	0.5244050902162253	0.5373595370745028
sub-29330_ses-1_acq-rc8chan_run-1_T1w	0.5539277125068228	1.7458239933811912	0.7067281613944215	-1.0	3.416066676509723	3.42008	3.5643500295291677	3.26377	0.2815134936940344	0.3752044639382483	0.34328204236771737	0.9425798654556274	0.2148080348968503	0.0	0.0006402623931398885	8.095916365692258	8.011449299912929	8.17912400318244	256	200	256	2.1707465180586443	3.2437212270047566	3.980194459092962	6.526115632215483	7.469197588689494	10.686998116453898	12.162635934236766	18.331712097566907	1.0	1.0000056028366089	1.0	1827.6488505096806	0.0	1.6601961940119387	0.0	5711999.0	0.0	0.0	33.59360068074255	-0.6377309802775031	151.65100691392158	369.18149107061276	383.0	445945.2438499683	77.0	643.0	176.4368006069024	-0.4707035277347451	108.32010791751502	553.1720742432627	548.0	594361.0161237699	273.0	850.0	168.9416261910239	0.2986751048615566	108.81955538515955	909.9060278789327	940.0	543792.7400360025	634.0	1103.0	144.03654312521155	0.22061923302660394	0.5415613083229808	0.5365997864416912	0.4070492918259175
sub-29331_ses-1_acq-rc8chan_run-1_T1w	0.5414735020420769	1.8820500087608556	0.7217341642862268	-1.0	3.2879907839373477	3.194640190415394	3.562882161396649	3.10645	0.2727896742929814	0.3815170399986608	0.34569328570835794	0.8497798442840576	0.24553189277648935	0.0	0.0014821711606369475	8.972734217578667	8.892657195647415	9.053728594386095	256	200	256	2.2359131894014626	3.730635045566943	4.115047079814638	6.378593004475508	33.388584163481426	45.537400678411544	52.34183986024315	78.0995347388365	0.9999999403953552	1.0000050067901611	1.0	4266.735713829109	0.0	0.28588057382984267	0.0	5321229.0	0.0	0.0	7.927113779490144	-0.2549449663120966	169.28400797304604	385.30107592682305	404.0	390887.14405383664	75.0	662.0	180.68656920200817	-0.61966073808324	103.58577493375893	557.7107474671664	551.0	546685.3045646488	324.0	811.0	147.6958987741995	0.7471683577262827	109.75478487081935	908.0499955287183	945.0	495352.55144590966	621.0	1097.0	148.15164495843794	0.23006662098676475	0.5415139802296101	0.5314684217775794	0.4710021307117325
sub-29332_ses-1_acq-rc8chan_run-1_T1w	0.4146322153485865	2.553100392614439	0.6857602287765788	-1.0	3.49381	3.49724	3.6539	3.33029	0.2811294975869411	0.3874945915629229	0.3313759108501359	0.724249929189682	0.17713861167430878	0.0	0.0021449156545877515	8.142547054363806	8.101813457651051	8.255418021878802	256	200	256	1.9999819081110384	4.0394251558312435	4.55934207056903	7.638619147764808	19.627720779874924	28.53915722591009	34.104104879974244	54.14543663413772	1.0	1.0	1.0	2791.5710396300624	0.0	0.8826599569461154	0.0	5711912.0	0.0	5.0	11.615585413960266	-0.015549512780332453	166.6984368492755	334.084712765013	348.0	443767.4100621595	56.0	600.0	174.0013779580479	1.569091186394889	90.54314650208647	512.649001866965	506.0	611666.4127633695	309.0	723.0	125.26524613167517	2.1045697750190557	97.69987926617182	924.4077438832351	960.0	523082.1773495203	682.0	1071.0	125.67704499871977	0.22621838594133442	0.5368277099368849	0.5227621090692095	0.5778264866976888
sub-29333_ses-1_acq-rc8chan_run-1_T1w	0.4872714322387625	1.9126429228459676	0.7353040673207126	-1.0	3.122216408178606	3.0788101835113872	3.3810890410244308	2.90675	0.26414914565453784	0.3830751017481583	0.3527757525973038	0.8157782554626465	0.16297363042831425	0.0	0.0035643314938399607	9.028858284627743	8.951891486935722	9.108111101318917	256	180	256	2.170165239612915	3.8070457496126733	3.91756224367494	5.775475741799231	7.593551311970069	10.048609254937837	11.862941481523833	17.946663877663596	0.9999999403953552	1.0000061988830566	1.0	741.1370089352082	0.0	1.8975184598301755	0.0	4846063.0	0.0	0.0	34.423870052467265	-0.6741269888288017	211.68943419220258	372.83599358605613	399.0	338706.0344858166	66.0	646.0	183.85669612162732	-0.36482817989168037	92.36830735377481	537.6748104970118	528.0	491199.19847501663	321.0	778.0	138.6900755246465	8.232111675734188	109.84933702531164	898.8074760235997	943.0	452347.76712566515	577.0	1086.0	163.27641216375903	0.23222300317155828	0.5430854898238616	0.5255826499727887	0.5073927015103986
sub-29334_ses-1_acq-rc8chan_run-1_T1w	0.5303771807210577	2.0103143071544167	0.6986405386232898	-1.0	3.0358933333333336	3.03168	3.18889	2.88711	0.26396469985515186	0.38941009518256664	0.34662520496228144	0.8306156992912292	0.19364621043205255	0.0	0.0012358818105019198	10.301944010000781	10.234510422528098	10.379950491388387	256	200	256	2.252412587480436	4.656208147316502	4.294110006127872	5.973709283586678	149.52919286691397	195.89762046266375	227.6486109352056	337.51901947603903	1.0	1.0	1.0	5898.603125781469	0.0	0.17736895489485446	0.0	5958788.0	0.0	0.0	1.8226323380382776	-0.1694434975460224	199.6627338103575	391.8956441157792	416.0	330624.23346776515	81.0	670.0	184.69057276574458	1.3288530487396812	89.85850038578492	552.6060343825092	545.0	487748.6053816857	374.0	752.0	117.04791196337769	3.9647927989677054	119.1101088183118	900.9277801093531	939.0	434159.16125962464	597.0	1094.0	157.18858652507788	0.24595912354846078	0.5381540904939917	0.531011077579085	0.48141649021024013
sub-29335_ses-1_acq-rc8chan_run-1_T1w	0.5105000653511369	2.026746928668919	0.7284550069929316	-1.0	3.2980886762109107	3.2634301945155975	3.4945958341171335	3.13624	0.2695451606009019	0.3852266962057176	0.3452281431933805	0.853084921836853	0.15718048810958862	0.0	0.001209480707474986	8.242537915813944	8.1745266206097	8.332900714704069	256	180	256	2.206771463050332	3.983116268977018	4.229275269697726	6.497938077065828	9.106715532038802	12.332963999419382	14.361763272051142	21.64561028469524	0.9999999403953552	1.0000011920928955	1.0	1109.5782420624328	0.0	1.4196654392500414	0.0	5024917.0	0.0	0.0	28.632088735248416	0.0256487909715557	175.83686751519565	376.1448043374972	398.0	377941.668768957	69.0	648.0	180.35373400797647	1.5972410388918936	97.55194595027838	545.4945303332335	539.0	540144.0711967055	332.0	776.0	135.32105634396729	1.1450347916519865	110.22158064763434	910.1506473403261	946.0	484060.2600827333	625.0	1093.0	145.58449336217706	0.25018505279232456	0.5438120392528579	0.5301256085075791	0.47112930652601076
sub-29336_ses-1_acq-rc8chan_run-1_T1w	0.4392846342523028	2.2182210370753017	0.7252079202883877	-1.0	3.37440603410289	3.3303301985031486	3.583887903805521	3.209	0.2748743286322459	0.3846093181887492	0.3405163531790048	0.7291253209114075	0.20095781087875375	0.0	0.0010561863220403935	9.170868520668199	9.112928570442042	9.281938738543866	256	200	256	2.19179883605501	3.599691013060765	4.543070769401919	7.837722459089983	39.705831135608655	53.23964826453793	62.925615425438274	95.83136687616825	0.9999999403953552	0.9999977946281433	1.0	2282.839109669995	0.0	0.35845434029923995	0.0	5363121.0	0.0	0.0	6.583401382714639	-0.8468925438710002	185.30155314422524	372.6157776098375	399.0	385361.4394694792	65.0	644.0	182.04201760687798	-0.20240283057588337	99.15553374457762	543.477763195298	535.0	539204.9567818542	305.0	797.0	148.6237296361965	0.6743326968396124	88.85828971540795	929.3229606400988	963.0	477388.60401009093	683.0	1075.0	122.86719725197064	0.2267369998663705	0.5366833224062143	0.513845671850428	0.5130915647016397
sub-29337_ses-1_acq-rc8chan_run-1_T1w	0.47883515270821536	2.18274016652277	0.7188902976282994	-1.0	3.318285732005927	3.2329	3.5508571960177817	3.1711	0.2763496847811498	0.3827944801943215	0.3408558350245287	0.8248132765293121	0.18962673246860506	0.0	0.0014645848408083575	8.351052119397337	8.293147981847024	8.472759949341667	256	200	256	2.4914885001850005	3.8139490164769962	4.516034686399895	7.2426665425376875	59.52091518736443	75.38380060286484	89.84289084885195	134.6239567563266	1.0	0.9999979734420776	1.0	8577.148468470668	0.0	0.18686374846940906	0.0	5408042.0	0.0	0.0	4.666894531537191	0.2658907254728766	156.8779341022667	404.00029969876726	424.0	424048.0900060948	98.0	661.0	170.1791920873508	1.8119251079349477	102.18379846808168	546.0570116051724	537.0	587383.5836643958	328.0	783.0	140.79882572315677	1.9227669738704414	99.8846359747852	927.741360128305	959.0	523030.3263202534	675.0	1097.0	132.40966950422418	0.23175613444868653	0.5368411692393333	0.522645562804332	0.4184529518589913
sub-29338_ses-1_acq-rc8chan_run-1_T1w	0.5075336750847835	2.066065556048286	0.7116339139436014	-1.0	3.472581269188085	3.302510196844947	3.786113610719309	3.32912	0.27623920124181367	0.3810531025107833	0.34270769624740305	0.8195485472679138	0.19450300931930542	0.0	0.0011290138155046533	8.023117618580542	7.959624660415626	8.12973724301831	256	200	256	2.3684677810636603	3.733195849992468	4.600253535348737	7.699096974990082	29.845736783346492	40.251998518944305	46.466849277704114	69.30281253082153	0.9999999403953552	0.9999990463256836	1.0	2906.9012913681995	0.0	0.5435090781798113	0.0	5697673.0	0.0	0.0	9.065661041109731	-0.25342227518373406	144.64107333647087	394.76996721883063	413.0	441408.42072376714	87.0	661.0	174.37413988952468	0.36565847160407117	106.96120371397174	563.0629219679334	557.0	608892.7546671336	328.0	815.0	149.2018005466627	0.5875036688101396	97.06733367011124	931.9720525242748	959.0	547619.8247403152	693.0	1095.0	124.55994871962014	0.24249942201375715	0.5424006860858747	0.5344803038967417	0.4269282537519918
sub-29339_ses-1_acq-rc8chan_run-1_T1w	0.4877548788523025	1.8869251373259464	0.6856096346575782	-1.0	3.215217122592469	3.239880193111908	3.4283211746655	2.97745	0.27389750084205833	0.383070749325537	0.34303174983240475	0.770566999912262	0.149736225605011	0.0	0.0015735549274526826	8.867292333405256	8.788395792306416	8.949123041790529	256	200	256	2.129515946174667	3.596017923702649	4.076514356042829	6.504009198251174	47.883546017748635	64.86687268414224	74.89175300805512	111.9248403222745	0.9999999403953552	1.0000113248825073	1.0	4217.484205842319	0.0	0.4238995162920427	0.0	5456805.0	0.0	0.0	5.554838781184025	1.9392944551653644	198.05556368491295	382.4783023154335	406.0	397031.1352113086	66.0	664.0	190.65341559619552	12.331998530796064	95.72713143158234	559.2748219074379	550.0	555284.4184535554	315.0	826.0	152.9468196286874	6.683104137683069	98.88706523048637	908.6694658056359	949.0	497245.4463102862	618.0	1079.0	145.90985603119788	0.23274151550360556	0.5412387712169983	0.5302853921114328	0.44573480293046897
sub-29340_ses-1_acq-rc8chan_run-1_T1w	0.41245477687945353	2.376058765276207	0.7128989344315269	-1.0	3.357502489084212	3.36733	3.541037467252636	3.16414	0.282971875971274	0.3791113433027438	0.33791678072598225	0.7850134372711182	0.14058217406272888	0.0	0.001346069084356833	6.802512339155161	6.755443753274964	6.960129418786492	256	190	256	2.7245756529855876	3.4045453773946917	4.572070335533616	7.58708997622057	7.973611025300013	9.529906189274232	11.99564132561199	18.48340676226172	1.0	1.0000007152557373	1.0	916.5702782687603	0.0	1.8110391903760263	0.0	4799265.0	0.0	0.0	34.09767608895497	-0.22254923812092153	125.80861801936842	391.75220946404255	415.0	502414.0190141302	99.0	614.0	152.3171458054567	-0.1484324136657742	92.47094133494977	506.16629989592064	496.0	673108.7779971212	274.0	752.0	145.68747852605165	1.1070221855204903	99.73298469087557	931.724402905872	962.0	599968.2028969268	689.0	1089.0	126.79422562611053	0.22783897014423138	0.525221971677752	0.5003371626456051	0.44091464771780164
sub-29341_ses-1_acq-rc8chan_run-1_T1w	0.4592530173718581	1.8926025986403021	0.737783302890744	-1.0	3.3204425602323013	3.2526401938724634	3.49893748682444	3.20975	0.2875917104468992	0.3688729655639098	0.3435353239891909	0.8161255717277527	0.21143633127212524	0.0	0.0011665456423334039	7.65634166570606	7.579918271210054	7.774834348419434	256	200	256	2.6094653253481344	2.937230864345454	4.104228557156114	6.765989481774755	61.53420235332282	78.32976966232155	94.18399249087493	142.68800545698045	0.9999999403953552	1.0000035762786865	1.0	6658.047054031555	0.0	0.13234503095020725	0.0	5183164.0	0.0	0.0	4.407735198104081	1.5201428233594676	112.81775467759077	394.4630543539131	414.0	479599.7276118419	101.0	629.0	158.65302534135898	6.322157592785485	103.1801458018277	539.3306086799977	527.0	615147.6811793862	253.0	863.0	179.42054812393565	5.459222093104797	95.67641072018687	925.734194460291	960.0	572893.5912451585	650.0	1098.0	141.8859968277535	0.2142287670867593	0.5249171084930943	0.5127534878149507	0.5273206187023506
sub-29342_ses-1_acq-rc8chan_run-1_T1w	0.5311743567788475	1.7780747006627688	0.6811792538201679	-1.0	3.38903	3.41601	3.55976	3.19132	0.2781693309434597	0.3777995027590335	0.34403116629750685	0.8474070727825165	0.18452963829040536	0.0	0.0013938129748533542	7.952260202709068	7.8633637905730005	8.034704884043357	256	200	256	2.144941709949657	3.140331791357532	3.7290462043328545	5.901865111691373	12.001679949937994	16.821503546854583	19.609127790545855	30.00419987484499	1.0	1.0	1.0	4681.345884159801	0.0	0.8690452337331437	0.0	5420070.0	0.0	0.0	20.52473382289057	0.16940680707395117	156.83026219931713	360.2062586187264	376.0	448175.8555752568	68.0	629.0	175.2959433710642	1.5916964493197616	105.79921534442376	532.9183137588351	527.0	608696.2024557347	254.0	820.0	167.81652453339655	2.0970121093717182	113.57579400524024	894.98275056917	940.0	554289.9419464696	588.0	1087.0	159.27154116176555	0.2301322506310941	0.5434776590683895	0.5359397591658825	0.3839349295040831
sub-29343_ses-1_acq-rc8chan_run-1_T1w	0.47829587504391224	2.160264196990095	0.7147708310113878	-1.0	3.2045298659944694	3.21977	3.3723595979834085	3.02146	0.269662558970309	0.3889824106642023	0.34135503036548864	0.7940347790718079	0.22408746480941777	0.0	0.0011357335798698339	7.874536458113066	7.8176189459075465	7.97767461571236	256	180	256	2.18871817633948	4.0937554087420045	4.198321742757838	6.31249164319203	7.689651500130762	10.019848924412813	12.019935046921569	18.35030471622114	1.0	1.0000001192092896	1.0	782.6440230493554	0.0	1.8278015363700526	0.0	4895305.0	0.0	0.0	33.738071796308105	1.1026201622234195	202.33040628333555	370.3548792378209	396.0	395254.3902060139	69.0	639.0	180.92758736018257	1.8172599256047004	91.83171880155656	523.4660987375371	516.0	570145.9116720492	329.0	734.0	126.04552445467785	2.7358270912344977	113.35721159228177	905.3794607274805	945.0	500336.69815364346	615.0	1081.0	149.7030188791827	0.2379548212461092	0.5403437657121045	0.5293011352151362	0.5187436929819845
