"participant_id","id","degree","type","origin_id","network_id","register_trial","max_num_diff_pitches_allowed","reference_pitch","target_pitches","num_target_pitches","target_intervals","sung_pitches","num_sung_pitches","sung_intervals","sung_intervals2reference","save_plot","stats","max_abs_pitch_error","max_abs_interval_error","direction_accuracy","root_mean_squared_pitch","root_mean_squared_interval","full","trial_maker_id","net_n_trials","net_n_failed_trials","net_num_notes","register_source","sung_median_pitch","register","predicted_register","singing_performance","GMSI_SA","GMSI_MT","gender","age","mt","sung_intervals_confirm","pitch_RMSE","interval_RMSE","int_class"
"202b1",3091,9,"custom_trial",1885,"58b1","low",4,62.8530651540247,"61.5871642674321,61.503224925117,67.4297277415248,67.5143124378328,61.5447557404848,61.3905278780443,61.6006771743757",7,"-0.0839393423151193,5.9265028164078,0.0845846963080419,-5.969556697348,-0.154227862440571,0.210149296331437","60.8822772035891,61.1280558500544,66.8075630709727,66.1384789304608,60.5792272299248,60.8731563866666,61.045237002827",7,"0.245778646465212,5.6795072209184,-0.669084140511899,-5.55925170053604,0.293929156741761,0.172080616160379","-1.97078795043553,-1.72500930397032,3.95449791694809,3.28541377643619,-2.27383792409986,-1.9799087673581,-1.80782815119772",TRUE,"7,7,-0.704887063842982,-0.375169075062651,-0.622164670552046,-1.37583350737199,-0.965528510560034,-0.517371491377702,-0.55544017154876,-0.730913498616594,1.37583350737199,0.795169045272043,0.329717988780331,-0.246995595489395,-0.753668836819941,0.410304996811952,0.448157019182332,-0.0380686801710581,0.0249078153823703,0.753668836819941,0.429802594332802,83.3333333333333",1.37583350737199,0.753668836819941,83.3333333333333,0.795169045272043,0.429802594332802,TRUE,"singing_block1",10,0,8,NA,48.6649535111597,"low","low",10,3.285714,3.142857,"male",57,0,"0.245778646465212,5.6795072209184,-0.669084140511899,-5.55925170053604,0.293929156741761,0.172080616160379",0.795169045272045,0.429802594332802,"last3"
"196b1",3090,6,"custom_trial",1927,"26b1","high",4,62.9010493862775,"62.2608208262417,59.6935004961412,59.9488368120173,61.6478456959774,63.166787623185,59.9292393368186,59.089772162977,79.9517527688115",8,"-2.56732033010049,0.255336315876143,1.6990088839601,1.51894192720754,-3.23754828636632,-0.839467173841605,20.8619806058344","62.7125929573855,59.169040107996,58.6563297654782,60.5453323699573,62.2712988161657,59.3410828578758,57.760148115884,67.8803913978069",8,"-3.54355284938944,-0.512710342517813,1.88900260447905,1.72596644620841,-2.93021595828986,-1.58093474199183,10.1202432819229","-0.188456428892046,-3.73200927828149,-4.2447196207993,-2.35571701632025,-0.629750570111838,-3.5599665284017,-5.14090127039352,4.9793420115294",TRUE,"8,8,0.451772131143784,-0.524460388145172,-1.29250704653913,-1.10251332602017,-0.895488807019298,-0.588156478942835,-1.32962404709306,-12.0713613710046,-2.16904241670256,12.0713613710046,4.35888117181212,-0.976232519288956,-0.768046658393956,0.189993720518956,0.207024519000875,0.307332328076463,-0.74146756815022,-10.7417373239115,-1.78901907173548,10.7417373239115,4.099669506138,85.7142857142857",12.0713613710046,10.7417373239115,85.7142857142857,4.35888117181212,4.099669506138,TRUE,"singing_block1",10,0,12,NA,60.4977424231776,"high","high",8,4.428571,4,"female",35,3,"-3.54355284938944,-0.512710342517813,1.88900260447905,1.72596644620841,-2.93021595828986,-1.58093474199183,10.1202432819229",4.35888117181212,4.099669506138,"middle"
"200b1",3095,9,"custom_trial",1833,"15b1","low",5,62.151025828231,"59.3642096451942,67.6296668339746,63.3755459633532,58.1014789710736,57.9183551738857,58.1201503326216,57.8942723027354,57.8412874906351,58.0032575343053",9,"8.26545718878033,-4.25412087062133,-5.27406699227962,-0.183123797187925,0.201795158735905,-0.225878029886196,-0.0529848121002985,0.161970043670152","58.9471485035206,58.7653333918067,63.5863095368886,58.5125732763668,58.0307443394475,58.1244645939428,58.1760891806804,57.9632843470607,58.1084806519523",9,"-0.181815111713817,4.82097614508183,-5.07373626052178,-0.481828936919328,0.0937202544952953,0.0516245867376526,-0.2128048336197,0.145196304891584","-3.20387732471046,-3.38569243642428,1.43528370865755,-3.63845255186423,-4.12028148878356,-4.02656123428827,-3.97493664755061,-4.18774148117031,-4.04254517627873",TRUE,"9,9,-0.41706114167367,-8.86433344216782,0.210763573535338,0.411094305293176,0.112389165561773,0.00431426132116286,0.281816877945012,0.121996856425611,0.105223117647043,-0.892644047345819,8.86433344216782,2.96426481440263,-8.44727230049415,9.07509701570316,0.200330731757838,-0.298705139731403,-0.10807490424061,0.277502616623849,-0.159820021519401,-0.0167737387785678,0.0652855324150892,9.07509701570316,4.38687907302075,75",8.86433344216782,9.07509701570316,75,2.96426481440263,4.38687907302075,TRUE,"singing_block1",10,0,10,NA,49.8619959927834,"low","low",10,4,4.285714,"male",47,2,"-0.181815111713817,4.82097614508183,-5.07373626052178,-0.481828936919328,0.0937202544952953,0.0516245867376526,-0.2128048336197,0.145196304891584",2.96426481440263,4.38687907302075,"last3"
"202b1",3102,10,"custom_trial",1962,"15b1","low",5,59.1701921590378,"55.9663148343273,55.7844997226135,60.6054758676953,55.5317396071735,55.0499106702542,55.1436309247495,55.1952555114871,54.9824506778674,55.127646982759",9,"-0.181815111713817,4.82097614508183,-5.07373626052178,-0.481828936919328,0.0937202544952953,0.0516245867376526,-0.2128048336197,0.145196304891584","55.4756501188303,55.0025893959152,59.2744105265948,54.9226146585128,55.3615195967532,54.5669401485272,56.1334475722693,53.8823023687883,55.2130340973074",9,"-0.473060722915108,4.2718211306796,-4.35179586808196,0.438904938240341,-0.794579448225953,1.56650742374209,-2.25114520348102,1.33073172851913","-3.69454204020744,-4.16760276312255,0.104218367557046,-4.24757750052492,-3.80867256228458,-4.60325201051053,-3.03674458676844,-5.28788979024947,-3.95715806173034",TRUE,"9,9,-0.490664715496983,-0.781910326698274,-1.3310653411005,-0.609124948660686,0.311608926498984,-0.576690776222264,0.938192060782171,-1.10014830907915,0.0853871145483893,-0.394935146158702,1.3310653411005,0.783326081247283,-0.29124561120129,-0.549155014402231,0.721940392439819,0.920733875159669,-0.888299702721248,1.51488283700444,-2.03834036986132,1.18553542362754,0.0720064787556716,2.03834036986132,1.14015438158486,50",1.3310653411005,2.03834036986132,50,0.783326081247283,1.14015438158486,TRUE,"singing_block1",10,0,10,NA,48.6649535111597,"low","low",10,3.285714,3.142857,"male",57,0,"-0.473060722915108,4.2718211306796,-4.35179586808196,0.438904938240341,-0.794579448225953,1.56650742374209,-2.25114520348102,1.33073172851913",0.783326081247283,1.14015438158486,"last3"
"200b1",3104,10,"custom_trial",1947,"62b1","low",4,63.4085462657098,"58.3401342158773,64.2659354163014,65.880928936453,65.4119002939207,58.8768032725082,66.4986927396764,67.5939960429421,67.4595423184757",8,"5.92580120042411,1.61499352015156,-0.469028642532237,-6.53509702141251,7.6218894671682,1.09530330326567,-0.13445372446634","58.4505608510887,58.2224470375084,65.1763149675085,64.9623671532612,58.0522563101304,59.2745330821839,67.034141876785,67.44981200564",8,"-0.228113813580315,6.95386793000012,-0.213947814247305,-6.91011084313078,1.22227677205348,7.75960879460109,0.415670128855005","-4.95798541462113,-5.18609922820145,1.76776870179867,1.55382088755137,-5.35628995557941,-4.13401318352594,3.62559561107516,4.04126573993016",TRUE,"8,8,0.110426635211404,-6.04348837879302,-0.704613968944457,-0.449533140659526,-0.824546962377795,-7.22415965749252,-0.559854166157095,-0.00973031283574954,-1.9631874940061,7.22415965749252,3.3618521407963,-6.15391501400443,5.33887440984856,0.255080828284932,-0.375013821718269,-6.39961269511473,6.66430549133543,0.550123853321345,-0.0171652782924505,6.66430549133543,4.66369868762174,85.7142857142857",7.22415965749252,6.66430549133543,85.7142857142857,3.3618521407963,4.66369868762174,TRUE,"singing_block1",10,0,12,NA,49.8619959927834,"low","low",10,4,4.285714,"male",47,2,"-0.228113813580315,6.95386793000012,-0.213947814247305,-6.91011084313078,1.22227677205348,7.75960879460109,0.415670128854998",3.3618521407963,4.66369868762174,"last3"
"204b1",3121,10,"custom_trial",1963,"32b1","high",3,61.5443123983936,"59.6855824336414,60.0767011099235,61.2800496768248,56.0824022202977",4,"0.391118676282026,1.2033485669013,-5.19764745652703","57.7639516531533,58.8105988534459,61.41770611302,56.3219251430287",4,"1.0466472002926,2.60710725957404,-5.09578096999125","-3.78036074524027,-2.73371354494768,-0.126606285373633,-5.22238725536489",TRUE,"4,4,-1.92163078048812,-1.26610225647755,0.137656436195201,0.239522922730977,-0.702638419509871,1.92163078048812,1.15887880139776,0.65552852401057,1.40375869267275,0.101866486535776,0.720384567739698,1.40375869267275,0.896406324186548,66.6666666666667",1.92163078048812,1.40375869267275,66.6666666666667,1.15887880139776,0.896406324186548,TRUE,"singing_block1",11,1,9,NA,59.9766067380216,"high","high",7,5.571429,1,"female",44,0,"1.0466472002926,2.60710725957404,-5.09578096999125",1.15887880139776,0.896406324186548,"last3"
"202b1",3108,10,"custom_trial",1928,"59b1","low",4,60.3106987849445,"59.8951450861226,58.016557542876,60.7154371584659,62.8994949492778,62.7979038912302,56.9445984837103",6,"-1.8785875432466,2.6988796155899,2.18405779081188,-0.101591058047546,-5.85330540751988","58.9607940361035,56.9874208993672,63.1214665287217,58.8186673337057,60.6547118826269,55.6856784332147",6,"-1.97337313673631,6.13404562935455,-4.30279919501599,1.8360445489212,-4.96903344941224","-1.34990474884105,-3.32327788557735,2.81076774377719,-1.4920314512388,0.344013097682399,-4.62502035172984",TRUE,"6,6,-0.934351050019075,-1.02913664350879,2.40602937025586,-4.08082761557202,-2.14319200860327,-1.25892005049564,-1.17339966632382,4.08082761557202,2.25656143846909,-0.0947855934897106,3.43516601376464,-6.48685698582788,1.93763560696875,0.884271958107632,-0.064913800095313,6.48685698582788,3.41833386452317,60",4.08082761557202,6.48685698582788,60,2.25656143846909,3.41833386452317,TRUE,"singing_block1",10,0,9,NA,48.6649535111597,"low","low",10,3.285714,3.142857,"male",57,0,"-1.97337313673631,6.13404562935455,-4.30279919501599,1.8360445489212,-4.96903344941224",2.25656143846909,3.41833386452317,"last3"
"202b1",3112,10,"custom_trial",1942,"86b1","low",0,59.5984619945848,"48.7457743143975,45.4657303235901,45.2407076157824",3,"-3.28004399080746,-0.225022707807646","53.869899844125,84.3168658303046,83.7960927221503",3,"30.4469659861796,-0.520773108154287","-5.7285621504598,24.7184038357198,24.1976307275655",TRUE,"3,3,5.12412552972745,38.8511355067145,38.5553851063679,27.5102153809366,38.8511355067145,31.7394870432496,33.7270099769871,-0.295750400346641,16.7156297883202,33.7270099769871,23.8495143586519,0",38.8511355067145,33.7270099769871,0,31.7394870432496,23.8495143586519,TRUE,"singing_block1",10,0,9,NA,48.6649535111597,"low","low",10,3.285714,3.142857,"male",57,0,"30.4469659861796,-0.520773108154287",31.7394870432496,23.8495143586519,"last3"
"202b1",3115,9,"custom_trial",1977,"9b1","low",3,61.9903374704808,"63.6262908212803,60.2462801019603,59.1683952015327,63.2823173658216",4,"-3.38001071932005,-1.07788490042763,4.11392216428897","63.1437426502812,58.9832420069853,58.2607132853427,61.2094236246562",4,"-4.16050064329593,-0.722528721642604,2.94871033931356","1.15340517980037,-3.00709546349557,-3.72962418513817,-0.780913845824607",TRUE,"4,4,-0.482548170999145,-1.26303809497503,-0.90768191619,-2.07289374116541,-1.1815404808324,2.07289374116541,1.31803764075935,-0.780489923975885,0.35535617878503,-1.16521182497541,-0.530115190055421,1.16521182497541,0.835296580521175,100",2.07289374116541,1.16521182497541,100,1.31803764075935,0.835296580521175,TRUE,"singing_block1",11,1,4,NA,48.6649535111597,"low","low",10,3.285714,3.142857,"male",57,0,"-4.16050064329593,-0.722528721642604,2.94871033931356",1.31803764075935,0.835296580521175,"last3"
"200b1",3110,9,"custom_trial",1871,"71b1","low",5,62.9325158152444,"57.838346441521,55.5562804767955,58.9497642218526,63.8157501489908,58.3947078765604,57.9106828772768,57.7731625175276,58.3115835771844,57.9721565258241,62.7459662550634,57.7854074176358",11,"-2.2820659647255,3.39348374505714,4.86598592713823,-5.42104227243045,-0.484024999283577,-0.137520359749182,0.538421059656756,-0.339427051360268,4.77380972923929,-4.96055883742757","57.6933027165026,57.5409172034734,61.6862768661427,57.4519760026634,57.4965123192749,57.734931119863,57.9998925928444,62.1433728595412,57.5580258187677,57.6978390904227",10,"-0.152385513029174,4.14535966266922,-4.23430086347926,0.0445363166114987,0.2384188005881,0.264961472981447,4.14348026669671,-4.58534704077341,0.13981327165493","-5.23921309874174,-5.39159861177091,-1.24623894910169,-5.48053981258095,-5.43600349596945,-5.19758469538135,-4.9326232223999,-0.789142955703191,-5.3744899964766,-5.23467672482168",TRUE,"10,11,-0.14504372501834,1.98463672667799,2.73651264429007,-6.36377414632742,-0.898195557285476,-0.175751757413799,0.22673007531683,3.83178928235679,-0.414130707056358,-5.04812716464072,-0.426535432910043,6.36377414632742,3.05242027153177,2.12968045169633,0.751875917612082,-9.1002867906175,5.46557858904195,0.722443799871677,0.402481832730629,3.60505920703996,-4.24591998941315,-4.63399645758436,-0.544787048846931,9.1002867906175,4.35852617148428,40",6.36377414632742,9.1002867906175,40,3.05242027153177,4.35852617148428,TRUE,"singing_block1",10,0,12,NA,49.8619959927834,"low","low",10,4,4.285714,"male",47,2,"-0.152385513029174,4.14535966266922,-4.23430086347926,0.0445363166114987,0.2384188005881,0.264961472981447,4.14348026669671,-4.58534704077341,0.13981327165493",2.91050102554294,4.40555653924765,"last3"
"202b1",3116,10,"custom_trial",1965,"11b1","low",4,62.661768959564,"66.3307109770993,61.265427107724,60.8329660498383,60.8400588370123,60.8579188621728,60.5934571781896,66.5619149985613",7,"-5.0652838693753,-0.432461057885639,0.00709278717392436,0.0178600251605232,-0.264461683983157,5.96845782037163","65.736866743282,59.375556592151,59.8542705877053,60.4278153839378,60.0198808464858,59.7471086773426,64.9139881749094",7,"-6.36131015113097,0.47871399555423,0.573544796232476,-0.407934537451922,-0.272772169143209,5.16687949756675","3.07509778371802,-3.28621236741294,-2.80749837185871,-2.23395357562624,-2.64188811307816,-2.91466028222137,2.25221921534538",TRUE,"7,7,-0.593844233817272,-1.88987051557294,-0.978695462133068,-0.412243453074517,-0.838038015686962,-0.846348500847014,-1.64792682365189,-1.02956671496909,1.88987051557294,1.14557080772653,-1.29602628175567,0.911175053439869,0.566452009058551,-0.425794562612445,-0.00831048516005239,-0.801578322804879,-0.175680431639104,1.29602628175567,0.780458183898368,83.3333333333333",1.88987051557294,1.29602628175567,83.3333333333333,1.14557080772653,0.780458183898368,TRUE,"singing_block1",11,1,6,NA,48.6649535111597,"low","low",10,3.285714,3.142857,"male",57,0,"-6.36131015113096,0.47871399555423,0.573544796232476,-0.407934537451922,-0.272772169143209,5.16687949756675",1.14557080772653,0.780458183898368,"last3"
"204b1",3123,10,"custom_trial",1966,"38b1","high",3,60.7920878388395,"59.4329773337648,59.4943240060675,67.2757660141344,59.3637165031291,60.0420107162529",5,"0.06134667230274,7.78144200806688,-7.91204951100531,0.678294213123785","59.477713927006,59.8302426163019,66.4319674230434,58.5026074568971,59.5457660373873",5,"0.352528689295951,6.60172480674149,-7.92935996614629,1.04315858049014","-1.31437391183353,-0.961845222537583,5.63987958420391,-2.28948038194238,-1.24632180145224",TRUE,"5,5,0.0447365932411827,0.335918610234394,-0.843798591090987,-0.861109046231974,-0.496244678865615,-0.3640994225426,0.861109046231974,0.602429466179858,0.291182016993211,-1.17971720132538,-0.0173104551409864,0.364864367366359,-0.135245318026699,1.17971720132538,0.634418099630296,100",0.861109046231974,1.17971720132538,100,0.602429466179858,0.634418099630296,TRUE,"singing_block1",10,0,6,NA,59.9766067380216,"high","high",7,5.571429,1,"female",44,0,"0.352528689295951,6.60172480674149,-7.92935996614629,1.04315858049014",0.602429466179858,0.634418099630296,"last3"
"202b1",3126,8,"custom_trial",1991,"25b1","low",5,59.3557709829816,"54.4881205186303,54.4343018851808,53.9241198583509,54.4383909932553,54.8417618048269,54.7389580848681,55.1026819506317,54.8056306153472,55.2857876024606,55.1088371837144,54.6589403725131,55.0962586690391,54.799643148722",13,"-0.0538186334494739,-0.510182026829938,0.514271134904391,0.403370811571605,-0.102803719958786,0.363723865763575,-0.297051335284515,0.480156987113396,-0.176950418746131,-0.449896811201363,0.437318296526044,-0.296615520317069","53.4779658716313,53.0996173171785,55.1100583889666,53.6746849692101,52.9087524576998,56.2492571433615,53.8819882226106,52.5090820235012,54.5758736057296,54.7507779980385,55.7420822673807,55.111652981306",12,"-0.37834855445282,2.01044107178809,-1.43537341975649,-0.765932511510243,3.34050468566167,-2.36726892075093,-1.37290619910934,2.06679158222836,0.174904392308854,0.991304269342244,-0.630429286074666","-5.87780511135027,-6.25615366580309,-4.245712594015,-5.6810860137715,-6.44701852528174,-3.10651383962007,-5.473782760371,-6.84668895948034,-4.77989737725198,-4.60499298494312,-3.61368871560088,-4.24411800167555",TRUE,"12,13,-1.01015464699899,-1.33468456800234,1.18593853061569,-0.763706024045199,-1.93300934712705,1.51029905849341,-1.2206937280211,-2.29654859184592,-0.709913996730954,-0.35805918567597,1.08314189486764,0.0153943122669276,-0.485999691016988,2.29654859184592,1.27078935454354,-0.324529921003347,2.52062309861802,-1.94964455466089,-1.16930332308185,3.44330840562046,-2.73099278651451,-1.07585486382482,1.58663459511497,0.351854811054984,1.44120108054361,-1.06774758260071,0.093231723569629,3.44330840562046,1.85760743703038,16.6666666666667",2.29654859184592,3.44330840562046,16.6666666666667,1.27078935454354,1.85760743703038,TRUE,"singing_block1",10,0,11,NA,48.6649535111597,"low","low",10,3.285714,3.142857,"male",57,0,"-0.37834855445282,2.01044107178809,-1.43537341975649,-0.765932511510243,3.34050468566167,-2.36726892075093,-1.37290619910934,2.06679158222836,0.174904392308854,0.991304269342244,-0.630429286074666",1.27477593289754,1.7786802125004,"last3"
"196b1",3113,7,"custom_trial",1975,"25b1","high",5,63.3705660631042,"58.9409964980037,59.0158825664717,59.5133779615746,66.3473154070379,59.0965139762044,59.036263469517,59.0255955608561,59.1881726964224,65.850861214934,58.9353231692425,59.0119732834683,59.2208290828876,59.2400641177807,59.3068408355279",14,"0.0748860684680253,0.497495395102924,6.83393744546326,-7.25080143083346,-0.0602505066874599,-0.0106679086608565,0.162577135566245,6.66268851851164,-6.91553804569154,0.0766501142258491,0.208855799419311,0.0192350348930574,0.0667767177471603","58.502915598753,58.4490969653035,57.9389149384735,58.4531860733779,58.8565568849495,58.7537531649908,59.1174770307543,58.8204256954698,59.3005826825832,59.1236322638371,58.6737354526357,59.1110537491618,58.8144382288447",13,"-0.0538186334494739,-0.510182026829938,0.514271134904391,0.403370811571605,-0.102803719958786,0.363723865763575,-0.297051335284515,0.480156987113396,-0.176950418746131,-0.449896811201363,0.437318296526044,-0.296615520317069","-4.86765046435128,-4.92146909780075,-5.43165112463069,-4.9173799897263,-4.51400917815469,-4.61681289811348,-4.25308903234991,-4.55014036763442,-4.06998338052102,-4.24693379926715,-4.69683061046852,-4.25951231394247,-4.55612783425954",TRUE,"13,14,-0.438080899250728,-0.566785601168228,-1.57446302310109,-7.89412933365996,-0.239957091254901,-0.282510304526227,0.0918814698982047,-0.367747000952555,-6.5502785323508,0.188309094594608,-0.338237830832604,-0.109775333725871,-0.425625888935997,-1.42364617502047,7.89412933365996,2.89348958999851,-0.128704701917499,-1.00767742193286,-6.31966631055887,7.65417224240506,-0.0425532132713258,0.374391774424431,-0.45962847085076,-6.18253153139825,6.73858762694541,-0.526546925427212,0.228462497106733,-0.315850555210126,0.00103791752622762,7.65417224240506,3.9154737865866,61.5384615384615",7.89412933365996,7.65417224240506,61.5384615384615,2.89348958999851,3.9154737865866,TRUE,"singing_block1",10,0,11,NA,60.4977424231776,"high","high",8,4.428571,4,"female",35,3,"-0.0538186334494739,-0.510182026829938,0.514271134904391,0.403370811571605,-0.102803719958786,0.363723865763575,-0.297051335284515,0.480156987113396,-0.176950418746131,-0.449896811201363,0.437318296526044,-0.296615520317069",2.79650243139163,3.76201422031513,"middle"
"204b1",3127,9,"custom_trial",1996,"51b1","high",5,60.5969959708685,"59.7112954579233,60.6823688282213,65.9556389472425,59.2258849877567,57.9516143888094,59.7150725115017,61.9347852375753,60.5625825196848,60.6512148186606",9,"0.971073370298015,5.27327011902121,-6.72975395948581,-1.27427059894728,1.76345812269229,2.21971272607355,-1.37220271789047,0.0886322989758241","59.2394516764512,62.0126406948037,60.2397694653379,63.0683135695859,64.9674309392087,65.8273673898428",6,"2.77318901835252,-1.77287122946578,2.82854410424796,1.89911736962281,0.859936450634166","-1.35754429441739,1.41564472393513,-0.357226505530647,2.47131759871731,4.37043496834013,5.23037141897429",TRUE,"6,9,-0.47184378147216,1.33027186658234,-5.71586948190464,3.84242858182913,7.01581655039923,6.1122948783411,2.0188497689625,7.01581655039923,4.76111877052742,1.8021156480545,-7.04614134848698,9.55829806373377,3.1733879685701,-0.903521672058126,1.31682773196265,9.55829806373377,5.57034169863828,25",7.01581655039923,9.55829806373377,25,4.76111877052742,5.57034169863828,TRUE,"singing_block1",11,1,10,NA,59.9766067380216,"high","high",7,5.571429,1,"female",44,0,"2.77318901835252,-1.77287122946578,2.82854410424796,1.89911736962281,0.859936450634166",4.02141891318825,4.51549445189691,"last3"
"204b1",3125,10,"custom_trial",1987,"9b1","high",3,61.1385793537798,"62.2919845335802,58.1314838902842,57.4089551686416,60.3576655079552",4,"-4.16050064329593,-0.722528721642604,2.94871033931356","62.0849389750691,57.4523380436463,57.5302066140995,60.6939182332751",4,"-4.63260093142276,0.0778685704532336,3.16371161917561","0.946359621289261,-3.6862413101335,-3.60837273968026,-0.444661120504648",TRUE,"4,4,-0.207045558511105,-0.67914584663793,0.121251445457908,0.336252725319959,-0.107171808592792,0.67914584663793,0.397452749586494,-0.472100288126825,0.800397292095838,0.215001279862051,0.181099427943688,0.800397292095838,0.550678386957427,66.6666666666667",0.67914584663793,0.800397292095838,66.6666666666667,0.397452749586494,0.550678386957427,TRUE,"singing_block1",11,1,4,NA,59.9766067380216,"high","high",7,5.571429,1,"female",44,0,"-4.63260093142276,0.0778685704532336,3.16371161917561",0.397452749586494,0.550678386957427,"last3"
"204b1",3117,10,"custom_trial",1985,"71b1","high",5,59.9177631863354,"54.6785500875937,54.5261645745645,58.6715242372338,54.4372233737545,54.481759690366,54.7201784909541,54.9851399639355,59.1286202306323,54.5432731898588,54.6830864615138",10,"-0.152385513029174,4.14535966266922,-4.23430086347926,0.0445363166114987,0.2384188005881,0.264961472981447,4.14348026669671,-4.58534704077341,0.13981327165493","53.9103281093228,54.517049809886,54.650159736681,58.8307927614163,56.3100783781191,58.7488636336733,56.6534552092445,59.6572424484906,58.4055675299673,58.0599657080477",10,"0.606721700563256,0.133109926794972,4.18063302473534,-2.52071438329728,2.43878525555422,-2.09540842442874,3.00378723924602,-1.25167491852329,-0.345601821919601","-6.00743507701267,-5.40071337644942,-5.26760344965444,-1.08697042491911,-3.60768480821639,-1.16889955266217,-3.26430797709091,-0.260520737844885,-1.51219565636817,-1.85779747828777",TRUE,"10,10,-0.768221978270937,-0.00911476467850747,-4.02136450055276,4.39356938766184,1.82831868775306,4.02868514271918,1.668315245309,0.528622217858306,3.86229434010843,3.3768792465339,1.48879830244415,4.39356938766184,2.91584419890263,0.759107213592429,-4.01224973587425,8.4149338882146,-2.56525069990878,2.20036645496612,-2.36036989741019,-1.13969302745069,3.33367212225013,-0.485415093574531,0.460566802756093,8.4149338882146,3.60750562667543,33.3333333333333",4.39356938766184,8.4149338882146,33.3333333333333,2.91584419890263,3.60750562667543,TRUE,"singing_block1",10,0,12,NA,59.9766067380216,"high","high",7,5.571429,1,"female",44,0,"0.606721700563256,0.133109926794972,4.18063302473534,-2.52071438329728,2.43878525555422,-2.09540842442874,3.00378723924602,-1.25167491852329,-0.345601821919601",2.91584419890263,3.60750562667543,"last3"
"200b1",3118,10,"custom_trial",1954,"58b1","low",4,58.9769193246073,"57.0061313741718,57.251910020637,62.9314172415554,62.2623331010435,56.7030814005074,56.9970105572492,57.1690911734096",7,"0.245778646465212,5.6795072209184,-0.669084140511899,-5.55925170053604,0.293929156741761,0.172080616160379","57.4622457082793,57.4719101979616,63.1140940339171,59.163335802422,56.7361106216016,56.9006080445974",6,"0.00966448968237188,5.64218383595549,-3.95075823149512,-2.42722518082043,0.164497422995815","-1.51467361632802,-1.50500912664565,4.13717470930984,0.186416477814724,-2.2408087030057,-2.07631128000989",TRUE,"6,7,0.456114334107511,0.220000177324671,0.182676792361754,-3.09899729862146,0.0330292210941536,-0.0964025126517924,-0.383929881064194,3.09899729862146,1.28478142142439,-0.23611415678284,-0.0373233849629173,-3.28167409098322,3.13202651971562,-0.129431733745946,-0.110503369351861,3.28167409098322,2.03238138465354,83.3333333333333",3.09899729862146,3.28167409098322,83.3333333333333,1.28478142142439,2.03238138465354,TRUE,"singing_block1",10,0,8,NA,49.8619959927834,"low","low",10,4,4.285714,"male",47,2,"0.00966448968237188,5.64218383595549,-3.95075823149512,-2.42722518082043,0.164497422995815",1.19462602554334,1.85648635247571,"last3"
"196b1",3120,8,"custom_trial",1988,"53b1","high",4,63.1707527563003,"61.8535247353299,61.7196266029423,68.4462339250898,61.9072327832334,61.624640063208,61.9099150443673,68.2179960373874,61.7926373097041",8,"-0.133898132387628,6.72660732214751,-6.53900114185634,-0.282592720025491,0.285274981159382,6.30808099302006,-6.42535872768326","60.5798325541456,60.756162385985,68.2139678420634,61.7880491615986,58.9723574285179,60.7612491521185,67.4090728548071,60.9502813420482",8,"0.176329831839368,7.45780545607839,-6.42591868046482,-2.81569173308071,1.78889172360061,6.64782370268857,-6.45879151275884","-2.59092020215464,-2.41459037031527,5.04321508576312,-1.3827035947017,-4.19839532778241,-2.4095036041818,4.23832009850677,-2.22047141425207",TRUE,"8,8,-1.27369218118427,-0.96346421695727,-0.232266083026389,-0.119183621634868,-2.65228263469009,-1.14866589224886,-0.808923182580344,-0.842355967655919,-1.00510422249725,2.65228263469009,1.24180635248684,0.310227964226996,0.731198133930882,0.113082461391521,-2.53309901305522,1.50361674244123,0.339742709668513,-0.0334327850755756,0.0616194590754781,2.53309901305522,1.16113715948194,71.4285714285714",2.65228263469009,2.53309901305522,71.4285714285714,1.24180635248684,1.16113715948194,TRUE,"singing_block1",10,0,12,NA,60.4977424231776,"high","high",8,4.428571,4,"female",35,3,"0.176329831839368,7.45780545607839,-6.42591868046482,-2.81569173308071,1.78889172360061,6.64782370268857,-6.45879151275884",1.24180635248684,1.16113715948194,"last3"
