"participant_id","id","degree","type","origin_id","network_id","register_trial","max_num_diff_pitches_allowed","reference_pitch","target_pitch1","target_pitch2","target_pitch3","num_target_pitches","target_interval1","target_interval2","sung_pitch1","sung_pitch2","sung_pitch3","num_sung_pitches","sung_interval1","sung_interval2","in2ref_1","in2ref_2","in2ref_3","save_plot","stats","max_abs_pitch_error","max_abs_interval_error","direction_accuracy","root_mean_squared_pitch","root_mean_squared_interval","full","trial_maker_id","net_n_trials","net_n_failed_trials","net_num_notes","register_source","sung_median_pitch","register","predicted_register","singing_performance","GMSI_SA","GMSI_MT","gender","age","mt","confirm_sung_intervals","pitch_RMSE","interval_RMSE","int_class"
41,504,1,"custom_trial",379,166,"high",0,63.1701874889494,67.5625626705225,55.7693137711007,56.767358105143,3,-11.7932488994218,0.998044334042376,66.4715540494831,56.5182697730617,58.2537621787653,3,-9.95328427642139,1.73549240570355,3.30136656053371,-6.65191771588768,-4.91642531018412,TRUE,"3,3,-1.09100862103936,0.748956001961048,1.48640407362223,0.38145048484797,1.48640407362223,1.14900420279713,1.83996462300041,0.737448071661177,1.28870634733079,1.83996462300041,1.40165963634005,100",1.48640407362223,1.83996462300041,100,1.14900420279713,1.40165963634005,TRUE,"singing_block1",11,1,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"-9.95328427642139,1.73549240570355","1.14900420279713","1.40165963634005","first3"
41,520,1,"custom_trial",297,125,"high",0,62.5566918778493,57.3541781289614,61.9787954145762,66.3829026985413,3,4.6246172856148,4.40410728396512,58.1112758393365,64.3484603871616,66.3603883376535,3,6.23718454782514,2.01192795049187,-4.44541603851282,1.79176850931231,3.80369645980418,TRUE,"3,3,0.757097710375049,2.36966497258539,-0.0225143608878682,1.03474944069086,2.36966497258539,1.43631657626948,1.61256726221034,-2.39217933347326,-0.389806035631459,2.39217933347326,2.03996263919822,100",2.36966497258539,2.39217933347326,100,1.43631657626948,2.03996263919822,TRUE,"singing_block1",10,0,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"6.23718454782514,2.01192795049187","1.43631657626948","2.03996263919822","first3"
41,414,1,"custom_trial",349,151,"high",0,59.4733102346234,53.3797768907538,61.7665703279746,57.6421094247623,3,8.38679343722077,-4.1244609032123,55.6097476085147,61.4740405584146,57.5839929985164,3,5.86429294989982,-3.89004755989816,-3.86356262610869,2.00073032379113,-1.88931723610703,TRUE,"3,3,2.22997071776093,-0.292529769560012,-0.0581164262458671,0.626441507318352,2.22997071776093,1.29893810311213,-2.52250048732095,0.234413343314145,-1.1440435720034,2.52250048732095,1.7913623759667,100",2.22997071776093,2.52250048732095,100,1.29893810311213,1.7913623759667,TRUE,"singing_block1",11,1,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"5.86429294989982,-3.89004755989816","1.29893810311213","1.7913623759667","first3"
41,417,1,"custom_trial",293,123,"high",0,59.2198323852144,67.0425781898396,67.6742390270245,61.0556819886844,3,0.631660837184839,-6.61855703834003,66.4634007270911,67.3855030489448,60.0522938075018,3,0.922102321853657,-7.33320924144294,7.24356834187676,8.16567066373042,0.832461422287473,TRUE,"3,3,-0.579177462748518,-0.2887359780797,-1.00338818118261,-0.623767207336944,1.00338818118261,0.689348204352104,0.290441484668818,-0.714652203102915,-0.212105359217048,0.714652203102915,0.545474118275321,100",1.00338818118261,0.714652203102915,100,0.689348204352104,0.545474118275321,TRUE,"singing_block1",11,1,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"0.922102321853657,-7.33320924144294","0.689348204352103","0.545474118275321","first3"
41,507,1,"custom_trial",237,95,"high",0,62.438469878311,67.1610171308402,58.0721493999317,71.0459656740855,3,-9.08886773090854,12.9738162741539,67.0279396921364,56.9972541939566,68.8588033155725,3,-10.0306854981798,11.8615491216159,4.58946981382542,-5.44121568435436,6.42033343726155,TRUE,"3,3,-0.133077438703822,-1.07489520597506,-2.18716235851301,-1.13171166773063,2.18716235851301,1.40911183504792,-0.941817767271239,-1.11226715253795,-1.02704245990459,1.11226715253795,1.03057239565269,100",2.18716235851301,1.11226715253795,100,1.40911183504792,1.03057239565269,TRUE,"singing_block1",12,2,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"-10.0306854981798,11.8615491216159","1.40911183504792","1.03057239565269","first3"
41,489,1,"custom_trial",263,108,"high",0,58.6479034453071,52.8716277418133,61.5983616238178,59.8823663284714,3,8.72673388200449,-1.71599529534642,54.299325245495,61.3597818650026,59.2662161469502,3,7.06045661950758,-2.09356571805237,-4.34857819981204,2.71187841969554,0.61831270164317,TRUE,"3,3,1.4276975036817,-0.238579758815206,-0.616150181521157,0.190989187781779,1.4276975036817,0.908273363682218,-1.66627726249691,-0.377570422705951,-1.02192384260143,1.66627726249691,1.20810581896135,100",1.4276975036817,1.66627726249691,100,0.908273363682218,1.20810581896135,TRUE,"singing_block1",12,2,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"7.06045661950758,-2.09356571805237","0.908273363682218","1.20810581896135","first3"
41,420,1,"custom_trial",247,100,"high",0,61.2859347086676,57.5483402761318,69.975463822347,62.2310510214356,3,12.4271235462152,-7.74441280091138,56.1604601861481,68.9410569936292,62.7440979253645,3,12.7805968074812,-6.1969590682647,-5.1254745225195,7.65512228496166,1.45816321669696,TRUE,"3,3,-1.38788008998373,-1.03440682871778,0.513046903928903,-0.636413338257536,1.38788008998373,1.04234123604865,0.353473261265954,1.54745373264668,0.950463496956317,1.54745373264668,1.12239841435921,100",1.38788008998373,1.54745373264668,100,1.04234123604865,1.12239841435921,TRUE,"singing_block1",12,2,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"12.7805968074812,-6.1969590682647","1.04234123604865","1.12239841435921","first3"
41,518,1,"custom_trial",449,201,"high",0,60.1630826187617,51.1606961893147,63.4109649338039,59.1628821234278,3,12.2502687444892,-4.24808281037605,53.5732413325523,62.6514352057743,59.0124941309003,3,9.07819387322201,-3.638941074874,-6.58984128620938,2.48835258701262,-1.15058848786138,TRUE,"3,3,2.41254514323766,-0.759529728029577,-0.150387992527527,0.500875807560185,2.41254514323766,1.46285975908114,-3.17207487126723,0.60914173550205,-1.28146656788259,3.17207487126723,2.28397817884229,100",2.41254514323766,3.17207487126723,100,1.46285975908114,2.28397817884229,TRUE,"singing_block1",11,1,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"9.07819387322201,-3.638941074874","1.46285975908114","2.28397817884229","first3"
41,422,1,"custom_trial",54,31,"high",0,62.3846830459456,67.7731811920522,61.3165652769627,62.6282746749651,3,-6.45661591508951,1.31170939800239,66.4414452172451,59.9036068057589,62.3798388204328,3,-6.5378384114862,2.47623201467395,4.05676217129943,-2.48107624018677,-0.00484422551282648,TRUE,"3,3,-1.33173597480716,-1.41295847120385,-0.248435854532289,-0.9977101001811,1.41295847120385,1.13014640965371,-0.0812224963966912,1.16452261667156,0.541650060137435,1.16452261667156,0.825442311327839,100",1.41295847120385,1.16452261667156,100,1.13014640965371,0.825442311327839,TRUE,"singing_block1",12,2,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"-6.5378384114862,2.47623201467395","1.13014640965371","0.825442311327839","first3"
41,425,1,"custom_trial",34,21,"high",0,58.7849318045978,49.3885714053936,58.7628218532577,49.9118154577192,3,9.37425044786417,-8.8510063955385,56.4415349478165,64.142586973573,57.5589799888245,3,7.7010520257565,-6.58360698474847,-2.3433968567813,5.35765516897521,-1.22595181577326,TRUE,"3,3,7.05296354242293,5.37976512031526,7.6471645311053,6.69329773128116,7.6471645311053,6.76178706275943,-1.67319842210767,2.26739941079003,0.297100494341183,2.26739941079003,1.99257284029902,100",7.6471645311053,2.26739941079003,100,6.76178706275943,1.99257284029902,FALSE,"singing_block1",7,0,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"7.7010520257565,-6.58360698474847","6.76178706275943","1.99257284029902","first3"
41,508,1,"custom_trial",455,204,"high",0,60.9468739860694,65.08999149893,69.1201263178357,56.938340158146,3,4.03013481890578,-12.1817861596897,62.7524863404507,68.3325615300336,58.5338263415417,3,5.58007518958284,-9.79873518849185,1.80561235438134,7.38568754396417,-2.41304764452767,TRUE,"3,3,-2.33750515847924,-0.787564787802182,1.59548618339571,-0.509861254295238,2.33750515847924,1.69605078759546,1.54994037067706,2.38305097119789,1.96649567093747,2.38305097119789,2.01013023010721,100",2.33750515847924,2.38305097119789,100,1.69605078759546,2.01013023010721,FALSE,"singing_block1",10,4,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"5.58007518958284,-9.79873518849185","1.69605078759546","2.01013023010721","first3"
41,449,1,"custom_trial",124,66,"high",0,61.4998872606422,54.6098560800934,69.5033594974265,54.5731516482857,3,14.8935034173331,-14.9302078491408,55.3459984589122,68.3541358887646,57.1611259456934,3,13.0081374298524,-11.1930099430712,-6.15388880173002,6.85424862812239,-4.33876131494885,TRUE,"3,3,0.736142378818819,-1.14922360866191,2.58797429740765,0.724964355854851,2.58797429740765,1.68920409943476,-1.88536598748073,3.73719790606956,0.925915959294414,3.73719790606956,2.9598355609628,100",2.58797429740765,3.73719790606956,100,1.68920409943476,2.9598355609628,TRUE,"singing_block1",11,1,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"13.0081374298524,-11.1930099430712","1.68920409943476","2.9598355609628","first3"
61,514,1,"custom_trial",373,163,"low",0,59.5155645639736,57.1652549531189,66.7383319071941,54.7899241228133,3,9.57307695407525,-11.9484077843808,60.4538097645673,66.8949310423601,56.6794430310817,3,6.44112127779287,-10.2154880112784,0.93824520059367,7.37936647838654,-2.83612153289184,TRUE,"3,3,3.28855481144836,0.156599135165983,1.88951890826843,1.77822428496093,3.28855481144836,2.19160502385343,-3.13195567628238,1.73291977310245,-0.699517951589968,3.13195567628238,2.53102324151783,100",3.28855481144836,3.13195567628238,100,2.19160502385343,2.53102324151783,TRUE,"singing_block1",12,2,NA,NA,48.253742883993,"low","low",10,6,3.857143,"male",37,7,"6.44112127779287,-10.2154880112784","2.19160502385343","2.53102324151783","first3"
41,494,1,"custom_trial",371,162,"high",0,62.9272834365353,62.52397219739,71.1922469542963,70.4060367205605,3,8.66827475690626,-0.786210233735829,55.7497984308697,68.8431166297613,66.1954284654199,3,13.0933181988916,-2.64768816434142,-7.17748500566567,5.91583319322594,3.26814502888452,TRUE,"3,3,-6.77417376652033,-2.349130324535,-4.21060825514058,-4.44463744873197,6.77417376652033,4.80059251130942,4.42504344198534,-1.86147793060559,1.28178275568987,4.42504344198534,3.39456253069443,100",6.77417376652033,4.42504344198534,100,4.80059251130942,3.39456253069443,TRUE,"singing_block1",11,1,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"13.0933181988916,-2.64768816434142","4.80059251130942","3.39456253069443","first3"
41,510,1,"custom_trial",267,110,"high",0,63.3928322204595,63.7023257086111,69.3666255260303,62.060498472062,3,5.66429981741929,-7.3061270539683,62.3345971252809,68.4012932050913,62.5451279496626,3,6.06669607981037,-5.85616525542869,-1.05823509517857,5.0084609846318,-0.847704270796882,TRUE,"3,3,-1.36772858333013,-0.965332320939055,0.484629477600564,-0.616143808889542,1.36772858333013,1.00621629518165,0.402396262391079,1.44996179853962,0.926179030465349,1.44996179853962,1.06402818788098,100",1.36772858333013,1.44996179853962,100,1.00621629518165,1.06402818788098,TRUE,"singing_block1",11,1,NA,NA,59.8567349537005,"high","high",9,4.857143,1.857143,"female",50,0,"6.06669607981037,-5.85616525542869","1.00621629518165","1.06402818788098","first3"
