"participant_id","id","degree","type","origin_id","network_id","register_trial","max_num_diff_pitches_allowed","reference_pitch","target_pitch1","target_pitch2","num_target_pitches","target_interval1","sung_pitch1","sung_pitch2","num_sung_pitches","sung_interval1","in2ref_1","in2ref_2","save_plot","stats","max_abs_pitch_error","max_abs_interval_error","direction_accuracy","root_mean_squared_pitch","root_mean_squared_interval","full","trial_maker_id","net_n_trials","net_n_failed_trials","net_num_notes","register_source","sung_median_pitch","register","predicted_register","singing_performance","GMSI_SA","GMSI_MT","age","gender","mt","confirm_sung_intervals","pitch_RMSE","interval_RMSE","int_class"
"13b1",304,1,"custom_trial",285,"119b1","low",0,62.4061987604001,62.4061987604001,50.8161958552213,2,-11.5900029051787,61.973458313465,51.1871467744427,2,-10.7863115390224,-0.432740446935021,-11.2190519859574,TRUE,"2,2,-0.432740446935021,0.370950919221329,-0.0308947638568462,0.432740446935021,0.403031561347663,0.80369136615635,0.80369136615635,0.80369136615635,0.80369136615635,100",0.432740446935021,0.80369136615635,100,0.403031561347663,0.80369136615635,TRUE,"singing_block1",12,2,NA,NA,48.2369766029165,"low","low",10,5,3.857143,57,"male",1,-10.7863115390224,0.403031561347663,0.80369136615635,"first3"
"13b1",282,1,"custom_trial",299,"126b1","low",0,63.033191846806,63.033191846806,77.7093617627897,2,14.6761699159837,62.7770368916793,75.9642123140702,2,13.1871754223908,-0.256154955126689,12.9310204672641,TRUE,"2,2,-0.256154955126689,-1.74514944871956,-1.00065220192312,1.74514944871956,1.24722932121606,-1.48899449359287,-1.48899449359287,1.48899449359287,1.48899449359287,100",1.74514944871956,1.48899449359287,100,1.24722932121606,1.48899449359287,TRUE,"singing_block1",12,2,NA,NA,48.2369766029165,"low","low",10,5,3.857143,57,"male",1,13.1871754223908,1.24722932121606,1.48899449359287,"first3"
"16b1",286,1,"custom_trial",381,"167b1","low",0,63.0355374608175,63.0355374608175,67.906269627039,2,4.87073216622151,62.8247660308248,67.8126446746578,2,4.98787864383302,-0.210771429992704,4.77710721384032,TRUE,"2,2,-0.210771429992704,-0.093624952381191,-0.152198191186947,0.210771429992704,0.163080083715869,0.117146477611513,0.117146477611513,0.117146477611513,0.117146477611513,100",0.210771429992704,0.117146477611513,100,0.163080083715869,0.117146477611513,TRUE,"singing_block1",10,0,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,4.98787864383302,0.163080083715869,0.117146477611513,"first3"
"16b1",288,1,"custom_trial",343,"148b1","low",0,59.7334584211558,59.7334584211558,60.8001523152112,2,1.06669389405535,60.5174151137709,61.4337084766506,2,0.916293362879664,0.783956692615114,1.70025005549478,TRUE,"2,2,0.783956692615114,0.633556161439429,0.708756427027271,0.783956692615114,0.712734700149323,-0.150400531175684,-0.150400531175684,0.150400531175684,0.150400531175684,100",0.783956692615114,0.150400531175684,100,0.712734700149323,0.150400531175684,TRUE,"singing_block1",10,0,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,0.916293362879664,0.712734700149323,0.150400531175684,"first3"
"16b1",276,3,"custom_trial",573,"86b1","low",0,62.2386659531574,64.5782289824049,58.8802834747982,2,-5.69794550760668,65.5064617239842,59.9996642246441,2,-5.50679749934014,3.26779577082677,-2.23900172851337,TRUE,"2,2,0.928232741579336,1.11938074984587,1.0238067457126,1.11938074984587,1.02825806237184,0.191148008266538,0.191148008266538,0.191148008266538,0.191148008266538,100",1.11938074984587,0.191148008266538,100,1.02825806237184,0.191148008266538,TRUE,"singing_block1",11,1,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,-5.50679749934014,1.02825806237184,0.191148008266538,"first3"
"18b1",356,2,"custom_trial",561,"71b1","low",0,60.9137377397646,61.6823134657962,59.1070841898186,2,-2.57522927597763,62.4779636447313,59.2406498204865,2,-3.2373138242448,1.56422590496667,-1.67308791927813,TRUE,"2,2,0.795650178935077,0.133565630667903,0.46460790480149,0.795650178935077,0.570481807306392,-0.662084548267174,-0.662084548267174,0.662084548267174,0.662084548267174,100",0.795650178935077,0.662084548267174,100,0.570481807306392,0.662084548267174,TRUE,"singing_block1",10,0,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,-3.2373138242448,0.570481807306392,0.662084548267174,"first3"
"16b1",279,1,"custom_trial",12,"10b1","low",0,62.1338046964728,62.1338046964728,57.7804478354537,2,-4.35335686101906,62.8061045014038,58.2234763049383,2,-4.58262819646553,0.672299804931036,-3.91032839153449,TRUE,"2,2,0.672299804931036,0.443028469484567,0.557664137207802,0.672299804931036,0.569324710724972,-0.229271335446469,-0.229271335446469,0.229271335446469,0.229271335446469,100",0.672299804931036,0.229271335446469,100,0.569324710724972,0.229271335446469,TRUE,"singing_block1",10,0,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,-4.58262819646553,0.569324710724972,0.229271335446469,"first3"
"16b1",303,2,"custom_trial",554,"93b1","low",0,60.0044042807684,59.5911243939616,68.2136800057633,2,8.6225556118017,60.9239362395043,67.8354511661481,2,6.91151492664375,0.919531958735938,7.83104688537969,TRUE,"2,2,1.33281184554269,-0.378228839615254,0.47729150296372,1.33281184554269,0.97965414068834,-1.71104068515795,-1.71104068515795,1.71104068515795,1.71104068515795,100",1.33281184554269,1.71104068515795,100,0.97965414068834,1.71104068515795,TRUE,"singing_block1",11,1,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,6.91151492664376,0.979654140688339,1.71104068515795,"first3"
"16b1",281,1,"custom_trial",449,"201b1","low",0,61.1704149885684,61.1704149885684,60.9839737619083,2,-0.186441226660143,61.168000431718,61.1896060569334,2,0.0216056252154075,-0.00241455685041814,0.0191910683649894,TRUE,"2,2,-0.00241455685041814,0.205632295025133,0.101608869087357,0.205632295025133,0.145414013839945,0.208046851875551,0.208046851875551,0.208046851875551,0.208046851875551,100",0.205632295025133,0.208046851875551,100,0.145414013839945,0.208046851875551,TRUE,"singing_block1",10,0,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,0.0216056252154075,0.145414013839945,0.208046851875551,"first3"
"16b1",307,2,"custom_trial",488,"37b1","low",0,62.0305809428958,64.8015715675985,59.9594003461877,2,-4.84217122141079,65.1821527199989,60.4157275589987,2,-4.76642516100024,3.15157177710314,-1.6148533838971,TRUE,"2,2,0.380581152400481,0.456327212811026,0.418454182605753,0.456327212811026,0.420164574133968,0.0757460604105447,0.0757460604105447,0.0757460604105447,0.0757460604105447,100",0.456327212811026,0.0757460604105447,100,0.420164574133968,0.0757460604105447,TRUE,"singing_block1",11,1,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,-4.76642516100024,0.420164574133968,0.0757460604105447,"first3"
"13b1",285,2,"custom_trial",543,"116b1","low",0,63.2019011464211,64.9845293792443,59.589289546036,2,-5.39523983320827,64.5919752634661,59.456751521026,2,-5.13522374244009,1.39007411704497,-3.74514962539512,TRUE,"2,2,-0.392554115778211,-0.132538025010028,-0.262546070394119,0.392554115778211,0.292971894460861,0.260016090768183,0.260016090768183,0.260016090768183,0.260016090768183,100",0.392554115778211,0.260016090768183,100,0.292971894460861,0.260016090768183,TRUE,"singing_block1",12,2,NA,NA,48.2369766029165,"low","low",10,5,3.857143,57,"male",1,-5.13522374244009,0.292971894460861,0.260016090768183,"first3"
"18b1",357,2,"custom_trial",563,"52b1","low",0,60.2217098998112,60.0389242992662,66.8067147334731,2,6.76779043420684,60.3038625723988,66.6980162234124,2,6.39415365101355,0.0821526725876751,6.47630632360122,TRUE,"2,2,0.264938273132593,-0.108698510060698,0.0781198815359474,0.264938273132593,0.202494018010281,-0.373636783193291,-0.373636783193291,0.373636783193291,0.373636783193291,100",0.264938273132593,0.373636783193291,100,0.202494018010281,0.373636783193291,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,6.39415365101355,0.202494018010279,0.373636783193291,"first3"
"16b1",291,2,"custom_trial",524,"59b1","low",0,58.9942643709827,59.3057663645835,69.8021153791137,2,10.4963490145302,60.2386695023557,69.5531349707638,2,9.31446546840807,1.24440513137299,10.5588705997811,TRUE,"2,2,0.932903137772165,-0.248980408349972,0.341961364711096,0.932903137772165,0.682751604980636,-1.18188354612214,-1.18188354612214,1.18188354612214,1.18188354612214,100",0.932903137772165,1.18188354612214,100,0.682751604980636,1.18188354612214,TRUE,"singing_block1",10,0,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,9.31446546840806,0.682751604980638,1.18188354612214,"first3"
"18b1",362,2,"custom_trial",518,"191b1","low",0,58.9453346568082,58.0154469762602,59.6288194625392,2,1.61337248627905,59.0686612184579,60.2241612857407,2,1.15550006728278,0.123326561649698,1.27882662893248,TRUE,"2,2,1.05321424219778,0.595341823201508,0.824278032699645,1.05321424219778,0.855480019176703,-0.457872418996274,-0.457872418996274,0.457872418996274,0.457872418996274,100",1.05321424219778,0.457872418996274,100,0.855480019176703,0.457872418996274,TRUE,"singing_block1",10,0,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,1.15550006728278,0.855480019176703,0.457872418996274,"first3"
"13b1",292,1,"custom_trial",6,"7b1","low",0,62.432470090414,62.432470090414,63.862915593077,2,1.43044550266305,61.9710658326121,63.8081853450981,2,1.83711951248593,-0.46140425780186,1.37571525468407,TRUE,"2,2,-0.46140425780186,-0.0547302479789806,-0.25806725289042,0.46140425780186,0.328549303120191,0.406674009822879,0.406674009822879,0.406674009822879,0.406674009822879,100",0.46140425780186,0.406674009822879,100,0.328549303120191,0.406674009822879,TRUE,"singing_block1",10,0,NA,NA,48.2369766029165,"low","low",10,5,3.857143,57,"male",1,1.83711951248593,0.328549303120191,0.406674009822879,"first3"
"18b1",410,3,"custom_trial",609,"165b1","low",0,61.1604227704127,61.6126751839162,71.3318630955329,2,9.71918791161673,61.6502807675642,70.5275620661166,2,8.87728129855242,0.489857997151475,9.36713929570389,TRUE,"2,2,0.037605583648002,-0.804301029416308,-0.383347722884153,0.804301029416308,0.569348015646687,-0.84190661306431,-0.84190661306431,0.84190661306431,0.84190661306431,100",0.804301029416308,0.84190661306431,100,0.569348015646687,0.84190661306431,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,8.87728129855242,0.569348015646687,0.84190661306431,"first3"
"13b1",306,1,"custom_trial",245,"99b1","low",0,59.090058966232,59.090058966232,47.5925654498978,2,-11.4974935163341,58.9500906474444,50.6294180821218,2,-8.32067256532269,-0.139968318787503,-8.46064088411019,TRUE,"2,2,-0.139968318787503,3.03685263222391,1.4484421567182,3.03685263222391,2.1496586985042,3.17682095101141,3.17682095101141,3.17682095101141,3.17682095101141,100",3.03685263222391,3.17682095101141,100,2.1496586985042,3.17682095101141,TRUE,"singing_block1",11,1,NA,NA,48.2369766029165,"low","low",10,5,3.857143,57,"male",1,-8.32067256532269,2.1496586985042,3.17682095101141,"first3"
"18b1",397,1,"custom_trial",345,"149b1","low",0,59.9408421842247,59.9408421842247,67.0638982584008,2,7.12305607417613,60.8983281431581,67.0506138262296,2,6.1522856830715,0.957485958933376,7.10977164200487,TRUE,"2,2,0.957485958933376,-0.0132844321712611,0.472100763381057,0.957485958933376,0.677109975444417,-0.970770391104637,-0.970770391104637,0.970770391104637,0.970770391104637,100",0.957485958933376,0.970770391104637,100,0.677109975444417,0.970770391104637,TRUE,"singing_block1",10,0,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,6.1522856830715,0.677109975444417,0.970770391104637,"first3"
"16b1",294,1,"custom_trial",281,"117b1","low",0,58.8884136985386,58.8884136985386,66.8957231862578,2,8.00730948771923,59.7778378001335,66.7870671094931,2,7.00922930935957,0.889424101594869,7.89865341095444,TRUE,"2,2,0.889424101594869,-0.108656076764795,0.390384012415037,0.889424101594869,0.633593471997525,-0.998080178359665,-0.998080178359665,0.998080178359665,0.998080178359665,100",0.889424101594869,0.998080178359665,100,0.633593471997525,0.998080178359665,TRUE,"singing_block1",10,0,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,7.00922930935958,0.633593471997525,0.998080178359665,"first3"
"16b1",309,2,"custom_trial",519,"11b1","low",0,60.3809051370316,64.1519621993957,58.2573371076853,2,-5.89462509171037,64.6255291499563,58.9844188269892,2,-5.64111032296717,4.24462401292478,-1.39648631004238,TRUE,"2,2,0.473566950560667,0.727081719303868,0.600324334932267,0.727081719303868,0.613560707350625,0.253514768743202,0.253514768743202,0.253514768743202,0.253514768743202,100",0.727081719303868,0.253514768743202,100,0.613560707350625,0.253514768743202,TRUE,"singing_block1",10,0,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,-5.64111032296717,0.613560707350625,0.253514768743202,"first3"
"18b1",358,1,"custom_trial",333,"143b1","low",0,59.5417112250565,59.5417112250565,70.802432064179,2,11.2607208391224,60.5345562243869,69.6608132274881,2,9.12625700310122,0.992844999330373,10.1191020024316,TRUE,"2,2,0.992844999330373,-1.14161883669082,-0.0743869186802257,1.14161883669082,1.06982119089655,-2.1344638360212,-2.1344638360212,2.1344638360212,2.1344638360212,100",1.14161883669082,2.1344638360212,100,1.06982119089655,2.1344638360212,TRUE,"singing_block1",13,3,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,9.12625700310122,1.06982119089655,2.1344638360212,"first3"
"29b1",655,3,"custom_trial",633,"167b1","high",0,60.7527229755962,60.2114534000104,65.8669572853365,2,5.65550388532612,60.0705017234987,65.7456285977641,2,5.67512687426541,-0.68222125209747,4.99290562216794,TRUE,"2,2,-0.140951676511662,-0.121328687572372,-0.131140182042017,0.140951676511662,0.131506702375739,0.0196229889392896,0.0196229889392896,0.0196229889392896,0.0196229889392896,100",0.140951676511662,0.0196229889392896,100,0.131506702375739,0.0196229889392896,TRUE,"singing_block1",10,0,NA,NA,60.3486133017511,"high","high",8,3.857143,1.285714,44,"female",0,5.67512687426541,0.131506702375739,0.0196229889392896,"first3"
"13b1",308,2,"custom_trial",490,"177b1","low",0,62.2345302299173,62.9320111259473,67.91887519662,2,4.9868640706727,62.3774078457732,67.5734738546049,2,5.19606600883171,0.142877615855909,5.33894362468762,TRUE,"2,2,-0.554603280174113,-0.345401342015109,-0.450002311094611,0.554603280174113,0.461999396885821,0.209201938159005,0.209201938159005,0.209201938159005,0.209201938159005,100",0.554603280174113,0.209201938159005,100,0.461999396885821,0.209201938159005,TRUE,"singing_block1",10,0,NA,NA,48.2369766029165,"low","low",10,5,3.857143,57,"male",1,5.19606600883171,0.461999396885821,0.209201938159005,"first3"
"18b1",360,2,"custom_trial",556,"8b1","low",0,58.7914234861546,63.4807348333466,63.8501016592797,2,0.369366825933163,63.6786770775093,63.8685980842682,2,0.189921006758929,4.88725359135465,5.07717459811358,TRUE,"2,2,0.197942244162718,0.0184964249884843,0.108219334575601,0.197942244162718,0.140576046610949,-0.179445819174234,-0.179445819174234,0.179445819174234,0.179445819174234,100",0.197942244162718,0.179445819174234,100,0.140576046610949,0.179445819174234,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,0.189921006758929,0.140576046610949,0.179445819174234,"first3"
"16b1",314,2,"custom_trial",571,"165b1","low",0,60.6252289818518,60.2984524200519,74.8612935419003,2,14.5628411218484,61.0774813953553,70.796669306972,2,9.71918791161673,0.452252413503473,10.1714403251202,TRUE,"2,2,0.779028975303397,-4.06462423492827,-1.64279762981244,4.06462423492827,2.92643608468804,-4.84365321023167,-4.84365321023167,4.84365321023167,4.84365321023167,100",4.06462423492827,4.84365321023167,100,2.92643608468804,4.84365321023167,TRUE,"singing_block1",11,1,NA,NA,52.485258636321,"low","low",9,1.857143,1,27,"male",0,9.71918791161673,2.92643608468804,4.84365321023167,"first3"
"18b1",402,1,"custom_trial",255,"104b1","low",0,63.2815859716142,63.2815859716142,76.0298955135187,2,12.7483095419045,62.7989025491887,72.5119432826276,2,9.71304073343894,-0.482683422425538,9.2303573110134,TRUE,"2,2,-0.482683422425538,-3.51795223089108,-2.00031782665831,3.51795223089108,2.51087347203278,-3.03526880846554,-3.03526880846554,3.03526880846554,3.03526880846554,100",3.51795223089108,3.03526880846554,100,2.51087347203278,3.03526880846554,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,9.71304073343893,2.51087347203279,3.03526880846554,"first3"
"18b1",323,1,"custom_trial",129,"62b1","low",0,62.0723773616816,62.0723773616816,76.4238211898338,2,14.3514438281522,61.1158612523811,71.719633872172,2,10.6037726197909,-0.956516109300516,9.64725651049039,TRUE,"2,2,-0.956516109300516,-4.70418731766178,-2.83035171348115,4.70418731766178,3.39442936198423,-3.74767120836126,-3.74767120836126,3.74767120836126,3.74767120836126,100",4.70418731766178,3.74767120836126,100,3.39442936198423,3.74767120836126,TRUE,"singing_block1",13,3,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,10.6037726197909,3.39442936198423,3.74767120836126,"first3"
"18b1",326,1,"custom_trial",64,"36b1","low",0,62.5666221406639,62.5666221406639,51.0795045526381,2,-11.4871175880258,63.3972129288093,55.1309136829728,2,-8.26629924583651,0.830590788145436,-7.43570845769108,TRUE,"2,2,0.830590788145436,4.05140913033469,2.44099995924006,4.05140913033469,2.92436292196363,3.22081834218925,3.22081834218925,3.22081834218925,3.22081834218925,100",4.05140913033469,3.22081834218925,100,2.92436292196363,3.22081834218925,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,-8.26629924583651,2.92436292196363,3.22081834218925,"first3"
"18b1",331,2,"custom_trial",508,"120b1","low",0,61.1674287439589,64.3890967686652,57.6674799732472,2,-6.721616795418,63.8595861182667,58.9272343680465,2,-4.93235175022019,2.69215737430783,-2.24019437591236,TRUE,"2,2,-0.529510650398485,1.25975439479933,0.365121872200422,1.25975439479933,0.966271872741221,1.78926504519782,1.78926504519782,1.78926504519782,1.78926504519782,100",1.25975439479933,1.78926504519782,100,0.966271872741221,1.78926504519782,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,-4.93235175022019,0.966271872741221,1.78926504519782,"first3"
"18b1",335,1,"custom_trial",235,"94b1","low",0,60.2030953042882,60.2030953042882,70.5960003709063,2,10.392905066618,60.7829985406192,66.8238573272582,2,6.04085878663897,0.579903236330971,6.62076202296994,TRUE,"2,2,0.579903236330971,-3.77214304364809,-1.59611990365856,3.77214304364809,2.69864326146027,-4.35204627997906,-4.35204627997906,4.35204627997906,4.35204627997906,100",3.77214304364809,4.35204627997906,100,2.69864326146027,4.35204627997906,TRUE,"singing_block1",10,0,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,6.04085878663898,2.69864326146026,4.35204627997906,"first3"
"18b1",327,4,"custom_trial",576,"86b1","low",0,59.9775456179495,63.2453413887762,57.7385438894361,2,-5.50679749934014,63.2690980290105,58.0553209862884,2,-5.2137770427221,3.29155241106099,-1.92222463166111,TRUE,"2,2,0.0237566402342182,0.316777096852256,0.170266868543237,0.316777096852256,0.22462424963187,0.293020456618038,0.293020456618038,0.293020456618038,0.293020456618038,100",0.316777096852256,0.293020456618038,100,0.22462424963187,0.293020456618038,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,-5.2137770427221,0.22462424963187,0.293020456618038,"middle"
"18b1",329,1,"custom_trial",397,"175b1","low",0,62.8693462262264,62.8693462262264,77.4612720621709,2,14.5919258359445,62.5103790720124,71.8643335816874,2,9.35395450967506,-0.358967154213985,8.99498735546108,TRUE,"2,2,-0.358967154213985,-5.59693848048346,-2.97795281734872,5.59693848048346,3.96576460295622,-5.23797132626947,-5.23797132626947,5.23797132626947,5.23797132626947,100",5.59693848048346,5.23797132626947,100,3.96576460295622,5.23797132626947,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,9.35395450967506,3.96576460295622,5.23797132626947,"first3"
"52b1",772,2,"custom_trial",477,"5b1","high",0,60.9665769696888,58.8423222934576,68.8152736588365,2,9.97295136537884,55.6230458760109,69.1707370245091,2,13.5476911484982,-5.34353109367787,8.20416005482035,TRUE,"2,2,-3.21927641744673,0.355463365672648,-1.43190652588704,3.21927641744673,2.29020685269519,3.57473978311938,3.57473978311938,3.57473978311938,3.57473978311938,100",3.21927641744673,3.57473978311938,100,2.29020685269519,3.57473978311938,TRUE,"singing_block1",11,1,NA,NA,56.5213870401305,"high","high",8,1,1,40,"female",0,13.5476911484982,2.29020685269519,3.57473978311938,"first3"
"18b1",333,2,"custom_trial",494,"122b1","low",0,61.6695766830264,59.7339374373986,72.8187748537086,2,13.08483741631,60.0238326227869,70.6864733292684,2,10.6626407064815,-1.64574406023952,9.016896646242,TRUE,"2,2,0.289895185388268,-2.13230152444025,-0.921203169525992,2.13230152444025,1.52163547041358,-2.42219670982852,-2.42219670982852,2.42219670982852,2.42219670982852,100",2.13230152444025,2.42219670982852,100,1.52163547041358,2.42219670982852,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,10.6626407064815,1.52163547041358,2.42219670982852,"first3"
"18b1",385,2,"custom_trial",584,"125b1","low",0,62.2074920883271,62.1764010278084,60.8427180488411,2,-1.33368297896735,62.212621729149,60.9110522244269,2,-1.3015695047221,0.00512964082189171,-1.29643986390021,TRUE,"2,2,0.0362207013405822,0.0683341755858322,0.0522774384632072,0.0683341755858322,0.0546877443244782,0.03211347424525,0.03211347424525,0.03211347424525,0.03211347424525,100",0.0683341755858322,0.03211347424525,100,0.0546877443244782,0.03211347424525,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,-1.3015695047221,0.0546877443244782,0.03211347424525,"first3"
"18b1",340,1,"custom_trial",273,"113b1","low",0,60.9951672828212,60.9951672828212,68.5409505515414,2,7.54578326872027,61.4334412212591,68.3197961429035,2,6.88635492164438,0.43827393843798,7.32462886008236,TRUE,"2,2,0.43827393843798,-0.221154408637908,0.108559764900036,0.43827393843798,0.347126286511063,-0.659428347075888,-0.659428347075888,0.659428347075888,0.659428347075888,100",0.43827393843798,0.659428347075888,100,0.347126286511063,0.659428347075888,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,6.88635492164439,0.347126286511061,0.659428347075888,"first3"
"18b1",341,1,"custom_trial",435,"194b1","low",0,62.2277400694834,62.2277400694834,51.9857772244379,2,-10.2419628450455,62.7449490208579,55.4210278211329,2,-7.32392119972501,0.517208951374549,-6.80671224835046,TRUE,"2,2,0.517208951374549,3.435250596695,1.97622977403477,3.435250596695,2.45646613669671,2.91804164532045,2.91804164532045,2.91804164532045,2.91804164532045,100",3.435250596695,2.91804164532045,100,2.45646613669671,2.91804164532045,TRUE,"singing_block1",10,0,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,-7.32392119972501,2.45646613669671,2.91804164532045,"first3"
"18b1",365,2,"custom_trial",526,"173b1","low",0,60.4637919140152,57.8152548548166,64.6953494982718,2,6.88009464345521,58.8486176961427,65.0142601707372,2,6.16564247459446,-1.61517421787249,4.55046825672197,TRUE,"2,2,1.03336284132612,0.318910672465364,0.67613675689574,1.03336284132612,0.764703465026116,-0.714452168860753,-0.714452168860753,0.714452168860753,0.714452168860753,100",1.03336284132612,0.714452168860753,100,0.764703465026116,0.714452168860753,TRUE,"singing_block1",10,0,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,6.16564247459446,0.764703465026116,0.714452168860753,"first3"
"18b1",343,1,"custom_trial",34,"21b1","low",0,60.0830697804769,60.0830697804769,74.3453522901221,2,14.2622825096452,61.0402602502798,70.6868474601745,2,9.64658720989474,0.957190469802917,10.6037776796977,TRUE,"2,2,0.957190469802917,-3.65850482994752,-1.3506571800723,3.65850482994752,2.67402984147811,-4.61569529975043,-4.61569529975043,4.61569529975043,4.61569529975043,100",3.65850482994752,4.61569529975043,100,2.67402984147811,4.61569529975043,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,9.64658720989474,2.67402984147811,4.61569529975043,"first3"
"18b1",345,2,"custom_trial",565,"108b1","low",0,62.5393762595649,66.2641661602419,65.066061677011,2,-1.19810448323088,65.4313622190137,64.9402895851944,2,-0.491072633819357,2.89198595944889,2.40091332562953,TRUE,"2,2,-0.832803941228178,-0.125772091816657,-0.479288016522418,0.832803941228178,0.595558991034945,0.707031849411521,0.707031849411521,0.707031849411521,0.707031849411521,0",0.832803941228178,0.707031849411521,0,0.595558991034945,0.707031849411521,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,-0.491072633819357,0.595558991034945,0.707031849411521,"first3"
"18b1",369,1,"custom_trial",455,"204b1","low",0,60.7051674347264,60.7051674347264,71.071663036499,2,10.3664956017726,61.1448500699003,69.555065735475,2,8.41021566557472,0.439682635173895,8.84989830074861,TRUE,"2,2,0.439682635173895,-1.51659730102394,-0.538457332925024,1.51659730102394,1.11655456497803,-1.95627993619784,-1.95627993619784,1.95627993619784,1.95627993619784,100",1.51659730102394,1.95627993619784,100,1.11655456497803,1.95627993619784,TRUE,"singing_block1",10,0,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,8.41021566557471,1.11655456497804,1.95627993619784,"first3"
"18b1",411,1,"custom_trial",437,"195b1","low",0,58.9274818515354,58.9274818515354,46.9362079127073,2,-11.9912739388281,62.5398282528478,54.3253693201273,2,-8.21445893272054,3.61234640131248,-4.60211253140806,TRUE,"2,2,3.61234640131248,7.38916140742,5.50075390436624,7.38916140742,5.81587279898642,3.77681500610752,3.77681500610752,3.77681500610752,3.77681500610752,100",7.38916140742,3.77681500610752,100,5.81587279898642,3.77681500610752,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,-8.21445893272054,5.81587279898642,3.77681500610752,"first3"
"18b1",347,2,"custom_trial",581,"167b1","low",0,62.4763590713266,62.2655876413339,67.2534662851669,2,4.98787864383302,61.9350894957408,67.5905933810669,2,5.65550388532612,-0.541269575585808,5.11423430974031,TRUE,"2,2,-0.330498145593104,0.337127095899994,0.00331447515344507,0.337127095899994,0.333829075299355,0.667625241493099,0.667625241493099,0.667625241493099,0.667625241493099,100",0.337127095899994,0.667625241493099,100,0.333829075299355,0.667625241493099,TRUE,"singing_block1",10,0,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,5.65550388532613,0.333829075299358,0.667625241493099,"first3"
"18b1",373,1,"custom_trial",86,"47b1","low",0,59.7650327539311,59.7650327539311,67.152565257965,2,7.38753250403391,60.9848955263432,66.6094125540223,2,5.62451702767904,1.21986277241217,6.84437980009121,TRUE,"2,2,1.21986277241217,-0.543152703942695,0.338355034234738,1.21986277241217,0.944213970272991,-1.76301547635487,-1.76301547635487,1.76301547635487,1.76301547635487,100",1.21986277241217,1.76301547635487,100,0.944213970272991,1.76301547635487,TRUE,"singing_block1",11,1,NA,NA,49.7643672526376,"low","low",9,5.142857,2.285714,69,"male",1.5,5.62451702767904,0.944213970272991,1.76301547635487,"first3"
