-15,-13.21,NaN,-11.16,NaN,-9.46,-8.36,-7.56,NaN,-5.46,-3.32,-1.86,NaN,0.0500000000000007,2.2,3.15,NaN,5.69,6.99,7.83,9.02,10.29,NaN,12.11,NaN,13.95
-15.12,-13.15,-12.66,-11.07,-10.03,-9.11,NaN,-7.59,NaN,-5.47,-3.37,-1.69,NaN,0.0399999999999991,1.94,3.19,4.43,5.57,6.79,8.18,NaN,10.03,NaN,12.04,NaN,NaN
-15,-13.26,NaN,-11.12,NaN,NaN,-8.23,-7.6,-6.25,-5.3,-3.47,-1.7,NaN,0.0199999999999996,2.04,3.27,NaN,NaN,6.64,7.91,9.19,10.07,11.25,11.98,NaN,13.95
-15.06,-13.3,-12.63,NaN,-10.27,-9.04,-8.12,-7.59,NaN,-5.56,-3.47,-1.75,NaN,0.0300000000000011,1.93,3.2,4.46,5.83,7.04,8.1,9.15,10.12,NaN,12.05,NaN,13.95
-15.08,-13.39,-12.6,-11.38,NaN,-9.12,NaN,-7.54,NaN,-5.3,-3.17,NaN,NaN,0.0199999999999996,1.92,2.87,4.5,5.74,6.92,8.2,NaN,10.08,NaN,12.1,12.66,13.95
-15.04,NaN,-12.79,-11.07,NaN,-9.19,-8.35,-7.43,-6.43,NaN,-3.62,-1.67,NaN,0.0899999999999999,NaN,2.94,4.38,5.56,7.03,NaN,NaN,10.07,NaN,12.14,NaN,13.95
-15,-13.28,-12.58,NaN,NaN,-9.13,-8.06,-7.41,NaN,-5.26,-3.43,NaN,NaN,0.0799999999999983,NaN,3.19,4.51,5.76,6.79,8.14,8.91,10.28,NaN,11.98,12.66,13.95
NaN,-13.3,-12.66,-11.1,-10.24,-9.08,-8.07,NaN,NaN,-5.55,-3.27,-1.68,-0.960000000000001,0.0599999999999987,NaN,2.71,4.84,5.97,6.95,7.88,9.19,10.47,NaN,11.71,NaN,NaN
-15.12,-13.19,-12.63,-11.14,NaN,-9.13,-8.25,-7.48,NaN,-5.27,-3.4,NaN,-0.969999999999999,0.0599999999999987,1.94,3.01,4.77,5.83,NaN,8.15,NaN,9.93,NaN,11.89,12.72,NaN
-15.08,NaN,-12.93,-11.62,NaN,-9.05,-8.42,-7.29,-6.03,-5.36,-3.29,-1.94,NaN,0.0399999999999991,NaN,2.73,NaN,5.32,7,7.9,9.07,10.16,NaN,12,NaN,13.95
NaN,NaN,-12.62,-11.19,NaN,-9.08,-8.27,NaN,-6.36,-5.26,-3.28,-1.6,NaN,0.00999999999999801,2.21,3.38,NaN,5.36,6.88,8.27,NaN,10.04,NaN,12.05,NaN,NaN
