-11.77,-10.85,-9.17,-7.46,-6.29,-5.2,NaN,-3.72,-2.21,NaN,-0.210000000000001,NaN,NaN,3.95,NaN,5.39,6.93,NaN,8.39,10.88,11.32,NaN
NaN,-10.31,NaN,-7.45,-6.53,NaN,-4.68,-3.69,-2.43,NaN,-0.0999999999999979,NaN,2.92,NaN,NaN,5.39,7,7.69,8.9,NaN,11.55,NaN
NaN,-10.65,-8.76,-7.28,NaN,-5.26,-4.55,-3.92,-2.12,-1.08,-0.169999999999998,1.11,NaN,3.4,4.82,5.38,7.2,NaN,8.56,NaN,11.64,12.17
-11.77,NaN,NaN,-7.59,NaN,-5.27,-4.6,-3.59,-1.93,NaN,-0.190000000000001,NaN,NaN,3.75,4.8,5.58,6.98,NaN,8.11,10.33,11.51,NaN
-11.77,-10.72,NaN,-7.41,-6.57,-5.02,NaN,-3.15,-2.12,-0.969999999999999,-0.149999999999999,NaN,2.8,3.73,NaN,5.54,6.28,7.72,NaN,10.76,11.47,12.55
-11.77,-10.74,-9.2,-7.31,NaN,-5.47,-4.67,-3.7,-2.05,-0.960000000000001,0,NaN,NaN,3.97,NaN,5.55,6.77,NaN,8.34,NaN,11.64,12.17
-11.77,-10.39,-8.83,-7.35,NaN,-5.15,NaN,-3.66,-1.84,-0.949999999999999,-0.239999999999998,NaN,2.35,3.9,NaN,5.46,6.33,7.57,NaN,10.87,NaN,12.09
-11.77,-10.21,-8.88,-7.55,-6.39,-5.12,NaN,-3.65,-1.88,-0.969999999999999,-0.16,1.03,NaN,3.99,NaN,5.31,6.38,NaN,8.34,10.67,NaN,12.55
-11.77,-10.81,-8.66,-7.39,-6.3,-5.37,-4.54,-3.61,-2.26,-0.960000000000001,-0.309999999999999,1.15,2.84,3.86,4.9,5.5,6.81,7.73,8.49,NaN,11.61,12.55
-11.77,-10.74,NaN,-7.28,NaN,NaN,-4.7,-3.52,-1.88,NaN,-0.0799999999999983,NaN,NaN,4.06,NaN,5.3,NaN,7.45,8.14,NaN,NaN,12.24
NaN,-10.65,-8.78,-7.47,-6.47,-5.51,-4.77,-3.2,-2.07,-1.08,-0.0199999999999996,NaN,2.4,3.38,4.75,5.63,7.09,NaN,8.46,10.71,11.45,12.07
-11.77,-10.79,NaN,-7.37,-6.29,NaN,-4.67,-3.31,NaN,NaN,-0.140000000000001,NaN,3.13,3.89,4.71,5.69,6.73,7.6,8.39,10.75,11.42,NaN
-11.77,NaN,-9.15,-7.53,-6.38,-5.29,NaN,-3.47,-1.83,-1.03,-0.0599999999999987,NaN,2.42,3.94,NaN,5.54,6.79,NaN,8.48,10.75,NaN,NaN
-11.77,-10.76,-8.94,-7.52,-6.42,NaN,-4.61,-3.68,-1.87,-0.899999999999999,-0.0399999999999991,1.58,NaN,3.86,4.85,5.45,NaN,7.72,8.37,10.7,11.5,12.55
NaN,-10.81,-8.95,-7.49,NaN,-5.12,NaN,-3.27,-1.91,-1.07,-0.16,NaN,2.63,3.95,4.69,5.48,6.92,NaN,8.17,10.9,11.52,NaN
NaN,-10.81,-9.04,-7.46,NaN,NaN,-4.68,-3.13,-2.16,NaN,-0.120000000000001,NaN,2.78,3.86,4.76,5.65,6.81,7.71,NaN,10.79,NaN,12.23
