iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
36,28,25,24,23,19,19,23,17,17,20
26,29,20,21,20,22,19,20,20,20,21
33,26,22,19,21,18,18,19,16,17,19
35,28,23,25,20,18,17,21,20,16,19
31,29,24,23,21,23,17,19,22,18,22
31,29,22,20,21,19,19,20,22,22,20
28,27,24,21,22,21,20,15,21,20,19
29,26,24,23,24,18,22,22,18,16,15
30,28,22,22,18,19,18,21,18,19,16
31,27,23,21,21,19,20,19,17,21,17
30,27,23,22,20,19,20,23,22,15,23
35,31,21,23,22,19,19,22,17,19,21
30,27,24,24,20,19,20,20,20,17,19
33,28,28,22,24,18,19,20,19,17,19
29,29,24,23,19,18,16,20,17,18,18
29,33,25,20,18,18,21,20,21,19,19
29,25,23,23,20,16,19,19,20,18,20
27,29,21,24,17,21,20,19,22,20,18
31,25,22,25,19,21,21,17,20,17,18
29,26,22,23,19,20,19,20,22,21,21
32,29,25,22,20,21,20,21,21,17,19
27,25,23,20,22,20,20,20,20,18,19
30,28,25,21,20,20,20,22,20,19,20
32,29,22,24,22,20,19,20,19,17,20
31,29,23,21,21,21,19,19,21,18,19
31,30,21,25,24,20,16,18,21,18,16
33,25,25,21,22,17,20,19,19,21,15
28,27,22,21,22,19,15,19,22,16,20
31,26,24,23,21,17,17,17,19,16,18
33,26,21,25,22,19,21,19,19,19,17
30,29,22,21,17,17,20,22,21,18,17
34,24,22,22,22,19,19,22,18,21,18
26,24,26,19,21,18,21,18,18,19,22
29,25,27,20,20,19,23,17,20,20,20
32,32,24,23,20,19,19,23,20,20,22
28,27,22,24,18,19,21,18,20,18,22
30,28,24,23,19,16,19,17,18,21,16
30,24,24,24,17,19,20,17,21,18,17
26,27,24,24,20,18,18,22,16,19,18
33,30,23,22,20,18,21,19,18,16,20
29,23,22,24,18,17,21,23,21,17,19
30,30,26,20,19,19,17,20,17,14,17
31,27,23,26,21,19,18,21,19,17,20
30,28,23,22,19,17,21,16,16,17,19
34,24,21,18,21,19,18,21,18,17,20
29,30,23,24,21,17,18,18,17,18,18
34,27,21,22,17,23,17,22,21,19,19
33,26,23,21,17,18,19,21,21,17,19
31,26,23,25,23,20,21,18,16,15,19
33,27,24,22,19,19,17,21,21,16,20
31,26,24,26,20,19,20,17,20,18,17
32,25,22,22,21,21,21,18,21,19,16
29,30,24,23,22,21,17,21,17,18,19
30,27,26,23,17,18,18,20,18,20,15
28,27,25,23,19,20,18,22,20,18,20
32,26,26,24,16,19,20,22,25,19,20
33,30,23,23,22,21,22,20,21,18,20
33,29,24,22,22,18,22,19,23,20,21
34,27,24,24,19,22,16,22,24,19,19
30,30,24,23,19,17,21,19,18,19,19
27,26,21,21,20,22,20,16,18,13,14
28,30,21,23,22,19,19,20,24,15,22
33,25,22,24,19,18,21,21,20,16,17
30,26,26,21,19,20,20,21,20,19,19
32,33,22,23,25,14,19,19,20,18,19
34,28,26,23,21,19,19,21,21,20,22
30,26,22,22,21,20,20,17,24,20,20
33,29,23,25,20,17,20,18,19,16,18
32,30,23,23,19,15,19,17,18,22,20
28,28,22,22,14,19,18,16,21,17,21
33,27,22,23,21,17,18,18,22,17,17
28,27,22,22,17,25,22,19,22,18,18
32,25,23,22,20,19,19,19,19,20,19
33,30,23,22,20,20,20,21,18,18,18
34,29,22,23,22,19,20,21,17,19,20
31,31,24,25,23,19,19,19,18,16,13
31,30,21,22,18,19,20,20,18,18,21
33,29,23,20,21,21,19,22,18,17,17
31,27,26,20,23,16,19,20,22,20,19
32,26,22,22,17,19,17,19,21,17,15
29,29,22,25,19,21,19,22,20,19,17
30,28,27,21,22,17,20,19,19,17,19
33,27,26,24,20,19,20,21,20,20,18
32,28,25,23,22,18,21,19,18,20,18
26,30,22,22,18,17,20,19,22,20,19
29,24,25,22,20,20,19,19,19,18,19
29,29,22,20,21,21,19,15,17,18,18
30,28,23,23,20,21,19,20,21,20,18
29,27,23,22,22,19,19,22,18,18,17
32,25,24,24,22,18,21,20,20,18,17
33,21,21,22,20,15,20,20,16,19,16
37,28,26,22,21,18,19,22,17,15,17
31,29,20,24,20,17,18,20,24,16,17
31,30,22,20,18,20,21,19,18,21,19
31,26,24,23,19,19,18,21,19,19,16
32,32,24,21,19,19,21,21,21,17,17
30,28,22,25,19,20,18,17,19,20,20
30,26,25,24,23,22,17,23,19,16,17
30,24,23,21,21,24,18,20,19,15,17
30,25,24,23,22,20,19,21,20,17,20
32,27,22,21,22,17,19,20,19,20,20
32,24,24,19,19,19,20,19,19,17,16
31,28,24,22,23,20,19,21,18,18,18
31,30,26,23,21,19,21,19,19,22,20
30,30,24,21,20,23,19,20,17,20,19
32,23,23,22,19,19,18,22,19,21,18
29,28,22,20,23,24,19,18,19,18,16
29,29,25,22,21,21,18,19,20,17,17
31,31,24,23,19,20,19,20,18,17,22
29,27,24,23,20,18,19,20,19,17,17
34,25,22,21,17,20,19,19,21,16,20
29,27,22,22,17,19,19,22,19,18,21
34,28,21,22,19,20,18,18,18,17,19
27,29,21,24,22,18,20,20,18,16,15
32,28,26,23,19,19,17,20,23,19,20
31,26,22,20,22,20,20,20,19,17,21
