iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
33,28,26,19,21,17,18,18,20,17,21
29,25,24,18,21,20,18,22,17,15,20
28,23,23,17,14,21,20,17,19,16,21
32,25,24,21,17,21,21,20,19,13,20
29,29,22,17,20,19,21,21,18,16,23
31,31,26,16,19,16,21,18,21,14,18
28,28,26,16,19,23,17,20,16,19,20
30,29,22,20,19,17,19,17,16,17,20
30,32,24,18,23,20,20,21,20,16,20
31,27,23,18,21,18,18,19,20,17,20
25,24,23,19,18,22,26,19,19,16,21
30,24,20,22,21,19,21,18,17,17,23
30,28,26,20,17,22,22,19,19,16,21
30,26,22,18,17,22,19,18,20,15,16
30,25,23,20,20,20,15,17,22,15,21
28,27,22,20,22,21,20,17,18,17,24
30,27,22,18,20,20,21,18,19,15,18
29,27,24,22,21,20,23,19,20,15,23
30,25,22,16,19,16,20,18,21,19,21
27,27,22,19,18,16,24,18,19,15,20
28,24,24,15,19,21,17,18,18,18,22
28,27,24,18,21,20,19,19,18,15,20
28,26,27,20,20,18,19,19,17,16,24
30,26,21,18,17,18,16,21,21,14,22
28,27,21,18,22,22,20,22,17,15,24
29,25,21,18,23,20,15,16,18,16,24
30,23,22,20,20,17,21,20,19,16,18
32,25,27,17,19,18,21,19,18,14,22
31,29,23,19,19,21,23,18,22,16,21
30,28,25,18,21,17,22,19,21,18,19
30,26,26,19,21,20,19,19,18,15,20
32,24,26,19,22,18,16,17,17,16,23
28,28,23,17,18,19,18,16,21,17,17
29,29,22,22,21,20,19,23,20,15,20
28,27,22,17,19,17,18,21,17,14,22
26,26,26,20,18,21,19,21,23,12,17
28,27,22,20,18,15,21,19,20,18,22
32,29,22,19,23,23,19,19,17,15,20
30,23,20,18,19,19,18,19,19,17,21
29,27,27,19,16,20,17,19,16,15,25
30,31,23,20,23,19,19,18,15,17,22
30,29,22,16,20,19,21,19,17,18,18
29,25,24,17,17,18,21,19,19,14,21
27,28,24,16,19,15,22,17,20,12,20
30,24,22,22,19,19,21,16,21,18,23
29,30,23,18,23,19,21,20,19,15,22
31,26,25,16,21,18,20,18,18,14,26
35,30,22,18,19,20,21,18,16,14,19
30,24,25,19,20,18,22,18,18,16,20
31,29,21,17,17,19,19,17,13,18,23
29,25,22,16,18,16,19,21,20,14,20
30,28,23,16,18,17,22,17,17,18,20
28,29,22,18,21,20,21,19,20,14,17
31,25,24,18,22,21,19,19,21,14,23
29,29,25,18,19,16,17,22,22,15,20
30,27,22,15,20,18,20,17,18,17,19
31,26,23,20,19,20,18,21,21,16,21
28,25,22,16,20,21,21,20,19,15,22
29,26,27,18,19,19,21,19,19,13,20
28,27,21,21,22,22,25,15,18,17,24
29,26,26,18,21,19,24,22,20,17,19
30,27,25,18,17,20,19,18,20,17,22
32,26,22,23,20,19,22,16,18,17,22
30,30,21,21,18,21,19,18,18,13,21
35,25,24,21,23,20,17,21,20,14,21
28,29,25,20,19,21,21,16,16,16,21
32,28,19,19,18,18,22,20,21,17,17
29,23,20,19,19,16,18,19,21,14,20
31,23,23,18,19,18,16,17,21,15,21
31,27,24,18,19,21,16,20,19,15,19
32,29,18,19,18,18,21,19,17,19,20
30,27,23,21,18,21,18,17,17,17,22
28,23,19,19,19,20,20,18,18,20,19
28,25,26,19,18,21,18,19,17,13,23
30,28,25,16,19,21,22,16,22,17,21
