-19.8,-13.78,-12.97,-10.77,NaN,-8.8,-7.82,-6.37,-5.61,-4.45,-3.32,NaN,0.300000000000001,2.04,NaN,5.11,6.62,NaN
-19.8,-13.48,-12.45,NaN,-9.4,-8.8,-7.74,-6.67,-5.52,-4.57,-3.14,-1.84,0.18,2.7,4.41,NaN,NaN,NaN
-19.8,-13.83,-12.52,-10.56,-9.67,NaN,-7.8,-6.39,-5.5,-4.5,-3.2,-1.95,0.359999999999999,2.77,NaN,5.21,6.63,7.19
NaN,NaN,-12.61,-10.71,-9.38,NaN,-7.69,-6.52,-5.61,-4.14,-3.24,NaN,0.169999999999998,2.76,4.37,5.11,NaN,NaN
NaN,NaN,-12.47,-10.65,-9.63,NaN,-7.79,-6.67,-5.12,NaN,-3.42,-1.89,0.32,2.61,4.33,NaN,NaN,7.28
NaN,-13.91,-12.5,NaN,-9.64,-8.64,-7.71,NaN,-5.62,-4.41,-3.24,-1.82,0.300000000000001,2.65,NaN,4.88,6.66,7.26
-19.8,-13.91,-12.82,-10.59,-9.37,NaN,-7.74,-6.43,-5.63,-4.5,-3.23,-1.83,0.190000000000001,2.65,NaN,4.71,6.62,NaN
NaN,-13.9,-12.59,-11.13,-9.53,NaN,-7.61,NaN,-5.74,-4.4,-3.08,NaN,0.120000000000001,2.45,4.12,5.05,NaN,7.27
-19.8,-13.54,-12.47,NaN,-9.56,NaN,-7.83,-6.55,-5.06,-4.5,-3.06,NaN,0.239999999999998,2.6,NaN,5.08,NaN,7.28
-19.8,NaN,-12.32,-10.54,NaN,NaN,-7.73,-6.6,-5.39,-4.44,-3.28,-1.88,0.259999999999998,2.71,3.68,4.8,NaN,NaN
-19.8,NaN,-12.96,-10.67,-9.45,-8.8,-7.74,-6.73,-5.47,-4.6,-3.19,-1.87,0.289999999999999,2.69,4.24,5.18,6.64,7.26
NaN,-13.91,-12.77,-10.78,-9.49,-8.94,-7.75,-6.43,-5.32,NaN,-3.17,NaN,-0.0199999999999996,2.61,NaN,4.87,6.62,NaN
NaN,-13.48,-12.42,NaN,-9.42,-8.67,-7.78,-6.31,-5.64,-4.4,-3.27,-1.82,0.300000000000001,2.5,4.1,5.16,NaN,7.28
-19.8,-13.57,-12.48,-10.53,-9.6,-8.54,-7.8,-6.51,-5.53,-4.54,-3.13,-1.83,0.140000000000001,2.68,NaN,4.82,NaN,7.27
-19.8,-13.47,-12.61,-11.1,-9.33,-8.59,-7.86,-6.64,-5.34,NaN,-3.29,-1.83,0.169999999999998,2.24,4.11,5.28,NaN,NaN
NaN,-13.83,-12.53,-10.65,-9.2,NaN,-7.9,-6.75,-5.35,NaN,-3.33,NaN,0.199999999999999,NaN,4.32,5.27,6.63,7.19
-19.8,NaN,-12.96,-10.7,-9.49,NaN,-7.71,-6.43,-5.58,NaN,-3.35,-1.93,0.289999999999999,2.75,4.07,5.17,NaN,NaN
-19.8,-13.48,-12.53,-10.67,-9.4,NaN,-7.85,-6.79,NaN,-4.87,-3.2,-1.73,0.289999999999999,2.68,NaN,4.91,NaN,NaN
NaN,-13.83,-12.67,NaN,-9.52,-8.85,-7.79,-6.74,-5.6,-4.47,-3.18,-1.81,0.219999999999999,2.22,3.99,5.23,6.63,7.19
-19.8,NaN,-12.86,NaN,NaN,-8.47,-7.87,-6.72,-5.13,NaN,-3.02,-1.72,0.280000000000001,2.39,NaN,4.84,6.64,7.26
-19.8,-13.68,-12.55,-11.13,-9.53,NaN,-7.84,-6.59,-5.02,NaN,-3.35,-1.86,0.169999999999998,2.17,NaN,4.82,6.63,7.19
NaN,-13.9,-13,NaN,NaN,NaN,-7.9,-6.68,-5.55,-4.76,-3.24,-1.91,0,2.29,4,5.06,6.64,7.26
-19.8,-13.72,-12.66,-11.09,-9.74,-8.6,-7.34,NaN,-5.48,-4.39,-3.23,-1.86,0.359999999999999,NaN,NaN,4.78,6.64,7.26
NaN,NaN,-12.55,-10.7,-9.56,NaN,-7.69,NaN,-5.64,-4.58,-3.3,-1.83,0.370000000000001,2.42,NaN,4.85,NaN,7.28
-19.8,NaN,-12.55,-10.55,NaN,-8.6,-7.58,-6.58,-5.45,-4.44,-3.24,-1.69,0.0899999999999999,2.77,NaN,4.88,NaN,7.28
NaN,-13.66,-12.88,-10.67,NaN,NaN,-7.7,NaN,-5.66,-4.4,-3.25,-1.92,0.16,2.69,4.18,4.9,6.62,NaN
-19.8,-13.53,-12.51,-10.99,-9.67,-8.68,-7.76,-6.77,-5.53,-4.34,-3.29,NaN,-0.190000000000001,2.36,NaN,4.85,NaN,7.28
-19.8,-13.91,-12.61,-10.6,-9.43,NaN,-7.8,-6.38,-5.51,-4.63,-3.25,-2.24,0.27,2.4,4.02,4.91,6.7,7.27
NaN,NaN,-12.48,-10.75,-9.63,NaN,-7.73,-6.48,-5.47,-4.68,-3.38,NaN,0.210000000000001,2.94,4.13,5.12,NaN,7.28
-19.8,NaN,-12.62,-10.51,NaN,-8.83,-7.81,-6.77,-5.42,NaN,-3.19,NaN,0.18,2.72,4,5.07,NaN,7.28
NaN,-13.62,-12.36,-10.62,-9.73,-8.68,NaN,-6.52,-5.22,-4.57,-3.23,-1.79,NaN,2.09,3.68,4.84,6.64,7.26
-19.8,-13.91,-12.52,-10.71,-9.58,NaN,-7.82,-6.39,-5.59,-4.38,-3.28,-1.74,0.34,2.63,NaN,4.84,6.64,7.26
-19.8,NaN,-12.92,-10.72,-9.39,-8.8,-7.75,NaN,-5.26,NaN,-3.07,-1.96,0.280000000000001,2.94,3.98,5.2,NaN,7.28
-19.8,NaN,-12.73,-10.98,-9.59,NaN,-7.71,-6.34,-5.22,-4.44,-3.22,-1.81,NaN,2.04,3.68,5.03,NaN,7.28
NaN,-13.83,-12.47,-10.66,NaN,-8.96,-7.62,-6.6,-5.48,-4.59,-3.15,-1.82,0.210000000000001,2.84,3.97,4.96,6.63,7.19
-19.8,-13.83,-12.51,-10.7,NaN,-8.62,NaN,-6.76,-5.47,NaN,-3.36,NaN,0.349999999999998,2.26,NaN,4.84,6.63,7.19
-19.8,-13.67,-12.4,-10.69,-9.67,-8.81,NaN,-6.67,-5.55,-4.57,-3.29,NaN,0.140000000000001,2.79,NaN,5,6.62,NaN
NaN,NaN,-12.49,-10.69,-9.48,-8.72,-7.69,-6.56,-5.17,NaN,-3.31,-1.86,-0.0700000000000003,NaN,4.04,5.16,NaN,7.28
-19.8,NaN,-12.98,-10.63,-9.44,NaN,-7.8,NaN,-5.18,NaN,-2.92,-1.87,0.129999999999999,2.21,4.07,5.17,NaN,NaN
NaN,-13.91,-12.53,-10.62,-9.51,-8.74,-7.7,-6.71,-5.5,-4.43,-3.17,-1.89,0.190000000000001,2.84,4.13,4.98,6.62,NaN
NaN,-13.89,-12.8,-10.7,-9.42,NaN,-7.75,-6.42,-5.57,NaN,-3.19,NaN,0.25,2.37,NaN,4.88,6.62,NaN
-19.8,NaN,-12.73,-10.61,-9.58,-8.84,-8.11,-6.54,-5.43,-4.43,-3.19,-1.81,0.149999999999999,2.7,NaN,5.17,NaN,7.28
-19.8,-13.9,-12.49,NaN,-9.4,-8.57,-7.5,NaN,-5.62,-4.79,-3.32,-1.8,0.239999999999998,2.11,NaN,4.78,6.64,7.26
-19.8,-13.54,-12.44,-10.6,-9.63,NaN,-7.82,-6.58,-5.09,NaN,-3.09,-1.75,0.0300000000000011,2.47,4.08,5.26,NaN,7.28
NaN,-13.61,-12.64,-10.73,-9.57,-8.89,-7.81,-6.56,-5.31,NaN,-3.3,-2.04,0.27,2.86,4.18,5.22,6.62,NaN
-19.8,NaN,-12.57,-10.68,NaN,-8.72,NaN,-6.54,-5.4,-4.53,-3.4,-1.8,0.390000000000001,2.17,NaN,4.81,NaN,7.28
-19.8,-13.51,-12.51,-10.59,-9.7,NaN,-7.79,NaN,-5.61,NaN,-3.21,-1.93,0.109999999999999,2.4,4.24,5.26,NaN,7.28
NaN,-13.83,-12.84,NaN,-9.49,NaN,-7.86,-6.66,-5.67,-4.42,-3.32,-1.94,0.259999999999998,2.67,4.25,5.1,6.63,7.19
-19.8,NaN,-12.91,-11.1,-9.7,-8.65,-7.65,-6.48,-5.24,-4.48,-3.09,-1.86,0.219999999999999,NaN,3.97,5.15,NaN,NaN
-19.8,-13.83,-12.53,-10.78,-9.67,-8.43,-7.86,-6.28,-5.57,-4.64,-3.34,-1.86,0.419999999999998,2.73,4.1,5.32,6.62,NaN
-19.8,-13.53,-12.54,-10.56,-9.7,NaN,-7.75,-6.08,-5.43,-4.41,-3.16,-2.07,0.32,2.36,NaN,4.93,NaN,7.28
NaN,NaN,-12.57,-10.55,-9.43,NaN,-8,-6.52,-5.23,NaN,-3.16,-1.85,NaN,NaN,NaN,5.13,6.64,7.26
-19.8,-13.61,-12.39,-11.14,-9.35,-8.68,-7.79,-6.65,-5.2,NaN,-3.15,-1.84,0.0799999999999983,2.71,NaN,4.69,6.62,NaN
NaN,-13.83,-12.58,-10.7,-9.62,-8.96,-7.79,NaN,-5.64,-4.58,-3.17,-1.74,NaN,2.11,NaN,4.69,6.63,7.19
-19.8,-13.91,-12.54,-10.61,-9.71,NaN,-7.86,NaN,-5.18,NaN,-3.16,-1.96,0.25,2.1,NaN,5.14,6.62,NaN
-19.8,NaN,-12.49,NaN,-9.49,NaN,-7.76,-6.31,-5.45,-4.42,-3.18,-1.93,0.16,2.06,4.12,5.3,NaN,7.28
NaN,NaN,-13.04,-11.05,-9.43,-8.79,-7.67,-6.43,-5.47,-4.39,-3.27,-1.91,0.370000000000001,2.33,4.03,4.95,6.62,NaN
-19.8,-13.57,-12.47,NaN,-9.24,NaN,-7.85,-6.81,-5.44,-4.49,-3.39,NaN,0.390000000000001,2.15,NaN,4.82,6.7,7.27
-19.8,-13.9,-12.37,-10.6,-9.43,NaN,-7.97,-6.46,-5.16,-4.49,-3.08,-1.76,0.169999999999998,2.18,NaN,4.97,6.62,NaN
NaN,-13.5,-12.51,-10.64,-9.55,-8.61,-7.67,-6.42,-5.15,-4.41,-3.24,NaN,0.0199999999999996,2.74,4.3,4.98,6.62,NaN
NaN,-13.5,-12.57,-10.65,-9.6,-8.79,-7.75,-6.44,-5.18,NaN,-3.26,-1.87,0.23,2.6,NaN,5.05,NaN,7.28
NaN,-13.82,-12.66,-10.71,-9.51,NaN,-7.85,NaN,-5.72,-4.47,-3.06,-1.88,0.0599999999999987,2.32,4.02,4.94,6.64,7.26
NaN,-13.91,-12.32,-10.64,-9.51,NaN,-7.9,-6.58,-5.11,NaN,-3.37,-1.82,-0.0300000000000011,NaN,NaN,5.15,6.63,7.19
-19.8,-13.72,-12.41,NaN,NaN,NaN,-7.83,-6.55,-5.6,-4.43,-3.31,-1.9,0.25,2.76,NaN,4.77,6.64,7.26
NaN,NaN,-12.59,NaN,-9.47,NaN,-8.08,-6.61,-5.16,NaN,-3,-1.63,0.259999999999998,2.26,4.13,5.39,NaN,7.28
NaN,-13.53,-12.35,-11.12,-9.25,NaN,-7.81,-6.56,-5.62,NaN,-3.21,-1.82,0.0899999999999999,2.71,NaN,4.98,NaN,7.28
-19.8,-13.91,-12.32,-10.66,-9.75,NaN,-7.87,-6.53,-5.59,-4.46,-3.06,-1.78,0.349999999999998,2.7,4.11,5.03,6.64,7.26
NaN,NaN,-13.06,-10.73,-9.48,NaN,-7.72,-6.15,NaN,-4.45,-3.38,-2.3,0.349999999999998,2.75,4.41,NaN,6.62,NaN
-19.8,NaN,-12.38,-10.67,NaN,-8.28,NaN,-6.73,-5.09,NaN,-3.13,-1.72,0.329999999999998,2.73,NaN,5.01,NaN,NaN
-19.8,-13.87,-12.65,-10.59,-9.41,-8.81,-7.78,-6.81,-5.43,NaN,-3.28,-1.78,0.32,2.28,4.26,5.43,6.62,NaN
-19.8,-13.68,-12.49,NaN,-9.54,-8.6,-7.74,-6.71,-5.28,NaN,-3.11,NaN,-0.109999999999999,2.21,4.09,4.87,6.64,7.26
-19.8,-13.68,-12.33,NaN,-9.46,NaN,-8.13,-6.32,-5.05,-4.42,-3.42,-1.91,NaN,2.17,4.1,5.06,6.64,7.26
-19.8,-13.49,-12.57,-11.08,-9.19,-8.63,NaN,-6.73,-5.4,NaN,-3.23,-1.82,0.149999999999999,2.51,4.17,5.04,NaN,7.28
-19.8,NaN,-12.5,-11.08,-9.59,NaN,NaN,-6.45,-5.56,-4.54,-3.49,-1.82,0.259999999999998,2.66,4.38,NaN,NaN,7.28
-19.8,-13.91,-12.43,-10.63,-9.63,NaN,-7.74,-6.61,-5.09,NaN,-3.1,-2.07,0.190000000000001,2.8,NaN,5.18,6.62,NaN
NaN,-13.53,-12.83,-10.65,-9.44,NaN,-7.8,-6.39,-5.61,-4.51,-3.2,-1.68,0.0500000000000007,2.64,NaN,4.89,NaN,7.28
-19.8,-13.9,-12.57,-10.74,-9.4,NaN,-7.77,-6.24,-5.58,-4.54,-3.05,-1.86,0.199999999999999,2.59,4.32,NaN,6.62,NaN
NaN,-13.86,-12.68,-10.69,-9.59,NaN,-7.75,-6.42,-5.58,-4.68,-3.35,NaN,0.129999999999999,2.12,3.98,5.33,6.62,NaN
-19.8,-13.47,-12.53,NaN,-9.54,NaN,-7.65,-6.51,-5.57,-4.55,-3.24,-1.83,0.149999999999999,2.71,NaN,4.85,NaN,NaN
-19.8,NaN,-12.85,-10.45,-9.53,-8.39,NaN,-6.57,NaN,-4.5,-3.15,-1.76,0.34,2.15,NaN,4.93,NaN,7.28
-19.8,NaN,-12.73,-10.62,-9.53,NaN,-7.84,-6.36,-5.55,-4.45,-3.07,-1.84,0.25,2.29,NaN,4.87,NaN,7.28
-19.8,NaN,-12.52,-10.6,-9.59,NaN,-8.04,-6.69,-5.53,-4.98,-3.38,-1.79,0.280000000000001,2.53,NaN,5.12,NaN,NaN
-19.8,NaN,-12.48,-10.59,-9.57,-8.71,-7.7,-6.66,-5.28,-4.48,-3.27,NaN,0.34,2.91,4.28,5.22,NaN,7.28
-19.8,-13.72,-12.52,-10.59,-9.78,-8.74,-7.62,-6.65,-5.61,-4.54,-3.68,-1.88,0.23,2.15,4.06,5.19,6.7,7.27
NaN,-13.72,-12.6,NaN,-9.59,-8.98,-7.82,-6.78,-5.64,-4.38,-3.37,-1.92,0.289999999999999,2.68,NaN,4.85,6.62,NaN
-19.8,-13.89,-12.95,-10.64,-9.47,NaN,-7.89,-6.53,-5.36,NaN,-3.31,-1.84,0.0799999999999983,2.56,NaN,4.64,6.64,7.26
-19.8,NaN,-12.41,-10.63,NaN,-8.6,-7.77,-6.91,-5.12,-4.42,-3.25,-1.88,0.23,2.17,4.08,4.98,NaN,7.28
-19.8,-13.91,-12.58,-10.6,-9.54,NaN,-7.69,-6.54,-5.51,-4.53,-3.36,-1.91,0.349999999999998,2.71,4.34,5.14,6.62,NaN
-19.8,-13.61,-12.5,-10.65,-9.77,-8.62,-7.65,-6.67,-5.58,NaN,-3.11,-1.76,0.109999999999999,2.53,4.13,5.32,6.64,7.26
-19.8,-13.91,-12.54,-10.64,-9.53,NaN,-7.73,-6.47,-5.6,-4.84,-3.32,-1.81,0.289999999999999,2.74,4.28,5.19,6.63,7.19
NaN,NaN,-12.79,NaN,-9.55,NaN,-7.82,NaN,-5.81,-4.48,-3.22,-1.87,NaN,2.57,4.09,5.23,NaN,7.28
-19.8,-13.72,-12.76,-10.89,NaN,NaN,-7.91,-6.41,-5.49,NaN,-3.26,-1.92,0.349999999999998,2.45,4.23,NaN,6.63,7.19
NaN,-13.91,-12.59,-10.67,-9.66,-8.71,-7.75,-6.51,-5.37,-4.65,-3.23,-1.79,0.359999999999999,2.74,4.18,5.12,6.64,7.26
-19.8,-13.66,-12.53,-10.72,-9.51,-9.01,-7.69,NaN,-5.59,-4.6,-3.21,-1.86,0.199999999999999,2.62,4.39,NaN,6.64,7.26
NaN,NaN,-12.48,-10.66,-9.53,-8.66,-7.8,-6.7,-5.58,-4.5,-3.26,-2.04,0.280000000000001,2.76,NaN,4.65,NaN,NaN
NaN,-13.67,-12.44,-10.58,-9.64,NaN,-7.81,-6.45,-5.78,-4.75,-3.3,-1.82,0.140000000000001,2.36,NaN,4.93,6.62,NaN
NaN,-13.67,-12.84,-11.01,NaN,-8.73,-7.77,-6.66,-5.02,NaN,-3.11,-1.88,0.120000000000001,2.76,4.13,5.23,6.7,7.27
-19.8,-13.57,-12.48,-10.75,-9.31,NaN,-7.77,-6.76,-5.58,-4.37,-3.11,NaN,0.18,2.2,NaN,4.87,NaN,7.27
-19.8,-13.86,-12.66,-10.63,-9.51,NaN,-7.8,-6.36,-5.57,-4.5,-3.48,-1.83,0.419999999999998,2.71,4.24,4.82,6.65,7.26
NaN,-13.68,-12.38,-10.6,-9.4,NaN,-7.67,NaN,-5.53,-4.63,-3.22,NaN,0.129999999999999,2.39,4.14,5.1,6.62,NaN
-19.8,NaN,-12.54,NaN,-9.53,NaN,-7.8,NaN,-5.72,-4.49,-2.94,-1.77,0.0199999999999996,2.75,4.12,5.05,NaN,NaN
-19.8,NaN,-12.47,-10.59,-9.55,NaN,NaN,-6.77,-5.05,NaN,-3.13,-1.96,0.149999999999999,2.2,4.09,5.44,NaN,7.28
-19.8,-13.91,-12.79,-10.67,NaN,NaN,-7.64,NaN,-5.75,-4.53,-2.98,-1.67,0.109999999999999,2.73,NaN,4.97,6.62,NaN
-19.8,-13.91,-12.41,-10.51,-9.56,NaN,-7.83,NaN,-5.66,-4.58,-3.16,-1.76,0.239999999999998,2.33,4.13,5.2,6.64,7.26
NaN,-13.87,-12.83,-10.65,-9.4,-8.83,NaN,-6.58,-5.55,-4.5,-3.14,-1.79,0.16,2.45,3.7,4.79,6.62,NaN
NaN,NaN,-12.6,-10.65,-9.53,NaN,-7.82,-6.41,-5.15,NaN,-3.32,-1.8,0.149999999999999,2.73,4.12,5.12,6.64,7.26
NaN,-13.47,-12.55,-10.65,-9.54,NaN,-7.66,-6.45,-5.68,-4.42,-3.18,-1.82,0.219999999999999,2.66,4.12,5.1,NaN,NaN
-19.8,-13.51,-12.75,-11.15,-9.45,NaN,-7.57,-6.25,-5.64,-4.97,-3.25,-2.04,0.0500000000000007,2.32,NaN,4.79,NaN,7.28
-19.8,-13.83,-12.52,-10.62,-9.53,-8.88,-7.92,-6.66,-5.08,NaN,-3.33,-1.95,0.239999999999998,2.62,4.03,4.96,6.62,NaN
-19.8,NaN,-12.96,-10.53,-9.37,-8.77,-7.77,-6.43,-5.29,-4.46,-3.35,-1.76,0.349999999999998,2.23,4.12,5.09,NaN,NaN
-19.8,-13.72,-12.5,-10.65,NaN,-8.63,-7.78,-6.72,-5.54,-4.44,-3.24,NaN,0.16,NaN,3.81,5.14,6.62,NaN
-19.8,-13.67,-12.55,-10.71,-9.63,-8.64,-7.78,-6.64,-5.15,NaN,-3.26,-1.83,0.280000000000001,2.76,4.18,5.34,6.62,NaN
-19.8,-13.83,-12.51,-10.61,-9.6,-8.46,-7.81,-6.72,-5.04,NaN,-3.26,-1.97,0.140000000000001,2.64,4.12,5.26,6.62,NaN
-19.8,-13.91,-12.89,NaN,-9.3,-8.62,-7.51,-6.44,NaN,-4.92,-3.16,NaN,0.27,2.29,4.04,4.87,NaN,7.27
-19.8,-13.9,-12.48,-10.63,-9.21,NaN,-7.76,-6.61,-5.61,-4.54,-3.19,-1.85,0.259999999999998,2.65,4.35,NaN,6.64,7.26
-19.8,-13.91,-12.53,-10.65,-9.47,NaN,-7.81,-6.68,-5.53,NaN,-3.42,NaN,0.289999999999999,2.21,NaN,4.8,6.7,7.27
-19.8,-13.68,-12.32,-10.61,-9.48,NaN,-8.12,-6.2,-5.67,-4.66,-3.32,NaN,0.18,2.65,NaN,5.13,6.7,7.27
NaN,-13.9,-13,NaN,-9.41,NaN,-7.86,-6.46,-5.57,-4.54,-3.22,-1.88,0.289999999999999,2.66,4.09,5.12,6.63,7.19
-19.8,NaN,-13.01,-10.57,-9.4,-8.8,-7.9,-6.06,-5.18,-4.4,-3.12,-1.83,0.219999999999999,2.69,4.3,4.75,NaN,NaN
-19.8,NaN,-12.46,-10.89,-9.63,-8.94,-7.65,-6.48,-5.31,NaN,-3.27,-1.86,0.0999999999999979,2.15,4.08,4.96,NaN,7.28
NaN,-13.91,-12.52,NaN,-9.64,NaN,-7.87,-6.83,-5.62,-4.51,-3.39,-1.89,0.25,2.4,4.11,4.93,6.62,NaN
NaN,-13.91,-12.47,-10.65,-9.51,NaN,-7.82,NaN,-5.67,-4.45,-3.47,-1.77,0.0399999999999991,2.92,4.09,5.22,6.62,NaN
-19.8,NaN,-12.41,NaN,-9.51,-8.43,NaN,-6.49,-5.64,-4.94,-3.21,-1.8,0.109999999999999,2.81,4.16,5.17,6.62,NaN
NaN,-13.91,-12.65,-11.01,-9.65,-8.35,-7.7,-6.73,-5.57,-4.59,-3.2,-1.89,NaN,2.23,NaN,4.85,6.62,NaN
-19.8,NaN,-12.39,-10.65,-9.48,-8.55,-7.77,-6.54,-5.35,-4.46,-3.32,-1.81,0.300000000000001,2.6,NaN,4.93,NaN,NaN
NaN,NaN,-12.98,NaN,NaN,-8.74,-7.86,-6.55,-5.68,NaN,-3.28,-1.84,-0.0700000000000003,2.2,NaN,5,NaN,7.28
NaN,-13.9,-12.82,-10.58,NaN,-8.81,-7.82,-6.48,-5.62,-4.35,-3.38,-1.77,0.199999999999999,2.18,NaN,4.75,6.62,NaN
-19.8,-13.91,-12.67,-10.61,-9.6,NaN,-7.7,-6.56,-5.67,NaN,-3.36,-1.87,0.23,NaN,4.3,4.97,6.64,7.26
-19.8,-13.53,-12.54,-11.08,-9.64,NaN,NaN,-6.71,-5.62,-4.49,-3.26,-1.76,0.23,2.79,NaN,4.96,NaN,NaN
-19.8,-13.91,-12.84,-10.65,-9.49,NaN,-7.4,-6.54,-5.7,-4.57,-3.21,-1.86,0.34,2.43,4.32,5.1,6.64,7.26
NaN,-13.53,-12.42,-10.6,-9.73,-8.48,-7.66,-6.56,-5.54,-4.52,-3.23,-1.7,0.0700000000000003,2.63,4.17,5.17,NaN,NaN
-19.8,-13.47,-12.64,-11.15,-9.72,NaN,-7.64,-6.5,-5.61,-4.38,-3.18,-1.86,0.239999999999998,2.61,NaN,4.86,NaN,7.28
-19.8,-13.72,-12.46,NaN,-9.64,-8.63,-7.71,-6.5,-5.43,-4.48,-3.33,NaN,0.27,2.69,4.22,5.06,6.64,7.26
-19.8,-13.91,-12.53,NaN,-9.58,-8.81,-7.72,-6.38,-5.63,-4.68,-3.18,-1.95,0.210000000000001,2.63,4.52,NaN,6.63,7.19
-19.8,-13.51,NaN,-10.99,NaN,-8.6,-7.8,-6.66,-5.7,NaN,-3.27,-1.74,0.0500000000000007,2.87,4.07,5.18,6.64,7.26
NaN,NaN,-12.5,-10.63,-9.59,NaN,-7.89,-6.3,-5.56,-4.41,-3.47,-1.91,0.289999999999999,NaN,NaN,4.83,NaN,NaN
-19.8,-13.91,-12.56,-10.58,-9.45,NaN,-7.84,-6.64,-5.5,NaN,-3.1,-1.85,0.32,2.19,NaN,4.96,6.64,7.26
-19.8,NaN,-12.52,-10.66,-9.61,-8.63,-7.72,-6.49,NaN,-4.73,-3.18,-1.94,0.149999999999999,2.33,4.09,5.17,NaN,NaN
-19.8,-13.86,-12.83,-10.72,-9.6,NaN,-7.84,-6.57,NaN,-4.53,-3.32,-1.91,0.190000000000001,2.66,4.12,5.27,6.62,NaN
-19.8,-13.91,-12.55,NaN,-9.33,NaN,-7.92,-6.48,-5.21,NaN,-2.85,NaN,0.25,2.93,4.15,5.18,6.63,7.19
-19.8,-13.72,-12.38,-10.61,-9.69,NaN,-7.78,NaN,-5.69,NaN,-3.24,-1.74,-0.289999999999999,2.7,4.14,4.9,6.64,7.26
NaN,-13.86,-12.76,-10.7,-9.74,-8.7,-7.73,-6.32,-5.59,NaN,-3.13,NaN,0.289999999999999,2.32,4.16,5.15,6.62,NaN
-19.8,-13.9,-12.46,-10.76,-9.54,-8.4,NaN,-6.42,-5.62,-4.56,-3.29,-2.04,0.219999999999999,2.19,4.18,5.21,6.7,7.27
NaN,-13.91,-12.49,-10.6,-9.5,-8.66,NaN,-6.62,-5.6,-4.56,-3.27,-1.86,0.0500000000000007,2.75,NaN,4.93,6.63,7.19
NaN,-13.54,-12.48,NaN,-9.25,NaN,-7.73,-6.3,-5.12,NaN,-3.06,-1.81,0.349999999999998,2.76,3.69,5.11,NaN,NaN
NaN,NaN,-12.58,-10.59,-9.61,NaN,-7.88,-6.34,-5.65,-4.5,-3.36,NaN,0.199999999999999,2.51,4.23,4.99,NaN,7.28
-19.8,-13.86,-12.45,-10.78,-9.66,NaN,-7.75,-6.79,-5.23,NaN,-3.2,NaN,0.280000000000001,2.6,4.35,NaN,6.62,NaN
NaN,-13.67,-12.58,-10.64,NaN,NaN,-7.59,-6.86,-5.58,-4.42,-3.22,-1.85,0.289999999999999,2.43,4.18,5.29,6.64,7.26
-19.8,-13.67,-12.57,-10.66,-9.56,-8.69,-7.68,-6.43,-5.29,NaN,-3.33,NaN,0.259999999999998,2.79,4.28,4.88,6.62,NaN
NaN,-13.51,-12.46,-10.59,-9.66,NaN,-7.78,-6.59,-5.56,-4.44,-3.26,NaN,0.0300000000000011,2.23,NaN,4.8,NaN,7.28
NaN,NaN,-12.43,-10.7,-9.6,-8.65,-7.7,-6.72,-5.59,-4.42,-3.26,-1.82,0.190000000000001,2.48,4.3,5.14,NaN,NaN
-19.8,-13.91,-12.53,NaN,-9.37,NaN,-7.89,-6.32,-5.17,-4.45,-3.13,-1.8,0.239999999999998,2.45,4.12,5.33,6.62,NaN
NaN,-13.56,-12.78,-10.74,-9.67,-8.76,-7.88,-6.61,-5.42,-4.53,-3.24,-1.83,0.23,NaN,4.12,5.29,6.64,7.26
-19.8,-13.91,-12.46,-10.58,-9.38,-8.67,-7.74,-6.8,NaN,-4.97,-3.27,-1.95,0.140000000000001,2.68,NaN,4.89,6.62,NaN
-19.8,NaN,-12.55,-10.64,-9.54,NaN,-7.46,-6.52,-5.38,NaN,-3.32,NaN,-0.129999999999999,NaN,4.16,5.14,NaN,7.28
NaN,NaN,-12.65,-10.78,-9.56,-8.71,-7.73,-6.55,-5.62,-4.35,-3.07,NaN,-0.0799999999999983,2.26,NaN,5.01,NaN,7.28
-19.8,-13.83,-12.51,-10.58,-9.55,NaN,-8.13,-6.35,-5.21,-4.59,-3.3,-1.84,NaN,2.8,3.8,4.82,6.63,7.19
NaN,NaN,-12.59,-10.67,-9.74,-8.84,NaN,-6.8,-5.55,-4.99,-3.21,-1.77,-0.0500000000000007,2.3,4.05,4.82,NaN,7.28
-19.8,NaN,NaN,-10.68,-9.51,NaN,-7.82,-6.4,-5.44,-4.54,-3.25,-1.75,0.129999999999999,2.6,NaN,4.96,6.7,7.27
NaN,-13.53,-12.66,-10.59,-9.49,-8.7,-7.79,-6.48,-5.4,-4.49,-3.22,-1.93,0.23,2.32,4.23,NaN,NaN,7.28
-19.8,-13.61,-12.48,-10.58,-9.71,-8.48,-7.81,-6.71,-5.58,-4.28,-3.16,-1.99,0.27,2.59,4.2,4.83,6.64,7.26
NaN,-13.67,-12.61,-10.76,-9.59,-8.77,-7.84,-6.43,NaN,-4.45,-3.16,-1.82,0.0999999999999979,2.78,4.11,5.11,6.63,7.19
-19.8,-13.89,-12.55,-10.58,-9.45,-8.6,-7.64,-6.46,NaN,-4.71,-3.33,-1.92,0.27,NaN,NaN,5.06,6.64,7.26
-19.8,-13.72,-12.53,NaN,-9.49,NaN,-7.84,-6.44,-5.26,-4.5,-3.28,-1.93,0.16,2.68,4.21,4.89,6.64,7.26
-19.8,-13.83,-12.6,-11.08,NaN,NaN,-7.92,-6.6,-5.59,-4.38,-3.18,NaN,0.18,2.72,NaN,4.98,6.62,NaN
