iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
27,27,27,28,24,20,16,21,21,18,25
31,31,28,26,20,20,23,20,21,19,19
32,30,28,23,20,23,21,19,18,19,19
28,31,25,21,24,20,22,18,21,20,21
30,32,24,24,26,19,23,18,19,18,17
30,32,23,23,24,17,21,19,21,21,21
28,30,26,23,20,22,22,18,21,20,24
28,33,28,24,23,21,21,19,22,19,19
33,29,22,21,23,23,22,18,19,17,19
28,30,24,24,21,23,20,19,26,19,21
26,31,25,22,25,25,20,20,20,17,20
32,31,24,22,23,16,21,20,19,19,21
28,31,28,24,20,22,18,18,21,18,21
32,31,28,26,22,21,20,21,19,20,22
31,27,24,22,20,23,22,20,20,22,19
29,32,26,21,20,23,23,20,18,20,20
33,26,27,23,21,19,23,19,21,21,21
30,28,26,25,18,24,21,19,17,18,19
28,31,27,24,19,23,23,18,22,22,20
30,28,25,25,25,23,19,22,21,19,21
30,31,25,20,21,19,23,19,19,21,19
31,30,22,25,24,20,20,18,21,16,23
29,30,24,23,21,23,19,22,21,19,20
29,32,26,23,20,22,19,18,21,18,19
29,28,21,25,22,24,19,19,24,19,20
29,29,27,21,19,20,23,16,20,17,19
30,30,25,25,21,25,19,17,21,17,21
28,29,26,24,26,21,20,19,23,19,20
32,33,26,22,22,21,17,17,19,17,20
30,28,28,21,19,21,22,19,25,20,21
28,31,25,21,23,24,22,20,20,16,21
27,29,28,22,20,19,20,21,20,19,21
33,30,28,24,22,22,23,19,22,18,22
22,30,27,21,22,22,20,15,20,16,20
30,31,27,26,24,20,20,18,17,19,22
30,31,27,22,22,22,21,20,19,20,19
31,26,25,26,24,23,24,18,21,21,24
26,29,25,23,23,22,23,19,22,23,22
32,24,25,24,23,20,20,17,24,20,20
29,30,30,25,26,20,20,19,20,17,17
32,31,28,25,20,21,22,19,18,15,19
33,29,25,25,20,24,21,19,22,20,24
31,30,26,24,18,25,20,21,22,23,25
33,29,22,26,18,21,23,19,19,20,20
29,31,28,22,20,25,23,17,18,22,19
29,29,22,22,21,22,23,16,19,19,20
29,30,23,23,20,25,21,19,22,20,23
32,29,27,22,24,25,22,17,21,19,24
31,27,23,21,20,22,20,19,21,16,20
30,31,25,23,23,21,23,19,24,20,23
32,31,25,22,23,22,18,18,20,18,23
30,27,26,25,25,25,20,18,22,19,21
28,28,26,23,21,23,21,20,19,18,21
29,32,24,28,23,22,22,19,20,18,23
32,30,27,24,20,25,19,20,20,19,21
31,27,24,21,25,20,22,18,21,19,21
30,28,28,22,21,23,20,19,22,19,20
27,30,26,24,21,24,19,23,22,19,20
27,29,24,25,23,19,18,20,18,20,17
31,28,21,23,21,21,20,23,22,20,21
32,30,29,24,21,23,19,18,22,20,20
30,26,23,27,24,25,20,19,24,16,20
30,28,25,22,23,20,20,19,21,20,17
27,27,23,22,21,24,17,18,17,17,22
30,31,28,26,20,23,16,20,21,17,18
31,30,25,22,23,22,24,17,19,20,22
29,32,27,25,22,21,18,18,18,15,20
27,29,26,25,25,22,21,18,19,23,23
29,29,26,27,24,23,22,17,21,20,17
28,30,29,21,24,22,23,23,19,18,22
34,33,26,23,22,20,19,18,20,19,17
32,27,23,23,21,21,20,17,20,20,21
34,29,22,21,21,21,23,17,22,18,16
31,26,29,24,23,21,22,19,21,20,22
29,31,26,21,22,22,19,21,21,17,19
30,27,27,23,19,23,20,19,20,17,22
31,28,22,22,23,19,20,18,19,18,22
29,29,29,25,23,20,23,18,20,22,22
31,29,30,24,22,18,21,18,22,15,19
29,29,21,20,19,24,19,20,19,23,21
31,29,24,20,18,21,21,18,20,21,21
31,30,25,28,21,23,23,19,22,24,20
30,29,21,23,22,23,23,17,25,19,19
30,31,28,25,26,18,23,17,21,20,19
29,32,28,25,22,23,24,22,22,20,21
28,32,25,25,19,22,22,19,21,17,22
29,31,28,22,20,21,21,19,19,18,19
30,28,27,21,21,24,23,18,24,19,20
33,33,25,20,21,24,23,18,22,18,22
31,29,23,21,23,19,22,24,17,19,24
29,29,23,27,25,24,22,21,22,22,18
31,33,23,24,26,22,23,19,20,21,22
29,33,26,20,20,21,22,17,21,18,22
29,30,24,22,22,24,19,22,22,18,19
30,28,30,23,24,24,18,20,18,18,22
32,33,25,24,25,21,19,16,25,18,21
31,30,25,21,25,21,20,24,18,19,16
29,32,27,26,23,21,20,19,18,23,18
29,29,26,24,21,23,24,18,21,18,20
28,30,23,24,25,24,18,18,22,20,23
30,34,24,25,20,22,20,18,22,19,23
28,27,26,26,25,21,22,17,20,17,19
27,29,26,26,23,20,24,17,17,17,21
29,30,29,24,22,20,21,20,18,22,21
31,31,29,23,23,22,21,21,24,22,21
29,34,21,21,22,20,20,20,17,18,20
33,31,24,25,20,23,20,21,19,18,20
26,31,27,24,23,24,19,21,21,18,21
30,30,25,24,25,21,21,20,20,18,21
27,32,24,25,21,22,22,19,20,18,20
30,31,26,26,25,23,21,17,22,23,21
30,31,26,24,23,23,21,18,22,15,21
29,33,24,21,21,22,20,19,18,17,21
27,31,25,22,21,24,22,20,21,18,15
31,27,25,25,23,25,20,18,23,20,24
31,29,25,21,24,21,19,20,22,18,22
30,32,28,23,24,24,22,17,24,18,23
31,30,26,22,22,24,20,20,21,18,19
33,26,27,24,21,21,28,20,19,21,22
31,29,27,23,21,22,21,21,19,16,21
34,31,30,25,22,19,24,18,21,18,23
29,32,29,24,21,20,21,18,18,19,19
31,30,27,21,22,21,20,19,22,20,21
30,29,27,24,24,20,22,17,20,19,24
29,31,21,22,21,23,21,20,19,18,21
31,31,24,22,20,21,19,21,21,21,19
32,30,27,23,21,25,22,21,23,20,21
28,31,24,25,22,22,24,20,20,17,23
34,28,30,25,23,20,21,19,22,21,22
27,26,25,26,20,22,19,24,23,17,22
30,29,24,20,23,21,19,20,22,20,20
29,29,27,23,23,24,23,18,24,18,22
29,30,26,22,24,22,22,20,22,22,23
31,30,24,24,21,25,20,17,17,22,21
31,30,26,24,24,21,18,17,23,18,21
31,31,25,23,20,23,20,20,19,21,19
28,26,27,21,20,23,24,21,22,17,21
33,32,27,23,22,22,24,18,19,20,19
27,29,27,26,25,24,22,21,16,18,22
30,26,24,23,22,20,25,20,22,17,20
30,25,26,26,23,21,20,21,22,17,21
29,29,28,25,24,22,22,20,16,19,19
33,28,24,24,25,24,22,16,20,20,21
27,31,22,22,22,18,21,18,23,18,17
28,28,24,22,23,23,23,20,23,18,21
29,32,24,26,23,23,23,19,22,21,22
30,29,27,26,20,23,21,21,19,22,22
29,31,25,25,20,24,20,19,21,21,18
30,30,24,24,24,21,20,20,22,16,19
28,29,27,23,25,20,23,18,19,17,20
35,31,25,25,23,22,19,19,21,19,21
29,31,25,26,22,25,20,17,20,18,19
27,28,28,24,18,23,20,16,17,18,24
30,28,31,24,22,23,24,23,23,19,21
29,26,25,25,24,24,20,19,22,19,20
30,29,23,25,22,24,20,17,20,22,20
27,30,27,23,23,21,20,20,20,20,21
32,31,23,22,21,22,22,17,20,17,23
29,27,26,25,19,23,19,19,17,17,16
30,33,27,23,23,24,21,15,20,21,21
32,29,27,25,21,21,22,21,17,17,19
30,29,28,20,20,23,18,17,21,16,17
30,28,22,20,20,19,24,21,21,19,18
30,34,28,21,23,20,18,16,23,18,21
31,28,26,22,27,20,21,16,24,20,22
32,26,20,21,24,20,20,18,20,18,21
30,29,26,20,22,23,20,20,20,20,24
33,27,23,20,19,20,22,17,20,21,21
34,29,28,24,19,24,21,20,21,20,19
29,29,25,22,21,23,22,20,23,18,20
32,28,26,24,25,24,20,20,23,19,20
30,28,24,20,24,26,18,26,21,16,21
32,30,23,23,25,21,24,20,23,18,18
29,27,27,24,22,22,19,17,23,21,21
32,28,27,24,23,25,22,18,21,20,19
28,30,26,21,22,20,24,19,20,20,17
28,31,29,25,22,26,23,17,23,20,22
28,31,22,24,20,20,22,20,20,19,21
26,27,27,21,17,20,21,19,22,21,19
29,30,21,23,22,24,17,19,18,20,20
30,30,25,25,22,24,20,19,18,14,23
31,35,25,21,18,22,19,22,23,20,21
30,30,27,27,27,23,20,21,22,19,20
27,28,31,26,24,22,23,19,23,18,18
31,32,26,26,25,21,21,22,22,20,21
31,32,23,20,22,21,21,17,19,21,21
30,29,26,23,22,24,19,17,21,16,20
31,31,29,24,22,22,20,19,22,20,19
28,28,21,24,20,22,22,21,16,17,16
30,27,26,22,20,22,22,22,22,24,19
30,29,27,22,22,22,18,17,19,18,24
33,32,28,22,22,24,21,18,20,18,19
28,29,24,22,20,19,22,19,21,21,19
33,34,26,23,20,22,22,21,21,18,24
31,29,28,24,23,22,20,17,18,16,23
31,31,25,21,20,24,22,19,23,19,17
29,27,26,23,20,21,22,19,23,21,15
28,27,28,20,22,19,21,18,21,21,21
28,24,26,22,25,21,21,19,22,20,22
27,31,26,22,23,21,20,16,23,16,21
30,30,26,20,21,21,25,18,19,21,18
28,29,22,21,20,20,23,19,20,19,22
28,31,27,22,24,22,23,21,22,18,19
29,31,21,25,21,22,18,18,20,18,23
36,29,26,23,23,24,22,20,22,17,20
29,28,26,28,20,24,20,17,22,19,23
30,28,21,22,22,21,19,21,18,18,19
30,28,26,23,24,22,20,21,22,19,18
32,29,24,27,19,23,22,19,22,20,23
28,30,27,23,22,25,19,20,19,16,20
29,27,28,21,25,22,20,19,19,17,21
28,32,23,24,24,23,24,19,20,20,21
32,29,23,22,21,25,21,21,21,20,17
29,29,25,21,20,23,22,18,22,20,24
30,29,21,24,21,24,18,22,18,18,19
32,28,22,24,21,23,23,21,17,17,18
31,30,26,25,24,18,21,18,20,19,21
29,30,27,20,22,24,22,21,21,19,23
29,27,28,25,20,23,22,20,19,20,21
27,31,25,24,20,24,21,21,20,21,21
31,28,25,21,22,25,23,20,20,18,21
27,29,25,24,21,19,23,18,22,21,21
30,29,21,26,24,24,21,17,17,21,22
31,30,27,20,20,22,20,18,21,20,18
33,31,22,22,23,19,24,19,22,19,18
33,33,25,23,20,23,21,19,18,19,21
31,28,23,24,22,17,22,21,20,16,18
26,28,25,23,23,21,20,21,19,17,24
29,27,24,27,21,24,24,21,21,19,19
29,30,20,25,25,23,21,20,22,17,22
35,31,27,23,21,25,24,16,18,20,20
28,31,25,24,23,21,21,20,21,21,20
33,26,26,26,22,22,23,22,21,21,24
