NaN,-13.68,-11.89,-10.09,NaN,-7.26,-6.5,-4.44,-3.09,NaN,-1.38,NaN,1.73,NaN,3.71,5.72,7.08,8.23,NaN,10.86,12.18,NaN,13.95
NaN,-13.48,-12.03,-9.95,-8.57,-7.2,-6.32,-5.04,NaN,-2.45,NaN,0.109999999999999,1.8,NaN,3.81,5.7,7,7.93,9.78,10.7,12.13,NaN,13.98
NaN,-13.73,-12.02,-10.13,-8.59,-7.05,-6.16,-4.72,NaN,-2.43,-1.48,NaN,1.59,2.91,3.88,5.63,7.1,7.73,NaN,10.81,12.26,NaN,13.86
NaN,NaN,-12.32,-10.33,-8.53,-7.22,NaN,-4.37,-3.09,-2.62,-1.42,0.18,1.62,NaN,3.66,5.3,7.46,8.07,NaN,10.3,12.18,13.33,NaN
NaN,-13.79,-11.82,-9.88,-8.35,-7.26,-6.29,-4.77,NaN,-2.47,NaN,0.489999999999998,1.78,2.8,3.6,5.75,6.73,8,9.93,10.71,12.16,12.81,13.89
NaN,-13.73,-12.06,-10.07,-8.65,-7.15,-6.11,-4.37,-3.19,NaN,-1.53,NaN,NaN,2.89,3.9,5.67,7.16,NaN,NaN,10.49,12.09,NaN,13.73
NaN,-13.69,-11.96,-10.1,-8.94,NaN,-6.13,-4.45,-3.13,-2.59,-1.39,0.0899999999999999,1.71,2.89,NaN,5.66,6.76,8.08,9.76,10.79,12.61,NaN,NaN
NaN,-13.79,-12.02,-10.19,-8.76,-7.29,NaN,-4.2,-3.14,-2.5,-1.25,NaN,1.63,3.02,4,5.82,7.35,8.29,9.92,10.76,12.15,13.45,NaN
NaN,-14,-12.25,-10.19,-8.58,NaN,-6.76,-4.8,-3.2,-2.49,-1.08,0.210000000000001,1.78,3.07,4.15,NaN,7.23,NaN,10.22,NaN,12.11,NaN,14.11
NaN,-13.62,-12.24,-10.33,-8.31,-7.43,-6.45,-4.27,-3.24,-2.46,-1.44,0.0999999999999979,2.02,NaN,3.76,5.7,6.99,NaN,10.17,NaN,12.49,13.24,NaN
NaN,NaN,-11.83,-10.08,-8.55,-7.3,-6.55,-4.83,-3.17,-2.47,-1.27,NaN,1.72,2.92,NaN,5.73,7,8.25,NaN,10.82,12.26,NaN,14.1
NaN,-13.64,-12.1,-10.04,-8.65,-7.24,-6.15,-4.72,-3.1,NaN,-1.27,0.0899999999999999,1.64,NaN,3.62,NaN,6.98,8.32,NaN,10.86,12.14,NaN,13.8
NaN,NaN,-11.97,-10.15,-8.93,-7.45,NaN,-4.57,-3.25,NaN,NaN,0.18,1.68,3.04,4.37,NaN,7.23,7.96,NaN,10.74,12.16,NaN,14.02
NaN,NaN,-12.1,-10.21,-8.47,-7.27,-6.53,-4.62,-3.2,-2.57,-0.949999999999999,0.16,1.82,3.02,3.9,6.12,6.89,8.12,NaN,10.81,12.27,NaN,NaN
NaN,-13.86,-12.33,-9.89,-8.62,-7.32,-6.06,-4.8,-3.25,NaN,NaN,0.289999999999999,1.67,NaN,3.74,5.78,6.7,7.96,10.19,10.76,12.19,NaN,NaN
NaN,NaN,-12.07,-10.06,-8.59,-7.34,-6.42,-4.28,NaN,-2.53,-1.42,0.34,1.84,NaN,3.87,5.79,7.19,NaN,NaN,10.68,NaN,12.65,NaN
NaN,NaN,-11.95,-9.87,NaN,-7.47,-6.1,-4.85,-3.24,-2.43,-1.48,0.0399999999999991,1.9,2.99,NaN,5.4,6.99,8.08,NaN,10.95,12.37,NaN,NaN
NaN,-13.67,-12.11,-9.84,NaN,-7.32,-6.25,-4.83,-3.13,-2.66,NaN,NaN,1.47,2.84,4.08,5.5,6.74,8.16,10.2,NaN,12.18,NaN,14.02
NaN,NaN,NaN,-10.18,-8.21,NaN,-6.75,-4.63,-3.24,-2.67,NaN,NaN,1.57,2.96,3.86,5.63,7.15,7.98,NaN,10.74,12.32,NaN,14.05
NaN,NaN,-11.99,-10.11,-8.48,-7.34,-6.42,-4.74,-3.22,-2.47,-1.58,0.109999999999999,1.63,NaN,3.99,5.85,6.66,8.11,NaN,10.77,12.26,NaN,NaN
NaN,-13.91,-11.98,-10.22,-8.81,-7.26,-6.13,-4.8,-3.24,-2.47,-0.960000000000001,0.199999999999999,1.81,2.91,4,5.82,6.87,8.29,NaN,10.66,12.25,13.23,13.89
NaN,-13.62,-11.9,-10.05,-8.36,-7.36,-6.18,-4.83,-3.25,-2.55,-1.35,NaN,1.67,3,3.82,5.56,6.91,NaN,NaN,10.78,12.25,13.15,NaN
NaN,-13.65,-12.5,-10.06,-8.43,-7.22,-6.27,NaN,-3.22,NaN,-1.47,NaN,1.77,2.83,3.99,5.31,7.4,NaN,NaN,10.76,NaN,12.66,13.85
NaN,-13.65,-12.08,-10.16,-8.6,-7.44,-6.38,NaN,-3.26,NaN,-1.09,0.169999999999998,1.77,2.86,3.89,5.76,6.89,8.06,NaN,10.66,12.08,NaN,13.55
NaN,NaN,-12,-10.14,-8.7,-7.29,-6.17,-4.99,-3.16,-2.43,-1.02,0.18,1.38,3,3.9,5.38,7.05,8.21,NaN,10.74,12.1,13.2,13.93
