-19.8,-13.61,-12.59,-11.55,-10.58,-8.96,-7.73,-6.81,-5.49,-4.72,-3.21,NaN,0.0799999999999983,NaN,NaN,3.08,3.89,5.06,5.95,7.25,9.44,NaN,12.05,NaN,17.37,18.96
-19.8,-13.54,NaN,-11.46,NaN,-8.75,-7.78,-6.59,-5.66,-4.47,-3.1,NaN,0.0199999999999996,1.57,2.19,3.31,NaN,5.2,NaN,NaN,9.47,NaN,NaN,14.18,NaN,18.41
NaN,-13.65,-12.49,-11.38,NaN,-9.23,NaN,-6.59,-5.36,-4.55,-3.1,NaN,0.0399999999999991,1.6,NaN,3.3,NaN,5.07,6.36,7.41,9.71,NaN,NaN,14.18,17.37,NaN
-19.8,-13.56,-12.48,-11.56,-10.6,-8.99,-7.61,-6.63,-5.52,NaN,-3.19,NaN,0.140000000000001,1.64,2.56,3.2,3.97,5.3,6.47,NaN,9.75,NaN,12.25,NaN,17.37,18.43
-19.8,NaN,-12.87,-11.46,NaN,-8.97,-7.84,-6.38,-5.53,-4.4,-3.17,NaN,0.0700000000000003,1.59,2.32,3.56,NaN,5.04,NaN,7.43,9.57,NaN,12.36,NaN,NaN,18.41
-19.8,NaN,-12.52,-11.58,NaN,-9.27,-7.66,-6.7,-5.39,NaN,-3.29,NaN,0.0500000000000007,1.78,NaN,3.36,NaN,5.12,6.33,7.33,9.57,10.94,12.24,14.18,17.37,18.48
-19.8,-13.81,-12.49,NaN,-10.9,-8.74,-7.62,-6.33,-5.48,-4.44,-2.93,NaN,0.0399999999999991,2,NaN,3.16,4.04,5.13,6.47,7.41,10,NaN,12.09,14.18,17.37,18.41
NaN,-13.91,-12.52,-11.47,-10.65,-9.01,-7.75,NaN,-5.56,-4.35,-2.91,NaN,0.140000000000001,1.85,NaN,3.15,NaN,5.12,6.83,NaN,9.59,11.21,12.19,14.18,17.37,18.97
-19.8,NaN,-12.32,-11.56,NaN,-9.14,-7.77,-6.65,-5.61,-4.42,-2.87,NaN,0.0599999999999987,NaN,NaN,3.37,NaN,5.23,6.4,7.35,9.92,11.44,12.22,14.18,NaN,18.41
NaN,-13.53,NaN,-11.66,-10.58,-8.51,NaN,-6.41,-5.56,-4.54,-2.89,NaN,0.129999999999999,1.63,2.79,NaN,NaN,5.34,6.14,7.29,9.59,NaN,12.4,14.18,NaN,18.97
-19.8,-13.54,-12.88,-11.51,-10.55,NaN,-7.85,-6.6,-5.3,NaN,-3.21,NaN,0.0199999999999996,1.53,2.31,NaN,4.01,5.08,6.02,7.01,NaN,11.1,12.25,NaN,NaN,18.44
NaN,-13.66,-12.54,-11.62,-10.68,-9.06,-7.66,-6.79,-5.6,-4.53,-3.27,NaN,0.0300000000000011,1.6,NaN,3.22,4.05,5.26,NaN,7.76,9.65,11.42,12.32,14.18,17.37,18.97
-19.8,-13.66,-12.83,NaN,-10.97,-8.82,-7.8,NaN,-5.51,NaN,-2.84,-1.04,0.210000000000001,1.73,NaN,3.25,NaN,5.16,NaN,7.42,NaN,NaN,12.33,NaN,17.37,18.43
-19.8,-13.51,-12.57,-11.38,-10.62,-9.04,-7.66,-6.37,-5.57,-4.56,-3.18,NaN,0.0300000000000011,1.58,2.51,3.32,NaN,5.27,6.02,7.26,9.8,NaN,12.23,NaN,17.37,18.41
-19.8,-13.54,-12.38,-11.55,NaN,NaN,-7.82,-6.71,-5.6,-4.69,-3.2,NaN,0.109999999999999,1.65,2.46,NaN,3.95,5.25,6.04,7.23,NaN,NaN,12.18,14.18,NaN,18.41
NaN,NaN,-12.45,-11.5,-10.7,-8.74,-7.87,-6.79,-5.56,-4.63,-3.17,-1.08,0.239999999999998,1.69,2.39,3.36,NaN,5.31,6.38,NaN,NaN,11.34,12.22,14.18,NaN,18.97
NaN,-13.83,-12.53,-11.55,NaN,-8.72,-7.72,-6.75,-5.62,-4.46,-3.08,NaN,0.149999999999999,1.78,NaN,3.14,3.99,5.17,NaN,7.34,9.54,NaN,12.37,14.18,17.37,18.97
-19.8,NaN,-12.36,-11.64,-10.56,-8.75,-7.73,-6.8,-5.6,-4.61,-3.2,-1.1,-0.0399999999999991,1.6,NaN,3.33,NaN,5.02,NaN,7.4,NaN,NaN,12.35,14.18,NaN,18.48
-19.8,-13.47,-12.66,-11.64,NaN,-8.75,-7.66,-6.66,NaN,-4.45,-3.1,NaN,0.0199999999999996,NaN,2.46,3.19,4.47,5.27,NaN,7.4,9.42,NaN,12.09,14.18,NaN,18.48
-19.8,NaN,-12.46,-11.57,-10.61,NaN,-7.78,-6.45,-5.61,-4.53,-3.32,NaN,0.190000000000001,1.7,NaN,3.18,4.29,5.26,6.34,7.43,9.93,NaN,12.22,14.18,NaN,18.44
-19.8,-13.86,-12.77,-11.44,NaN,-9,-7.8,-6.63,-5.03,NaN,-3.25,-0.969999999999999,0.109999999999999,NaN,2.37,3.4,NaN,5.21,6.49,NaN,9.77,NaN,12.13,14.18,17.37,18.44
NaN,-13.91,-12.42,-11.22,NaN,-8.81,-7.76,NaN,-5.73,-4.48,NaN,NaN,-0.0300000000000011,1.73,NaN,3.31,NaN,5.29,NaN,7.75,NaN,11.37,12.17,14.18,17.37,NaN
