NaN,-7.86,-6.36,-5.26,NaN,-3.03,NaN,-0.199999999999999,NaN,2.43,3.97,5.18,6.98,8.04,8.91,10.69
-11.79,NaN,NaN,-5.25,-4.07,-3.09,-0.789999999999999,0.109999999999999,NaN,2.47,3.91,4.97,NaN,8.29,NaN,10.69
-11.79,-7.68,-6.12,NaN,-3.99,-2.81,-0.919999999999998,-0.300000000000001,NaN,2.49,NaN,NaN,NaN,8,NaN,NaN
-11.79,-7.68,-6.5,-5.26,-3.76,-2.9,-0.859999999999999,-0.0399999999999991,NaN,2.46,3.92,4.75,6.81,7.97,8.9,10.69
-11.79,-7.66,-5.82,NaN,-3.75,-2.67,NaN,-0.359999999999999,NaN,2.57,3.47,5.09,NaN,8.19,NaN,NaN
-11.79,NaN,-5.97,-5.16,NaN,-3.05,-0.800000000000001,NaN,NaN,2.65,NaN,5,6.94,7.88,9.04,NaN
NaN,-7.79,-6.13,-5.16,-4.05,-2.97,NaN,-0.169999999999998,NaN,2.46,3.81,4.99,NaN,NaN,8.58,10.69
-11.79,NaN,-6.28,NaN,-3.83,-2.6,-0.93,NaN,NaN,2.47,4,5.16,7.04,8.01,NaN,10.69
-11.79,-7.7,-6.12,-5.21,-4.1,-2.74,-0.940000000000001,0.140000000000001,NaN,2.4,NaN,NaN,7.25,7.98,NaN,10.69
-11.79,-7.72,-6.14,NaN,NaN,-2.92,-1.04,-0.199999999999999,NaN,2.36,3.97,5.02,7.27,7.97,8.96,10.69
NaN,-7.42,-5.79,-4.92,NaN,-3.04,-0.84,-0.109999999999999,NaN,2.47,3.88,NaN,6.92,8.05,NaN,NaN
NaN,-8.03,-5.89,NaN,-3.69,-2.42,-0.809999999999999,NaN,NaN,2.37,3.99,4.96,6.84,8.12,8.83,10.69
NaN,NaN,-6.08,-5.25,NaN,-2.83,-0.73,-0.32,NaN,2.45,3.93,4.91,6.93,8.1,8.7,10.69
-11.79,NaN,NaN,-5.06,NaN,-3.02,NaN,-0.27,NaN,2.49,4,4.97,7.02,8.2,8.9,10.69
-11.79,-7.66,-6.01,-4.7,-3.69,-2.86,-0.84,-0.0300000000000011,NaN,2.45,3.89,NaN,7.24,8.03,9.01,10.69
-11.79,NaN,-6.17,-5.15,-3.86,-2.95,NaN,-0.239999999999998,NaN,2.5,NaN,4.89,7.25,7.98,8.78,10.69
-11.79,-8.08,NaN,-5.54,-3.8,-3.06,-0.780000000000001,NaN,NaN,2.26,3.78,4.84,6.73,8.18,NaN,NaN
NaN,-7.73,-5.99,-5.14,-3.75,-2.87,-0.73,NaN,NaN,2.5,NaN,4.96,7.21,7.95,8.99,10.69
-11.79,NaN,-6.26,-5.21,NaN,-3.08,-0.809999999999999,-0.0199999999999996,NaN,2.5,3.92,4.99,7.18,8.21,NaN,NaN
-11.79,-7.38,-6.31,-5.22,NaN,-3.03,NaN,-0.289999999999999,NaN,2.45,3.89,NaN,7.01,8.08,8.88,10.69
-11.79,-7.38,-6.17,NaN,-3.85,-2.94,NaN,-0.289999999999999,1.05,2.49,NaN,5.01,NaN,8.18,NaN,10.69
-11.79,-7.39,NaN,-5.11,-4.02,NaN,-0.879999999999999,-0.16,NaN,2.26,4,NaN,6.81,8.24,NaN,10.69
-11.79,NaN,-6.02,-5.23,NaN,-2.97,-0.949999999999999,-0.149999999999999,NaN,2.44,NaN,4.99,7.03,8.16,8.82,10.69
NaN,NaN,-6.35,NaN,NaN,-3,-0.789999999999999,-0.129999999999999,NaN,2.46,4.03,5.34,7.08,8.13,8.92,10.69
NaN,-7.65,-6.54,NaN,-3.72,NaN,-0.75,NaN,NaN,2.47,4.13,5.18,7.15,8.12,8.95,10.69
-11.79,NaN,-5.93,-4.99,NaN,-2.45,-1.02,NaN,NaN,2.44,3.79,4.95,6.69,8.08,8.74,NaN
NaN,-7.67,NaN,-5.09,-3.83,-2.92,-0.75,NaN,NaN,2.4,3.97,NaN,7.06,8.1,NaN,10.69
-11.79,-7.51,-6.07,-4.8,-3.76,-3.04,-1,NaN,NaN,2.53,NaN,NaN,7.06,8.12,NaN,10.69
-11.79,NaN,-6.21,-5.16,-4.19,-2.88,-0.829999999999998,NaN,NaN,2.57,4.13,4.95,6.72,8.01,NaN,NaN
NaN,-7.4,-5.75,NaN,NaN,-2.85,-0.690000000000001,NaN,NaN,2.39,3.48,NaN,6.99,8.07,NaN,NaN
-11.79,NaN,NaN,-4.78,-3.64,-2.96,NaN,-0.18,NaN,2.5,4.07,5.09,6.75,7.99,9.03,NaN
