-11.27,-10.1,-8.62,NaN,-6.82,-5.85,-4.87,NaN,-2.77,-1.63,0.710000000000001,NaN,NaN,3.9,5.36,6.4,NaN,7.93,NaN,NaN,14.18,NaN
-11.71,-10.04,-9.06,NaN,-6.64,NaN,-4.72,-3.89,-2.96,-1.21,NaN,NaN,3.32,NaN,5.2,6.24,7.3,NaN,NaN,NaN,14.18,NaN
-11.52,-10.12,-8.93,-7.63,NaN,-6.26,-4.63,NaN,-3.18,-1.16,0.629999999999999,NaN,3.39,NaN,5.21,NaN,7.4,NaN,9.84,12.91,14.18,18.41
-11.7,-9.91,-9.02,NaN,-6.82,-5.89,-4.55,NaN,-2.97,-1.35,0.599999999999998,1.58,3.23,NaN,5.32,6.09,NaN,8,9.57,12.91,14.18,18.41
-11.37,-9.89,-9.07,-7.76,-6.5,NaN,-4.69,-3.76,-2.91,-1.59,0.59,NaN,3.32,4.27,5.09,6.02,7.39,NaN,9.63,12.91,14.18,18.41
-11.72,-10.04,-8.67,-7.56,NaN,-6.29,-4.72,-3.79,-3,-1.48,0.599999999999998,NaN,3.21,4.07,5.16,6.35,NaN,8.03,9.97,12.91,14.18,NaN
-11.7,-10.12,-8.72,-7.58,-6.49,-5.6,-4.59,NaN,-2.94,-1.35,0.690000000000001,NaN,3.25,4.48,5.29,5.91,NaN,8.06,9.34,12.91,14.18,NaN
-11.76,-10.11,-9.02,NaN,-6.85,-6.01,-4.58,NaN,-2.97,-1.47,0.559999999999999,1.64,3.27,NaN,5.12,6.39,7.46,NaN,9.82,12.91,NaN,18.41
-11.65,NaN,-9.01,-7.62,NaN,-6,-4.84,NaN,-2.89,-1.59,NaN,NaN,3.29,4.13,5.09,6.01,7.35,NaN,9.83,12.91,14.18,18.41
-11.55,-9.95,-9.06,-7.81,-6.75,-6,-4.68,NaN,-2.82,-1.29,NaN,1.57,3.29,NaN,4.98,6.18,7.38,8.4,9.67,12.91,14.18,NaN
-11.74,-10.01,-8.93,-7.56,-6.69,NaN,-4.58,NaN,-2.93,-1.68,0.300000000000001,NaN,3.33,NaN,NaN,6.35,7.37,8.15,NaN,NaN,NaN,18.41
-11.64,-9.89,-9,-7.59,-6.53,-5.49,-4.76,NaN,-2.84,-1.47,0.5,NaN,3.57,NaN,4.95,5.87,7.51,8.32,9.81,12.91,NaN,18.41
-11.66,-9.99,-9.05,-7.5,-6.7,-5.72,-4.63,NaN,-2.8,-1.48,0.66,NaN,NaN,3.97,5.24,5.82,7.44,NaN,NaN,12.91,NaN,NaN
-11.59,NaN,-9.07,-7.37,NaN,-5.82,-4.59,NaN,-2.53,-1.16,0.59,NaN,3.66,NaN,5.24,NaN,7.35,NaN,10.26,12.91,NaN,NaN
-11.24,-10.07,-8.74,-7.65,NaN,-6.03,-4.64,NaN,-2.74,-1.55,0.609999999999999,NaN,3.35,4.22,5.26,6.41,7.41,NaN,9.69,12.91,NaN,18.41
-11.67,-9.89,-9.01,-7.81,-6.69,-5.68,-4.72,-3.83,-2.92,-1.23,NaN,NaN,3.57,NaN,5.3,6.35,NaN,8.02,9.81,12.91,14.18,18.41
-11.68,-10.03,-9.09,-7.65,NaN,-5.87,-4.83,NaN,-2.89,-1.56,0.669999999999998,1.6,3.31,4.03,5.24,6.25,7.66,NaN,9.39,12.91,14.18,18.41
-11.54,-10.05,-8.86,-7.61,-6.41,NaN,-4.63,NaN,-3,-1.35,0.669999999999998,NaN,3.28,4.05,5.1,6.18,NaN,7.86,10.14,12.91,14.18,18.41
-11.65,-9.97,NaN,-7.53,-6.34,NaN,-4.7,NaN,-2.7,-1.4,0.16,NaN,3.57,NaN,5.41,5.98,7.38,NaN,NaN,NaN,14.18,18.41
-11.66,-9.91,-8.97,-7.63,-6.66,-6.04,-4.66,-3.86,-2.63,-1.44,NaN,NaN,3.46,NaN,5.15,5.9,7.45,7.84,9.78,NaN,NaN,18.41
