-14.02,-12.26,-10.63,-9.59,NaN,-7.62,NaN,-6.18,-4.93,-3.23,-1.86,NaN,0.919999999999998,1.88,2.8,3.86,4.99,NaN,6.74,NaN,NaN,10.05,NaN,NaN
NaN,-12.24,-10.76,-9.53,-8.25,NaN,-6.75,NaN,-4.87,-3.27,-1.94,NaN,1.19,2.07,NaN,4.08,5.16,6.02,6.84,7.79,NaN,9.7,NaN,11.9
NaN,NaN,-10.64,-8.97,NaN,-7.62,-6.75,NaN,-4.87,NaN,-1.65,-0.00999999999999801,0.829999999999998,2.23,NaN,4.17,4.83,6.18,6.56,7.44,8.59,9.87,10.64,NaN
-14.02,-12.27,-10.71,-9.63,NaN,-7.6,NaN,-6.21,-4.97,-2.92,-1.79,NaN,0.940000000000001,1.88,NaN,3.78,4.91,5.96,6.91,NaN,9.02,NaN,NaN,NaN
-14.02,-12.22,-10.72,-9.04,NaN,-7.5,NaN,-6.24,-4.72,-3.13,-1.84,NaN,0.91,2.28,NaN,3.91,NaN,NaN,6.7,NaN,9.01,10.03,NaN,NaN
-14.02,-12.24,-10.68,-9.3,NaN,-7.72,NaN,-6.13,-4.93,-3.14,-1.82,0.129999999999999,1.1,2.06,NaN,3.93,4.89,6.09,6.73,7.62,NaN,NaN,10.65,11.9
-14.02,-12.17,-10.71,-9.1,NaN,-7.66,-6.61,NaN,-5.07,NaN,-1.76,0.23,1.1,2.2,NaN,3.76,5.14,NaN,7.01,NaN,8.37,9.68,10.65,11.9
-14.02,NaN,-10.93,-9.02,NaN,-7.49,-6.83,-6.23,-5.03,NaN,-1.85,0.239999999999998,NaN,1.98,NaN,4.17,5.41,NaN,6.74,NaN,8.49,10.03,NaN,11.9
-14.02,-12.2,-10.65,-9.12,-8.41,NaN,-6.83,-6.1,-5.06,NaN,-1.74,0.149999999999999,0.93,2.09,NaN,3.9,4.92,NaN,6.65,7.45,NaN,9.95,NaN,11.9
-14.02,-12.27,-10.76,-9.23,-8.36,-7.46,NaN,-6.17,-4.73,-3.08,-1.78,NaN,0.899999999999999,1.99,2.88,4.29,NaN,6.07,6.72,7.71,NaN,10.03,NaN,NaN
-14.02,-12.18,-11.21,-8.99,NaN,-7.53,-6.66,NaN,-4.96,-3.19,-1.8,0,1,1.7,NaN,4.08,NaN,NaN,6.69,7.54,8.52,9.86,NaN,11.9
-14.02,-12.28,-11.15,-9.58,NaN,-7.39,-6.85,-6.01,-4.91,-3.16,-1.9,NaN,1.02,2.31,NaN,4.15,4.94,6.06,6.98,NaN,NaN,9.87,NaN,11.9
NaN,NaN,-10.67,-8.96,NaN,-7.15,NaN,-6.03,-5.2,-3.3,-1.79,0.300000000000001,0.859999999999999,2.15,NaN,3.9,5.1,NaN,6.68,7.25,8.23,NaN,10.65,11.9
-14.02,NaN,-10.7,-9.63,-8.37,NaN,-6.75,NaN,-5.22,-3.24,-1.9,NaN,0.759999999999998,2.09,2.82,3.89,4.93,6.05,6.64,NaN,8.25,9.68,10.65,11.9
NaN,-12.23,-10.54,-9.57,-8.58,NaN,NaN,-6.21,-5.01,NaN,-1.8,0.149999999999999,1,1.9,2.83,NaN,4.92,NaN,6.72,NaN,8.5,9.77,10.61,11.9
NaN,-12.28,-10.77,-9.59,-8.37,-7.46,-6.64,NaN,-5.07,-3.16,-1.85,NaN,0.899999999999999,1.97,NaN,3.97,4.91,6.21,NaN,7.29,8.63,9.88,10.64,11.9
-14.02,NaN,NaN,-9.44,NaN,-7.67,-6.79,NaN,-4.99,-3.2,-1.8,NaN,0.780000000000001,1.85,2.85,4.21,5.01,NaN,6.9,7.73,8.64,NaN,10.65,NaN
-14.02,-12.26,-10.86,-9.35,-8.47,NaN,-6.77,-6.17,-5,-3.25,-1.75,NaN,0.719999999999999,2.21,NaN,3.81,NaN,NaN,6.74,NaN,NaN,NaN,10.65,NaN
-14.02,-12.28,-10.54,-9.58,NaN,-7.39,-6.81,NaN,-4.98,-3.06,-1.88,0.169999999999998,NaN,2.04,2.87,NaN,4.87,5.98,6.8,NaN,NaN,9.64,NaN,11.9
NaN,-12.26,-10.69,-9.19,NaN,-7.86,-6.73,NaN,-5.41,-2.72,-1.82,NaN,NaN,2.12,NaN,4.07,4.86,NaN,6.54,7.49,NaN,9.66,10.65,11.9
NaN,-12.12,-10.72,-9.19,NaN,-7.43,NaN,-6.11,-4.88,-3.14,-1.8,NaN,0.890000000000001,2.15,2.87,3.75,4.87,6.08,6.68,7.42,8.83,10.03,NaN,11.9
NaN,-12.19,-10.72,-9.55,-8.62,NaN,-6.68,-6.17,-5.01,-3.43,-1.7,0.169999999999998,0.919999999999998,2.11,2.84,4.21,NaN,5.98,6.75,7.42,NaN,9.85,NaN,NaN
