iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
32,26,24,17,22,15,16,13,13,11,16
27,22,24,20,19,17,15,14,12,12,12
30,21,23,19,20,21,16,14,12,9,11
28,24,24,20,19,19,12,13,16,15,14
31,25,23,20,18,20,12,12,12,11,11
30,22,24,18,19,19,16,16,16,15,14
29,26,20,20,19,15,12,15,11,11,16
30,22,20,20,23,21,12,16,13,12,13
29,22,23,22,18,15,13,15,11,14,11
30,23,20,20,21,19,14,14,13,13,11
32,24,21,21,18,21,15,14,15,13,8
32,22,24,16,18,19,18,15,15,13,11
29,24,22,21,19,17,15,14,11,14,12
27,26,24,24,20,19,15,14,14,11,14
31,23,22,22,20,18,13,13,13,14,10
30,25,24,19,20,18,13,15,12,11,12
30,26,23,23,21,19,15,12,15,13,14
32,22,28,20,20,18,15,15,12,11,12
32,25,20,19,21,16,16,11,15,13,12
32,27,20,24,22,19,17,15,14,14,14
30,24,21,21,19,19,12,14,14,12,14
33,27,27,22,19,20,13,13,14,14,12
32,22,24,20,21,19,17,14,16,11,12
31,25,27,22,19,18,16,13,14,15,14
29,26,21,22,19,15,13,14,17,14,13
29,27,23,23,17,19,14,14,14,14,11
30,29,21,22,19,19,12,13,12,11,14
28,26,23,22,24,20,16,11,13,14,15
33,26,21,19,22,17,16,12,13,12,12
31,23,22,21,22,18,16,13,16,14,14
29,24,23,22,19,21,14,16,12,13,12
26,22,23,17,18,19,17,14,12,11,15
28,27,22,20,19,18,16,15,13,13,11
32,26,19,18,21,15,17,11,14,12,11
30,27,21,21,19,19,11,15,16,12,13
30,24,21,18,19,21,13,15,12,11,13
35,22,24,20,20,19,11,13,15,14,13
31,28,21,21,20,18,10,15,17,14,13
32,24,26,23,17,22,11,12,13,13,11
30,22,23,19,22,17,16,13,13,13,12
27,20,20,21,18,19,13,13,14,13,13
33,23,23,20,17,17,16,13,13,10,13
29,23,28,22,22,19,14,14,13,14,17
33,23,25,19,22,17,13,12,13,13,11
28,25,22,20,16,16,18,10,14,16,13
29,25,24,21,19,20,14,13,13,12,10
31,23,24,19,18,20,13,15,14,13,11
30,23,20,21,20,16,14,12,11,12,14
33,25,19,18,16,16,12,13,12,13,11
33,27,24,21,18,20,14,15,16,14,12
30,24,20,20,18,16,13,12,15,15,13
35,25,25,22,18,17,15,12,13,15,16
29,26,26,19,22,19,12,13,12,13,15
29,24,23,24,24,19,15,14,13,13,14
32,25,23,20,20,18,12,14,16,13,12
30,25,23,17,20,19,16,14,14,13,12
33,24,24,21,17,18,15,15,12,13,11
28,25,23,20,21,19,15,12,11,11,15
32,21,24,22,17,16,16,13,14,12,15
31,24,22,18,21,21,16,18,15,10,10
29,25,22,20,16,18,15,13,14,14,13
28,28,25,20,19,18,14,16,15,13,12
29,25,25,23,18,18,16,14,15,12,15
31,27,23,21,22,21,11,16,17,14,13
34,24,23,21,21,20,12,13,12,10,15
32,24,23,20,20,17,14,15,14,13,15
31,26,23,17,18,17,13,11,12,10,13
28,26,22,19,17,18,16,13,13,10,13
29,25,24,21,17,17,17,15,15,13,12
30,26,24,22,17,16,13,14,16,17,13
27,25,23,15,17,17,14,13,16,12,14
29,21,22,22,20,17,17,13,15,12,13
33,21,24,20,21,19,16,11,12,12,13
32,21,25,22,19,19,12,17,15,15,12
28,19,24,22,23,20,17,16,16,11,13
31,25,24,19,21,21,15,14,14,12,13
27,26,26,18,18,20,14,11,13,14,12
28,23,24,25,23,17,14,12,13,13,11
32,26,22,21,23,21,12,13,12,12,12
28,25,20,19,18,19,15,15,11,14,13
26,24,25,22,20,15,18,11,14,12,11
28,23,20,16,17,19,14,16,15,12,9
32,27,22,21,21,17,16,13,13,12,13
34,25,25,23,19,15,17,12,14,12,11
29,20,22,21,21,17,11,16,13,11,11
31,27,24,21,18,17,12,17,12,11,11
31,26,22,22,19,19,15,11,12,14,13
29,26,19,17,18,19,16,16,14,11,15
32,24,24,21,23,18,12,14,13,13,15
30,27,23,20,19,20,14,15,10,12,12
34,24,23,23,21,18,15,13,11,14,14
28,25,25,24,20,21,12,13,12,12,14
27,24,21,23,18,17,13,12,15,15,11
33,26,20,22,17,15,13,14,12,14,12
31,25,25,22,21,18,13,15,14,14,14
28,26,23,21,22,22,12,14,12,11,15
29,27,24,21,19,20,14,11,14,13,15
35,26,25,20,19,17,16,16,14,14,14
28,24,23,20,21,23,15,12,15,13,13
31,24,24,21,20,22,13,14,13,13,13
31,26,20,22,18,18,15,14,13,13,17
