-13.52,-12.41,-10.02,-8.71,NaN,-6.49,-5.61,-4.68,-3.04,-1.77,0.00999999999999801,NaN,1.93,3,NaN,4.61,6.45,8.4,NaN,10.96,11.83,14.15
-13.52,-12.41,-10.11,NaN,-7.87,-6.67,-5.59,-4.84,-3.03,-1.64,0.390000000000001,1.18,NaN,NaN,NaN,4.99,6.76,NaN,9.11,10.79,12,NaN
NaN,NaN,-10.13,-9.37,NaN,-6.72,-5.65,-4.85,-3.53,-1.94,0.120000000000001,NaN,NaN,NaN,3.7,4.68,6.77,8.33,NaN,10.6,11.99,14.15
-13.52,-12.41,-10.09,NaN,-7.54,-6.84,-5.67,-4.54,-3.03,-1.48,0.710000000000001,NaN,2.28,NaN,3.79,5.03,6.71,7.92,9.45,10.9,11.98,NaN
-13.52,-12.41,-10.09,NaN,NaN,-6.77,-5.78,-4.77,NaN,-1.53,0.469999999999999,NaN,1.71,3.1,3.92,4.71,6.78,8.4,9.55,10.75,NaN,14.15
-13.52,NaN,-10.11,NaN,-7.76,-6.57,-5.73,-4.73,-2.99,-2.01,0.419999999999998,1.09,NaN,NaN,3.74,5,7.18,8.29,9.36,10.82,11.88,NaN
-13.52,NaN,-10.09,NaN,-7.7,NaN,-5.93,-4.65,-3.23,-1.96,0.460000000000001,NaN,1.71,NaN,3.84,5.07,6.8,NaN,NaN,10.7,11.86,14.15
NaN,-12.41,-10.07,-8.7,-7.61,-6.76,-5.72,-4.83,-3.02,-1.36,0.460000000000001,NaN,1.69,NaN,3.99,4.83,6.81,NaN,NaN,NaN,11.94,14.15
-13.52,-12.41,-10.09,-8.81,-7.48,NaN,-5.88,-4.82,NaN,-1.84,0.00999999999999801,1.22,NaN,NaN,3.79,4.72,6.72,NaN,9.51,10.8,11.94,NaN
-13.52,NaN,NaN,NaN,-7.69,-6.43,-5.66,-4.84,-3.03,-1.8,0.530000000000001,NaN,2.24,NaN,3.73,4.6,6.9,8.34,9.22,10.78,11.79,NaN
-13.52,-12.41,-10.06,-8.75,NaN,NaN,-5.72,NaN,-2.94,NaN,0.390000000000001,1.49,NaN,3.06,3.86,5.04,6.72,NaN,NaN,10.77,NaN,NaN
-13.52,-12.41,-10.22,NaN,NaN,NaN,-5.92,-4.95,-2.83,-1.94,0.309999999999999,NaN,2.11,3.16,3.8,4.62,6.76,8.12,9.3,10.8,11.89,14.15
-13.52,NaN,-10.13,NaN,NaN,-6.95,-5.92,-4.98,-2.98,-2.01,0.449999999999999,1.26,1.89,NaN,3.83,4.63,6.65,8.3,NaN,10.68,12.04,NaN
-13.52,-12.41,-9.97,NaN,-7.83,-6.53,-5.72,-5.11,-3.23,-1.9,0.599999999999998,NaN,2.28,NaN,3.88,4.88,6.73,8.36,9.54,10.79,12.04,14.15
-13.52,-12.41,-10.03,-8.94,-7.5,-6.51,-5.57,-4.72,-3.16,-1.93,0.239999999999998,1.15,NaN,NaN,3.81,5.07,6.63,8.15,9.85,10.77,12.14,14.15
-13.52,NaN,-10.15,-8.92,-7.39,NaN,-5.3,NaN,NaN,-1.89,0.0599999999999987,NaN,2.06,2.74,3.84,4.71,6.84,8.26,9.46,10.82,12.34,NaN
-13.52,-12.41,-9.99,NaN,-7.53,-6.83,-5.6,-4.83,-3.52,-1.42,0.469999999999999,NaN,NaN,NaN,3.76,4.99,6.77,8.39,9.24,10.87,11.95,14.15
-13.52,-12.41,NaN,NaN,NaN,NaN,-5.52,-4.53,-3.03,-1.9,0.440000000000001,1.16,NaN,NaN,3.74,4.6,6.83,8.34,9.58,10.92,NaN,14.15
-13.52,-12.41,NaN,-9.23,NaN,-6.54,-5.61,-4.74,-3.45,-1.9,0.52,NaN,1.91,NaN,3.85,4.95,6.79,7.96,NaN,10.81,NaN,14.15
-13.52,NaN,NaN,NaN,NaN,-7.07,NaN,-4.75,-2.99,NaN,0.530000000000001,NaN,1.74,3.11,NaN,4.76,NaN,NaN,NaN,10.82,11.94,14.15
-13.52,NaN,-10.24,-8.9,-7.57,NaN,-6.08,-4.64,-3.17,-1.79,0.460000000000001,NaN,1.82,3.14,3.77,4.66,6.71,8.31,9.67,10.86,11.95,14.15
-13.52,NaN,-10.09,NaN,-7.64,NaN,-5.78,-4.66,NaN,NaN,0.419999999999998,NaN,2.02,NaN,3.73,4.9,6.31,NaN,NaN,10.72,12.01,NaN
