NaN,NaN,-11.99,NaN,NaN,-9.3,-6.99,-6.03,-4.43,NaN,-2.29,-1.23,0.0500000000000007,NaN,2.26,NaN,5.23,7.1,8.33,NaN,10.43,11.93,13.87,NaN
NaN,-14.74,-11.99,-10.78,NaN,-8.83,-6.71,-5.89,-4.03,NaN,-2.35,-1.16,0.0299999999999976,1.56,2.18,4,5.37,6.95,8.21,NaN,10.59,11.95,NaN,NaN
NaN,-14.74,NaN,-10.78,-9.76,-9.02,-6.68,NaN,NaN,-3.67,NaN,-1.44,0,1.63,NaN,NaN,5.33,NaN,8.16,9.88,NaN,11.64,13.87,30.45
-17.81,-14.74,NaN,-10.78,-9.81,-9.09,-7.09,-5.95,-4.35,-3.38,-2.62,-1.13,0.0799999999999983,1.8,NaN,NaN,5.41,NaN,7.89,9.64,10.51,12.07,13.87,30.45
NaN,NaN,-11.99,-10.77,-9.82,-8.82,NaN,-5.96,NaN,-3.39,-2.11,NaN,0.0899999999999999,1.66,NaN,NaN,5.25,NaN,8.07,9.92,NaN,11.89,NaN,30.45
-17.81,NaN,NaN,-10.77,-9.82,NaN,-6.87,-5.93,-4.01,NaN,-2.37,NaN,0.0899999999999999,1.97,NaN,NaN,5.58,7.16,8.27,9.94,NaN,11.96,13.87,30.45
NaN,-14.74,-11.99,-10.77,-9.75,-8.9,-6.81,-5.92,-4.57,-3.61,-2.27,-1.25,0.0399999999999991,1.73,2.12,NaN,4.89,7.12,8.26,9.88,10.68,12.04,13.87,30.45
NaN,NaN,NaN,-10.78,-9.61,-9.26,-7.07,-5.99,NaN,-3.48,-2.19,NaN,0.0799999999999983,1.67,NaN,NaN,5.12,7.59,8.33,NaN,10.4,NaN,NaN,30.45
-17.81,-14.74,-11.99,NaN,-9.82,-8.77,-6.92,-5.99,-4.26,-3.79,NaN,-1.35,0.140000000000001,1.68,NaN,NaN,5.02,NaN,8.06,NaN,10.49,11.94,13.87,NaN
-17.81,-14.74,NaN,-10.78,-9.82,-8.97,-7.11,-5.92,-4.18,NaN,-2.3,NaN,0.0199999999999996,1.85,NaN,4.14,5.14,NaN,7.98,NaN,10.34,12.09,13.87,30.45
NaN,NaN,-11.99,NaN,-9.84,NaN,-7.07,-5.88,-4.44,NaN,-2.03,NaN,0.0199999999999996,1.7,2.71,NaN,5.46,7.15,8.35,9.82,10.77,12.08,13.87,NaN
NaN,-14.74,NaN,NaN,-9.76,NaN,-7.02,-5.84,-4.22,-3.48,NaN,-1.4,0.0799999999999983,1.64,NaN,4.13,5.23,7.37,NaN,NaN,10.45,11.87,NaN,30.45
NaN,-14.74,-11.99,NaN,-9.85,NaN,-6.93,-5.96,-4.08,NaN,NaN,-1.54,0.0500000000000007,NaN,2.46,4.12,5.41,7.19,8.19,9.43,10.43,11.92,13.87,30.45
-17.81,NaN,-11.99,-10.78,-9.66,-8.96,-6.99,-5.97,-4.37,-3.54,-1.9,NaN,0.0999999999999979,1.3,2.86,4.07,5.34,NaN,8.34,9.82,10.58,11.79,13.87,30.45
-17.81,-14.74,-11.99,-10.78,NaN,-9.11,NaN,-5.99,-4.06,NaN,-2.23,-1.19,0.00999999999999801,1.67,NaN,NaN,5.35,NaN,8.26,NaN,10.53,11.79,NaN,30.45
NaN,NaN,-11.99,NaN,-9.8,-8.71,-7.06,-6.02,-4.19,-3.38,-2.16,NaN,0.0599999999999987,1.7,2.52,NaN,5.02,7.4,8.23,9.82,10.72,11.82,13.87,30.45
-17.81,NaN,-11.99,NaN,-9.87,-8.78,-7.07,-6.01,-4.08,NaN,NaN,-1.14,0.00999999999999801,NaN,2.12,4.16,5.21,7.3,8.32,NaN,10.47,12.02,NaN,NaN
-17.81,-14.74,-11.99,-10.78,-9.83,-8.83,-7,-5.88,-4.3,NaN,-2.25,NaN,0.0899999999999999,1.63,2.51,NaN,5.11,NaN,NaN,NaN,10.46,12,NaN,NaN
-17.81,-14.74,-11.99,NaN,-9.79,NaN,-6.98,NaN,-4.38,NaN,-2.19,NaN,0.129999999999999,1.62,NaN,4.28,4.92,7.13,8.23,NaN,10.55,12.03,NaN,30.45
-17.81,-14.74,-11.99,NaN,-9.76,-8.67,-6.91,-5.92,-4.36,-3.78,NaN,-1.71,0.0599999999999987,1.66,2.54,4.28,5.23,7.32,8.16,9.59,NaN,NaN,13.87,30.45
-17.81,-14.74,NaN,-10.77,-9.81,-8.87,-6.86,-5.95,-4.31,-3.59,NaN,-1.81,0.0299999999999976,1.66,2.42,4.04,5.43,6.94,NaN,9.69,10.74,12.01,13.87,NaN
-17.81,-14.74,-11.99,-10.78,-9.8,-8.85,-6.78,-5.97,-4.28,NaN,-2.46,-1.09,0.0299999999999976,NaN,2.22,4.13,4.98,7.18,NaN,9.85,NaN,11.91,13.87,NaN
NaN,NaN,NaN,-10.78,NaN,-8.88,-7.15,-5.97,-4.73,-3.46,NaN,-1.71,0.129999999999999,1.83,2.85,4.2,5.4,NaN,8.42,NaN,10.52,11.84,13.87,30.45
