-18.02,-17.12,-16,-14.68,-13.82,-12.86,-12.02,-9.65,-7.45,NaN,-4.28,-2.49,0,NaN,NaN,3.26,NaN,5.65,NaN,7.69,9.49,10.65,13.02,NaN,14.99,17.1,19.2
-18.02,-17.12,-16.01,-14.79,-13.71,NaN,-11.86,-9.42,-7.35,-5.48,-4.37,-2.51,0.0500000000000007,NaN,2.31,3.29,4.87,5.79,NaN,7.73,9.35,10.6,NaN,13.74,NaN,17.31,NaN
-18.02,NaN,NaN,-14.79,NaN,-13.08,-11.86,-9.23,-7.19,NaN,-4.4,-2.27,0.0599999999999987,NaN,2.72,3.3,4.63,6.02,NaN,7.5,9.44,10.65,13.02,NaN,14.99,17.31,NaN
NaN,-17.11,-16.13,-14.59,-13.66,NaN,-12.1,-9.68,-7.51,-5.82,-4.29,-2.56,0,NaN,2.47,3.3,4.55,5.8,NaN,NaN,9.32,11.29,13.02,NaN,14.99,17.1,19.2
NaN,-17.11,-16.14,-14.8,-13.64,NaN,-11.86,-9.62,-7.51,-5.69,-4.59,-2.36,-0.0799999999999983,NaN,2.42,3.23,4.95,5.92,6.97,NaN,9.43,10.93,13.03,13.71,14.99,17.31,NaN
NaN,NaN,NaN,-14.72,-13.95,-13.01,-11.95,-9.65,-7.34,-5.56,-4.77,-2.36,0.0599999999999987,NaN,NaN,3.15,4.74,5.92,6.95,7.78,9.41,10.67,NaN,13.74,NaN,17.31,NaN
-18.02,-17.12,-15.93,-14.79,-13.9,-13.09,-11.86,-9.27,-7.35,NaN,-4.35,-2.41,0.0300000000000011,NaN,2.56,3.39,4.63,5.91,NaN,7.72,NaN,NaN,13.03,13.73,14.99,17.31,NaN
NaN,NaN,-16.17,-14.72,-13.68,NaN,-12.1,-9.66,-7.42,-5.84,-4.23,-2.72,0.0500000000000007,NaN,NaN,3.21,4.74,5.92,NaN,7.86,9.28,10.64,NaN,13.74,NaN,17.31,NaN
NaN,-17.11,-16.02,NaN,-13.62,NaN,-11.86,-9.58,-7.42,-5.7,-4.21,-2.69,-0.129999999999999,NaN,2.45,3.35,4.7,5.5,6.89,NaN,9.16,11.11,NaN,13.74,NaN,17.18,19.2
NaN,-17.11,-16.01,NaN,-13.62,NaN,-11.86,-9.83,-7.34,-5.57,-4.26,-2.49,0.0199999999999996,NaN,2.42,3.33,4.6,5.88,NaN,7.83,9.42,11.18,NaN,NaN,NaN,17.1,19.2
-18.02,-17.12,-15.93,-14.79,-13.89,-13.08,-11.86,-9.13,-6.96,NaN,-4.29,-2.25,-0.0899999999999999,NaN,2.19,3.35,4.78,5.98,NaN,7.85,9.39,10.58,13.03,13.71,14.99,17.18,19.2
-18.02,-17.12,-16.01,-14.64,NaN,-12.95,-12.1,-9.55,-7.34,NaN,-4.33,-2.39,-0.0300000000000011,NaN,2.34,3.34,4.81,6.05,6.89,NaN,9.31,10.65,13.02,NaN,14.99,17.1,19.2
-18.02,-17.12,-16.05,-14.79,-13.81,-13.13,NaN,-9.64,-7.44,NaN,-4.3,-2.7,0.289999999999999,1.7,NaN,3.31,4.73,5.89,NaN,NaN,9.56,11.11,13.02,NaN,14.99,17.1,19.2
NaN,-17.11,-16.06,-14.72,-13.77,-13.01,-12.1,-9.54,-7.81,-5.8,-4.27,-2.37,-0.0300000000000011,1.7,NaN,3.3,4.86,6.26,6.92,NaN,9.28,10.75,NaN,13.74,NaN,17.31,NaN
-18.02,NaN,-16.17,-14.79,-13.55,-13.16,-11.86,-9.61,-7.43,NaN,-4.36,-2.72,0,NaN,2.83,3.37,4.79,6.1,6.78,NaN,9.61,11.15,13.03,13.71,14.99,17.18,19.2
-18.01,-17.12,-15.98,-14.64,-13.64,-12.87,-12.1,-9.38,-7.46,-5.67,-4.28,-2.6,0.0300000000000011,NaN,NaN,3.25,4.78,5.84,6.89,7.74,9.47,10.61,13.03,13.73,14.99,17.22,19.2
NaN,-17.12,-15.93,-14.72,-13.95,-12.97,-11.95,-9.52,NaN,-6.11,-4.1,NaN,0.120000000000001,NaN,NaN,3.38,4.72,6.18,6.88,NaN,9.38,10.64,13.02,NaN,14.99,17.18,19.2
NaN,-17.11,-16.06,-14.37,NaN,-12.98,-11.95,-9.67,-7.55,NaN,NaN,-2.6,-0.120000000000001,NaN,2.45,3.32,4.62,6.02,NaN,7.81,9.46,10.5,NaN,13.74,NaN,17.22,19.2
-18.02,NaN,-16.17,-14.5,-13.64,-12.86,-12,-9.12,-7.49,-5.64,-4.43,-2.51,-0.0799999999999983,NaN,NaN,3.23,4.97,5.94,6.95,NaN,9.27,11.07,13.02,NaN,14.99,NaN,NaN
-18.02,-17.12,-15.93,-14.64,NaN,-12.85,-12.1,-9.44,-7.04,-5.49,-4.33,-2.69,-0.0999999999999979,NaN,NaN,3.33,4.64,5.69,NaN,8.21,9.46,11.02,NaN,13.74,NaN,17.31,NaN
-18.02,-17.12,-16.06,-14.79,-13.63,NaN,-11.86,-9.36,-7.35,NaN,-4.21,NaN,0.0700000000000003,NaN,NaN,3.2,4.87,5.62,6.86,8.32,9.53,10.51,13.02,NaN,14.99,17.13,19.2
-18.02,-17.12,-15.93,-14.64,NaN,-12.85,-11.95,-9.7,-7.47,NaN,-4.35,-2.48,-0.0399999999999991,NaN,NaN,3.39,4.71,NaN,NaN,7.64,9.43,10.67,13.03,13.71,14.99,17.18,19.2
NaN,-17.12,-15.93,-14.38,NaN,-12.97,-11.9,-9.59,-7.74,NaN,-4.02,-2.31,0.0999999999999979,NaN,NaN,3.35,4.68,5.84,NaN,NaN,9.46,10.61,13.02,NaN,14.99,NaN,NaN
-18.01,-17.11,-16.06,-14.64,-13.62,NaN,-12.1,-9.52,-7.26,-5.45,-4.21,-2.42,-0.0500000000000007,NaN,NaN,3.33,4.77,5.93,NaN,8.19,9.41,10.52,NaN,13.74,NaN,17.18,19.2
NaN,NaN,-16.17,-14.72,-13.77,-13.01,-11.95,-9.7,-7.26,-5.61,-4.28,-2.53,0.0300000000000011,NaN,2.23,3.3,4.72,6.04,6.86,NaN,9.52,11.04,13.02,NaN,14.99,17.1,19.2
-18.02,-17.12,-16.1,-14.79,-13.73,NaN,-11.86,-9.34,-7.44,NaN,-4.33,NaN,0,1.49,NaN,3.33,4.69,5.69,NaN,8.33,9.39,NaN,NaN,NaN,NaN,17.1,19.2
-18.02,-17.12,-16.06,-14.72,-13.65,-13.06,-12.1,-9.64,-7.47,NaN,-4.26,-2.65,0.149999999999999,NaN,2.23,3.43,4.72,5.93,NaN,7.72,9.51,11.06,NaN,NaN,NaN,17.1,19.2
-18.02,-17.12,-16.06,-14.79,-13.71,NaN,-11.86,-9.64,-7.53,-5.23,-4.23,-2.45,-0.0399999999999991,1.41,NaN,3.17,4.76,5.84,6.88,7.78,9.37,11.06,13.03,13.73,14.99,17.18,19.2
-18.02,NaN,-16.17,-14.5,-13.64,-12.86,-11.95,-9.69,-7.47,-5.5,-4.36,-2.67,NaN,NaN,2.32,3.4,4.76,6.01,NaN,7.76,9.42,10.87,13.03,13.73,14.99,17.22,19.2
-18.02,-17.11,-16.06,-14.64,-13.64,-12.89,-12.1,-9.32,-7.44,NaN,-4.39,-2.21,-0.0799999999999983,1.53,NaN,3.32,4.55,5.45,6.82,NaN,9.37,10.55,13.02,NaN,14.99,NaN,NaN
-18.02,-17.12,-16.02,-14.7,-13.62,-12.95,-12,-9.75,-7.41,NaN,-4.38,-2.51,-0.0599999999999987,NaN,NaN,3.15,4.68,5.98,6.89,8.19,9.36,10.62,13.03,13.71,14.99,17.31,NaN
NaN,NaN,-16.17,-14.72,-13.77,-12.87,-11.95,-9.61,-7.37,NaN,-4.59,-2.38,-0.0300000000000011,NaN,2.36,3.36,4.81,5.95,NaN,7.71,9.38,10.63,13.03,13.72,14.99,17.24,19.2
-18.01,-17.11,-16.09,-14.41,-13.64,-12.87,-11.97,-9.46,-7.39,-5.57,-4.43,-2.41,-0.0999999999999979,NaN,2.53,3.36,4.64,5.92,NaN,7.72,NaN,11.02,13.02,NaN,14.99,NaN,NaN
-18.02,-17.12,-16.06,-14.79,-13.71,NaN,-11.86,-9.39,-7.49,-5.62,-4.37,-2.35,-0.0199999999999996,1.36,NaN,3.29,4.74,5.57,NaN,8.07,9.48,11.14,NaN,13.74,NaN,17.22,19.2
-18.01,-17.11,-16.08,-14.79,-13.66,NaN,-11.86,-9.37,-7.54,-5.58,-4.21,-2.83,0.0399999999999991,NaN,NaN,3.39,5.02,NaN,NaN,7.81,9.24,10.6,13.03,13.72,14.99,17.31,NaN
NaN,-17.12,-15.93,NaN,NaN,-13.08,-11.86,-9.66,-7.56,NaN,-4.31,-2.62,0.0300000000000011,NaN,NaN,3.23,4.75,NaN,6.77,NaN,9.4,10.61,13.03,13.73,14.99,17.31,NaN
-18.02,NaN,-16.17,-14.73,-13.53,-13.04,-11.95,-9.66,-7.45,-5.49,-4.39,-2.32,0.129999999999999,NaN,NaN,3.32,4.74,5.64,6.96,7.93,9.16,10.62,13.02,NaN,14.99,17.31,NaN
NaN,-17.11,-16.01,-14.42,-13.72,-12.91,-12.02,-9.72,-7.48,-5.72,-4.18,-2.63,-0.0599999999999987,NaN,NaN,3.31,NaN,6.04,6.98,NaN,9.43,10.62,13.02,13.67,14.99,17.31,NaN
-18.02,-17.11,-16.13,-14.79,-13.62,NaN,NaN,-9.7,-7.48,-5.72,-4.25,-2.92,-0.129999999999999,NaN,NaN,3.15,5.14,NaN,6.98,7.96,9.51,11,NaN,NaN,NaN,17.1,19.2
-18.02,-17.12,-16.05,-14.75,-13.76,-13.05,-11.95,-9.62,-7.56,-5.48,-4.3,-2.23,-0.0599999999999987,NaN,NaN,3.15,4.63,5.66,NaN,NaN,9.21,10.99,13.04,13.73,14.99,17.2,19.2
-18.02,-17.12,-16.09,-14.79,-13.62,NaN,-11.86,-9.57,-7.44,NaN,-4.29,-2.41,0.0999999999999979,1.62,NaN,3.31,4.58,6.11,6.98,NaN,9.53,11,NaN,13.74,NaN,17.22,19.2
-18.02,NaN,-16.17,-14.75,-13.68,NaN,-12.1,-9.18,-7.62,-5.58,-4.32,-2.61,0.0700000000000003,NaN,2.31,3.28,4.81,6.09,NaN,NaN,9.35,10.8,NaN,NaN,NaN,17.1,19.2
NaN,NaN,-16.17,-14.6,-13.68,-13.04,-12.1,-9.52,-7.53,NaN,-4.15,-2.24,-0.0300000000000011,NaN,2.25,3.28,4.62,5.94,NaN,7.76,9.39,10.63,NaN,13.74,NaN,17.31,NaN
-18.02,-17.12,-15.93,-14.79,-13.9,-13.09,-11.86,-9.28,-7.38,NaN,-4.3,-2.69,0.289999999999999,NaN,NaN,3.18,4.55,5.76,NaN,NaN,NaN,11.15,13.02,13.67,14.99,17.31,NaN
