-12.85,NaN,-10.71,NaN,-7.17,-5.16,-3.95,-2.67,-1.82,0.0999999999999979,1.6,2.98,NaN,5.16,6.65,8.01,9.28,11.04,12.46,13.92
-13.08,NaN,-10.59,-8.54,-6.87,-6.03,-4.01,-2.64,-1.81,0.169999999999998,1.64,3.16,3.89,5.12,6.67,NaN,9.35,11.55,12.43,13.92
-13.08,-12,-10.68,-8.5,-6.93,NaN,-4.06,-2.72,-1.8,0.109999999999999,NaN,2.72,NaN,NaN,6.62,8.03,9.21,11.75,NaN,NaN
-12.83,NaN,-10.67,NaN,-7.48,-5.73,-3.89,NaN,-1.85,0.149999999999999,1.63,3.11,3.86,5.27,7.03,8.01,9.48,NaN,NaN,13.92
-12.76,NaN,-10.56,-7.99,-6.73,-5.57,-4.15,NaN,-1.98,0.0700000000000003,1.82,2.91,4,5.07,7.08,8.12,NaN,11.78,NaN,NaN
-12.94,NaN,NaN,NaN,-7.3,-5.8,NaN,-2.77,-2,0,1.28,2.86,NaN,5.21,6.99,7.89,9.15,11.47,12.46,NaN
-13.08,-12.03,-10.58,-8.59,-6.67,-5.83,-3.88,NaN,-1.72,0.0599999999999987,1.77,2.93,4.01,5.11,NaN,8,9.22,11.69,NaN,13.92
-13.03,NaN,-10.69,NaN,-6.82,-5.75,-3.87,-2.78,-1.88,-0.0500000000000007,1.33,2.75,3.93,5.04,6.72,8.18,9.17,11.52,12.41,NaN
-12.85,NaN,-10.76,NaN,-6.94,-5.58,-3.75,-2.89,-1.78,0.129999999999999,1.63,2.75,4.02,5.29,6.91,NaN,9.33,11.64,12.45,13.92
-12.94,NaN,-10.74,-8.23,-7.01,-5.33,-3.89,NaN,NaN,0.0199999999999996,1.63,2.99,3.93,5.1,NaN,NaN,9.21,11.22,12.43,13.92
-12.85,-12.27,-10.71,-8.63,-7.1,NaN,-4,NaN,-1.91,0.0399999999999991,1.63,3.04,NaN,5.09,6.63,8.08,9.22,11.62,12.41,13.92
-12.75,-12.05,-10.64,NaN,-6.85,-5.2,-3.84,NaN,-1.74,0,1.71,2.84,3.8,5.23,6.79,8.21,9.17,11.64,NaN,NaN
-13.01,-12.21,NaN,-8.59,-7.08,NaN,-4.13,-2.72,-1.64,0.0999999999999979,1.6,2.9,4.04,5.21,6.98,7.86,9.38,11.64,12.43,NaN
-12.87,-12.2,-10.71,-8.55,-6.89,-5.19,-3.97,NaN,-1.83,-0.0799999999999983,1.8,2.96,NaN,5.17,6.89,7.97,9.3,11.63,12.44,13.92
-12.76,NaN,-10.68,NaN,-7.14,-5.42,NaN,NaN,-1.85,0.149999999999999,1.62,2.55,3.92,5.12,NaN,7.98,9.46,11.72,NaN,13.92
-12.94,-12.18,-10.66,NaN,-7.2,NaN,-3.51,NaN,-1.72,0.129999999999999,1.69,2.81,NaN,5.39,6.8,7.92,9.43,11.74,NaN,13.92
-12.77,-12.15,-10.7,-8.67,-7.12,-5.42,NaN,-2.61,-1.9,0.0999999999999979,1.56,2.84,NaN,5.1,6.58,7.97,9.47,11.76,NaN,13.92
-12.95,-12.16,-10.61,-8.24,-6.82,-5.64,-3.99,NaN,-1.69,0.140000000000001,NaN,2.87,3.94,5.21,6.49,8.09,9.3,11.66,NaN,13.92
NaN,-12,-10.68,-8.78,-7.09,NaN,-3.98,-2.77,-1.37,-0.0199999999999996,1.72,2.9,NaN,5.28,6.95,7.87,9.17,11.07,NaN,NaN
-12.94,-12.15,-10.65,-8.71,-7.47,-6.13,NaN,-3.28,-1.77,0.109999999999999,1.4,2.89,3.93,5.13,6.86,NaN,9,11.52,12.44,NaN
-13.04,-12.25,-10.75,NaN,-7.12,-5.54,-3.87,-2.72,NaN,0.149999999999999,1.26,3.1,3.92,5.25,NaN,7.96,9.38,11.46,12.42,13.92
-12.77,NaN,-10.84,-8.5,-7.01,NaN,-4.26,NaN,-1.84,0.109999999999999,1.74,2.93,NaN,5.27,7.04,7.88,9.39,11.13,NaN,13.92
