i,N,boot,peaks_splithalf,peaks_spearmanbrown,jsd
442,12500,442,0.5499596524334311,0.7096438304958409,3.9897108211101886e-4
442,13000,442,0.5996954511595699,0.749762025921708,2.75215041624076e-4
442,13500,442,0.48977764200972146,0.6575177774167796,2.8600096867431005e-4
442,14000,442,0.586836950937945,0.7396310636591596,3.6964071655376095e-4
442,14500,442,0.6165865612905617,0.7628252962814749,2.852304269861936e-4
442,15000,442,0.37238596244071764,0.5426840154768828,3.550480499111725e-4
443,500,443,-0.1072123401001555,-0.24017433240997726,0.009028230072434513
443,1000,443,0.035863741381357034,0.06924412922018412,0.00545437529402566
443,1500,443,-0.013399308512355858,-0.02716257677085495,0.0032225263424946133
443,2000,443,0.10383340247268545,0.18813237983211842,0.0026380885951621472
443,2500,443,0.15248322409827872,0.26461682202373754,0.0022319953449329855
443,3000,443,0.38657402142384767,0.5575959385520318,0.001025643486138764
443,3500,443,0.10072872431019078,0.1830218873834075,0.0013976554468710218
443,4000,443,-0.005548535438422715,-0.011158986911179001,0.0012315731631150444
443,4500,443,0.18714676103787384,0.31528833195696726,0.001068902666369235
443,5000,443,0.17870001284425832,0.3032154252939165,0.0010538444443781892
443,5500,443,0.19409658200324115,0.32509360621001143,6.351472835760493e-4
443,6000,443,0.5273879352042135,0.6905749653360999,6.082242216782963e-4
443,6500,443,0.4702956492338309,0.6397293625658232,7.243851347941606e-4
443,7000,443,0.491407472031372,0.6589848599350925,5.750339531602438e-4
443,7500,443,0.3380421292844927,0.5052787530169294,4.671308485355919e-4
443,8000,443,0.4414578989703963,0.6125158414764948,6.759878224537454e-4
443,8500,443,0.3228958003997215,0.4881651303181345,5.478471528718317e-4
443,9000,443,0.3628357241757623,0.5324716952150692,4.526040997009337e-4
443,9500,443,0.49290755352258353,0.6603323191172095,3.216288826403722e-4
443,10000,443,0.4750359303348911,0.6441008257026516,3.901622948502251e-4
443,10500,443,0.48477557437589774,0.6529950825459472,3.366651838520781e-4
443,11000,443,0.7138887369041571,0.8330631055942095,2.0162866924724294e-4
443,11500,443,0.4807213566196944,0.6493069806423571,3.1290799419226374e-4
443,12000,443,0.5396047900494741,0.70096533024184,2.7945074073838967e-4
443,12500,443,0.5785736944570762,0.7330334928152554,3.707624038574392e-4
443,13000,443,0.5678708295453578,0.7243847118579606,2.639797113928404e-4
443,13500,443,0.5515789903415629,0.710990537736192,4.0777381007986425e-4
443,14000,443,0.5435734178257604,0.7043052329722347,3.734813909676723e-4
443,14500,443,0.5789543021996691,0.7333388957401967,1.8865675182956938e-4
443,15000,443,0.5355525843664222,0.6975372772237484,3.376888108094962e-4
444,500,444,0.04053111191637942,0.07790466128731505,0.01341634156073428
444,1000,444,-0.00580892389081527,-0.01168572929370635,0.006156240043342052
444,1500,444,0.20251004529504546,0.33681223052961357,0.00226629351644711
444,2000,444,-0.10634313060768004,-0.2379954415389714,0.0023767402495741053
444,2500,444,0.33549023122202076,0.5024225911634492,0.0011315885389739315
444,3000,444,0.07768169886806742,0.14416445774231784,0.0018634000206684555
444,3500,444,0.40217831384188796,0.5736478875357051,9.383847321188939e-4
444,4000,444,0.21236111742595806,0.35032650647331154,0.0011360038465694404
444,4500,444,0.11601284658887719,0.20790593395671658,0.0010527506418574588
444,5000,444,0.08732046549888889,0.16061587778323322,9.98719160823009e-4
444,5500,444,0.38580408124923526,0.5567945519419334,6.249173681769353e-4
444,6000,444,0.36737201073820014,0.5373402524743326,6.789897842137581e-4
444,6500,444,0.3260401914389558,0.491750089543142,6.495776506417061e-4
444,7000,444,0.5925270490358961,0.7441343610390888,4.466679072804732e-4
444,7500,444,0.28967936927658156,0.44922695699020304,5.166845071850589e-4
444,8000,444,0.048149863588040506,0.09187591442928449,8.077205724229922e-4
444,8500,444,0.3136877853951615,0.4775682454881061,4.7832004492383566e-4
444,9000,444,0.48075578266059,0.6493383828584866,3.334613434611657e-4
444,9500,444,0.5070468043724778,0.6729012037334939,3.673765170311108e-4
444,10000,444,0.2381118073170431,0.3846370027486053,5.103683826099144e-4
444,10500,444,0.42130385646615914,0.592841361190228,4.352373613982556e-4
444,11000,444,0.2922204271152497,0.45227643981391313,4.3909432026086823e-4
444,11500,444,0.5122368535209265,0.6774558526705527,3.4067614600637473e-4
444,12000,444,0.325897746123179,0.4915880535675974,4.647992143863595e-4
444,12500,444,0.3411774315088991,0.5087729982528196,3.962401923152703e-4
444,13000,444,0.7020644265494358,0.8249563478307554,2.1170372295730949e-4
444,13500,444,0.5303266481435321,0.6930894770562628,2.280314209520947e-4
444,14000,444,0.29626398396899917,0.4571043979203614,4.49235897211315e-4
444,14500,444,0.663939525278417,0.7980332400209365,2.101122208613401e-4
444,15000,444,0.6161390811315537,0.7624827446164579,2.9869077016050254e-4
445,500,445,0.15740253901167242,0.27199273149354136,0.00922826610348462
445,1000,445,0.1414525859191964,0.24784662571908153,0.005276961065250002
445,1500,445,0.16369641847989985,0.28133869947581575,0.0024528415905124374
445,2000,445,0.21600002303035604,0.35526318904512694,0.0016875160376716813
445,2500,445,0.3264503035825321,0.4922164105218892,0.0015212140524866287
445,3000,445,0.27015517241361214,0.4253892410645383,0.0016367575161961765
445,3500,445,0.052881862960203016,0.10045165525318171,0.0016230719672894445
445,4000,445,0.4262675281094842,0.597738530406706,6.136527056471021e-4
445,4500,445,-0.04531794641220374,-0.09493830169299633,0.0013733642785806737
445,5000,445,0.15386366032823856,0.26669296489408306,9.12607207444995e-4
445,5500,445,0.3181400340322702,0.482710525161823,7.080615751885611e-4
445,6000,445,-0.06571982532647096,-0.1406854755307974,0.001088885345812907
445,6500,445,0.32410219560934295,0.4895425695751427,6.024144715261934e-4
445,7000,445,0.13261613693872729,0.2341766687117254,9.28579432141248e-4
445,7500,445,0.29780008281208953,0.4589305961004604,4.916076100827298e-4
445,8000,445,0.3119762970441827,0.47558221554314634,5.704363112388425e-4
445,8500,445,0.4735753117545351,0.6427568485667222,5.46115193106729e-4
445,9000,445,0.45440861173821356,0.6248706286125937,5.63111175186226e-4
445,9500,445,0.39039635119421096,0.5615612423880423,4.419776844383369e-4
445,10000,445,0.41335901363084976,0.5849313722052132,6.752406461052929e-4
445,10500,445,0.3486991092520232,0.5170895522358707,5.235066469790407e-4
445,11000,445,0.44259185587035305,0.6136064806817115,3.7140713410018444e-4
445,11500,445,0.4756611955795496,0.6446753455392434,3.0739028536596864e-4
445,12000,445,0.6270022574893139,0.7707454056724713,2.8550989166741263e-4
445,12500,445,0.30965094066087745,0.472875528962887,4.6504408568929037e-4
445,13000,445,0.5236633707443461,0.6873741021791762,3.612537542141561e-4
445,13500,445,0.5558210823792405,0.7145051428783196,2.887333223730577e-4
445,14000,445,0.49328017793993395,0.6606666119688838,3.2336099480456584e-4
445,14500,445,0.3852297468748727,0.5561961800834333,3.3821804130986215e-4
445,15000,445,0.35190395085591974,0.5206049595951275,4.586401611470811e-4
446,500,446,-0.023741271305741614,-0.04863725282640076,0.01291586041213455
446,1000,446,0.2649327676859975,0.41888829897363133,0.0031700275273093916
446,1500,446,0.2433780220419426,0.39147872606313894,0.0021557008689370863
446,2000,446,-0.1117181888898306,-0.25153771582963264,0.001989564816967143
446,2500,446,-0.04421131346875327,-0.09251273653218306,0.002253884988919994
446,3000,446,0.114428013505877,0.20535738893694555,0.001628976790770478
446,3500,446,0.24625065848606317,0.3951864046117445,0.001472718878171546
446,4000,446,0.14797816871143413,0.2578065903074351,0.0013964554505105783
446,4500,446,0.3748389820399886,0.5452841924569258,0.001414405433358184
446,5000,446,0.4883502652705241,0.656230292916649,8.083454960648131e-4
446,5500,446,0.495495693764017,0.6626507797115786,4.513312587631359e-4
446,6000,446,0.34283652948340965,0.5106154352463127,5.879552049941921e-4
446,6500,446,0.3105759686394508,0.4739534007507695,5.946975945100332e-4
446,7000,446,0.5427650491317515,0.703626322669434,4.091533656385342e-4
446,7500,446,0.32498071423705455,0.49054406716279453,6.594762307556633e-4
446,8000,446,0.43099179411594146,0.6023679463266324,4.674806167710246e-4
446,8500,446,0.16722731027603976,0.28653769287919056,7.10866012227536e-4
446,9000,446,0.5096396324301267,0.6751805152461976,4.223338183676733e-4
446,9500,446,0.4948892750812523,0.6621082689276145,4.7748487495446145e-4
446,10000,446,0.36348350979070637,0.5331689121000089,4.516344774008059e-4
446,10500,446,0.5004261937989913,0.6670453979904756,2.8116199763612013e-4
446,11000,446,0.4419147923270238,0.6129554876316136,6.067028934748715e-4
446,11500,446,0.7337876484456393,0.8464561956056018,2.4072251707807406e-4
446,12000,446,0.3658052357172148,0.5356623713997147,3.702035028210005e-4
446,12500,446,0.6366367388157514,0.7779817276696518,2.5195393778380706e-4
446,13000,446,0.43726360962897554,0.6084668208385984,3.964231001791688e-4
446,13500,446,0.4594395255509523,0.6296109122815617,4.094443262107788e-4
446,14000,446,0.47508029148386954,0.6441416026322994,3.669008011188907e-4
446,14500,446,0.7707999310382229,0.8705669313938833,2.5976377279137987e-4
446,15000,446,0.5568749199734498,0.715375285232222,2.7885790891618394e-4
447,500,447,0.03210080021245653,0.06220477729665286,0.012544003252745685
447,1000,447,0.10118672843232158,0.1837776025077485,0.0046164419747144435
447,1500,447,0.17615923114906296,0.29954996990834665,0.0017047048068162401
447,2000,447,0.139613769711304,0.24501945031196323,0.0021177345889909238
447,2500,447,0.18015679205244223,0.30530992706338067,0.0015302743100341696
447,3000,447,0.25198776125947414,0.40254029481243425,0.0012387483478141282
447,3500,447,0.25593298376920465,0.407558344396879,0.0011624084030706625
447,4000,447,0.23724118848694814,0.3835003080960731,7.878799194857754e-4
447,4500,447,0.4922280038400713,0.6597222442862366,8.011420956058231e-4
447,5000,447,0.08722933731790089,0.16046170632791787,9.885048527948827e-4
447,5500,447,0.31834211587267064,0.48294310261330836,8.296598198415835e-4
447,6000,447,0.5230188311419814,0.6868186005944712,5.967541770697203e-4
447,6500,447,0.21312472981565875,0.35136490845099544,8.528333285362074e-4
447,7000,447,0.3457474863483135,0.5138370903244256,6.453245454123915e-4
447,7500,447,0.40225642265638506,0.5737273385339391,5.551276025536837e-4
447,8000,447,0.38422996822538685,0.5551533734210047,6.011700988588821e-4
447,8500,447,0.43425263809943127,0.605545531608534,5.257341230040098e-4
447,9000,447,0.5094850786850513,0.6750448691137457,5.656750682154982e-4
447,9500,447,0.21392968392315162,0.3524581147596264,7.420644278100354e-4
447,10000,447,0.607575791227539,0.755890695223267,4.4107537717777217e-4
447,10500,447,0.320605354808497,0.4855430180426437,5.719415725879491e-4
447,11000,447,0.38260793788352326,0.5534583266883512,4.8676921583012814e-4
447,11500,447,0.49826732700029297,0.665124731776515,3.2386102548770835e-4
447,12000,447,0.6151601359143885,0.7617326879679688,3.4931722244552064e-4
447,12500,447,0.5832842788633757,0.7368029691826534,2.3588382266739622e-4
447,13000,447,0.46151572877048186,0.6315576626174768,4.047282497210207e-4
447,13500,447,0.5086839946659191,0.6743413418110283,2.8794616916149446e-4
447,14000,447,0.6138617886370192,0.7607365053923903,3.0984478675685344e-4
447,14500,447,0.5453332406619804,0.7057807679441023,2.956012277719782e-4
447,15000,447,0.49532126533855586,0.6624947786406423,2.7286708244460983e-4
448,500,448,0.2389843791128041,0.38577464436465764,0.010717328575141363
448,1000,448,0.3367465080495003,0.5038300171673692,0.00555993080328805
448,1500,448,0.05163986146338406,0.09820826188829675,0.0034439242841298005
448,2000,448,0.3749314725390333,0.5453820499819699,0.001840976538725671
448,2500,448,0.3703412634275743,0.5405095406690973,0.001361706279281632
448,3000,448,0.11690067918200328,0.20933048275629862,0.0016358195705484767
448,3500,448,0.3692470719172975,0.5393432339428074,0.0014997122600312733
448,4000,448,0.2490279398349292,0.3987547946571004,8.148090437406271e-4
448,4500,448,0.35932883275817373,0.5286856632461334,0.0011035819325382256
448,5000,448,0.14250587726774505,0.24946195919541683,9.04179046957983e-4
448,5500,448,0.09467188640017032,0.17296851700740926,8.782874882961875e-4
448,6000,448,0.21015756932660629,0.34732265393100625,0.0010397429710338698
448,6500,448,0.2508150316571146,0.40104256074509737,7.048675789233989e-4
448,7000,448,0.14746111794186467,0.2570215506846232,8.009471574903957e-4
448,7500,448,0.4588255498586529,0.6290341568299362,6.423181405097447e-4
448,8000,448,0.41523819672392176,0.5868103301410886,5.783739420182525e-4
448,8500,448,0.433884515039716,0.6051875314766171,6.767903493241797e-4
448,9000,448,0.30081524872491666,0.46250264827350596,7.497617025098625e-4
448,9500,448,0.33663835962708016,0.5037089609204418,5.422637884216737e-4
448,10000,448,0.45938632407969154,0.6295609551766722,4.0386229458824887e-4
448,10500,448,0.6732226547231909,0.80470181636952,3.571674590309126e-4
448,11000,448,0.5205295836542363,0.6846688012518185,3.284234853758658e-4
448,11500,448,0.5347941086626702,0.6968936167322906,4.7215123603324837e-4
448,12000,448,0.5397071595142433,0.70105169827815,2.904383190062216e-4
448,12500,448,0.3992385299281179,0.570651138299669,4.497824918470389e-4
448,13000,448,0.5784227633189145,0.7329123435887073,3.171257870838813e-4
448,13500,448,0.7578816910258374,0.8622670056749547,1.8909465391791364e-4
448,14000,448,0.48200727447027786,0.6504789588736187,0.00031662816890087484
448,14500,448,0.5391950238451872,0.700619499793055,3.5311709543636423e-4
448,15000,448,0.42430747221843856,0.5958088130473064,4.8571258167474777e-4
449,500,449,0.3609281900459998,0.5304147458857478,0.01037643184451138
449,1000,449,-0.017561176445648474,-0.0357501678977102,0.004239189776354102
449,1500,449,0.21652255909585988,0.3559696570802322,0.0029194962905873005
449,2000,449,-0.009129925897428429,-0.018428098972910003,0.002068483660825733
449,2500,449,0.22973097025560205,0.37362801427673564,0.0022100375181123644
449,3000,449,0.272419548530659,0.42819139150327984,0.0011702695971455481
449,3500,449,-0.09223046955012265,-0.20320239103952867,0.002051329619729635
449,4000,449,0.14574386961660882,0.25440916330694036,0.0012511420877995899
449,4500,449,0.34635973998890135,0.514512919098066,0.001058945993900081
449,5000,449,0.4125564568443641,0.5841273881059746,8.051761926163353e-4
449,5500,449,0.3723656209796286,0.542662414865544,0.0012220979031610977
449,6000,449,0.4766138721737516,0.6455497691784775,6.46677549283887e-4
449,6500,449,0.2989971962408725,0.4603507953768202,7.893060243093111e-4
449,7000,449,0.39150732321810255,0.5627096842187993,5.373529623058945e-4
449,7500,449,0.5403650681073108,0.7016064948438129,4.7259516848868256e-4
449,8000,449,0.21642453848606794,0.35583717960084,4.0813525078810936e-4
449,8500,449,0.3653193020143322,0.5351411958731649,5.875079265231409e-4
449,9000,449,0.34408566035481786,0.5119996001802215,6.058093774512688e-4
449,9500,449,0.4303825319055901,0.6017726339711715,5.296155268057578e-4
449,10000,449,0.5311062230577036,0.6937549009461345,4.011469187267057e-4
449,10500,449,0.5450982340167827,0.7055839195410819,4.230649184944894e-4
449,11000,449,0.4494132607056801,0.620131294351306,4.026350705092282e-4
449,11500,449,0.5658095820438596,0.7227054790472099,3.7505845605172725e-4
449,12000,449,0.3567252337013842,0.5258621640406514,4.244079972566847e-4
449,12500,449,0.5561961759788561,0.7148149887066848,2.97084211695811e-4
449,13000,449,0.4974562372681297,0.6644017032185987,4.107394999809665e-4
449,13500,449,0.3377094770629213,0.5049070562083438,4.7087177360908715e-4
449,14000,449,0.4845765775890662,0.6528145262483024,3.0690740144133594e-4
449,14500,449,0.6922092103424609,0.8181130395837699,2.3668514599362297e-4
449,15000,449,0.4761001821021501,0.645078413883974,2.956705270913725e-4
450,500,450,0.14751051809654603,0.25709658564390636,0.012378142834664301
450,1000,450,0.31096563508664293,0.474406997047014,0.004287751348068976
450,1500,450,0.2633721706301514,0.4169352099924526,0.0021163799126054377
450,2000,450,0.06335406627905024,0.11915892982051113,0.0028078416221362775
450,2500,450,0.1167046551647827,0.2090161523461395,0.002121473607689741
450,3000,450,0.10886820173380896,0.19635913729618062,0.0018295749811847064
450,3500,450,0.27650823054051576,0.43322592667253396,0.001273476067313557
450,4000,450,0.17470859593178706,0.29745010215611295,0.001192966666021457
450,4500,450,0.2403033801536553,0.38749129285430994,0.0012323105396087543
450,5000,450,0.3015794106677506,0.4634053184861475,9.141076857784028e-4
450,5500,450,0.35460119255971717,0.5235506871061383,8.524211089462148e-4
450,6000,450,0.19394904431460067,0.324886636055627,9.044170728602083e-4
450,6500,450,0.38358776948998896,0.5544827411005304,5.719502046316715e-4
450,7000,450,0.5897951239945579,0.7419762648568508,5.534256491535724e-4
450,7500,450,0.34901064274089355,0.5174320078480337,6.30449211866316e-4
450,8000,450,0.3905369407665603,0.5617066750506741,4.578907520251446e-4
450,8500,450,0.41875200942043417,0.5903103666320035,5.09054830906704e-4
450,9000,450,0.511501477465038,0.6768124081795605,5.136974856858256e-4
450,9500,450,0.21034050739996013,0.34757244942881604,6.353963916935442e-4
450,10000,450,0.5511843568720163,0.7106626036166156,5.442985963268923e-4
450,10500,450,0.3183589078574964,0.48296242542157314,5.291082614812028e-4
450,11000,450,0.4881810798642936,0.656077525066789,5.624965548221769e-4
450,11500,450,0.694331516269897,0.8195934616130861,3.437901191199646e-4
450,12000,450,0.3837129633376641,0.5546135267998172,4.624258424710354e-4
450,12500,450,0.4888594571727529,0.6566898639325772,4.1787862542518083e-4
450,13000,450,0.4147578225995715,0.5863304884753597,4.5844268498963553e-4
450,13500,450,0.3801064323620129,0.5508364042785766,4.889985891647327e-4
450,14000,450,0.4671106593743604,0.6367763145740577,3.274584077618579e-4
450,14500,450,0.4883991063162021,0.6562743880235097,4.658214004473173e-4
450,15000,450,0.6643463423554337,0.7983270374064456,1.787898024350924e-4
451,500,451,-0.30113720592846466,-0.8617920670066187,0.013785400974838859
451,1000,451,0.1509521274203673,0.26230826430408843,0.00331612060925524
451,1500,451,0.11998793014669464,0.21426647005200988,0.0026552593455816532
451,2000,451,0.13394068025916445,0.23623930703068527,0.0023212506279736813
451,2500,451,0.1322462454006401,0.23359979498778619,0.0015844241679270504
451,3000,451,0.3660590509733946,0.5359344469224179,0.0012290665255861191
451,3500,451,0.2733153903618326,0.42929723842286355,9.943684804141213e-4
451,4000,451,0.18617317974451775,0.313905562735142,9.280803039749657e-4
451,4500,451,0.0348570068944117,0.06736584216406281,0.0017641549129284266
451,5000,451,0.312086379309094,0.4757101121245226,0.0010833905222377887
451,5500,451,0.33668721073549013,0.503763644974554,6.046700231457636e-4
451,6000,451,0.27385553343708524,0.4299632513243869,8.891757792840044e-4
451,6500,451,0.23264001548298302,0.3774662716783993,6.752485238477829e-4
451,7000,451,0.37667479483770955,0.547224073906451,6.778594550217328e-4
451,7500,451,0.4204456702247093,0.591991202533211,4.752538578599161e-4
451,8000,451,0.38905896174687293,0.5601763099495712,6.490368093964526e-4
451,8500,451,0.2207577207807985,0.3616732739394047,6.247856875588458e-4
451,9000,451,0.5421844988859539,0.7031383070931113,5.738164214818464e-4
451,9500,451,0.4851432375115463,0.6533285480590212,4.582618713007288e-4
451,10000,451,0.5207403770280528,0.6848511223799074,3.7125295752224083e-4
451,10500,451,0.24725648707556522,0.39648057899511274,5.476293784858629e-4
451,11000,451,0.6281330470479973,0.7715991616125951,2.6320252069920514e-4
451,11500,451,0.5226446469991916,0.686495891249758,3.473836891811272e-4
451,12000,451,0.461324559291584,0.631378643927292,3.61332899919803e-4
451,12500,451,0.37908293728329573,0.5497608983982712,4.3027432857767274e-4
451,13000,451,0.4093003243413692,0.5808560705932627,3.385217370009124e-4
451,13500,451,0.6438946027373853,0.7833769898206162,2.3654130001571534e-4
451,14000,451,0.5985541192522267,0.7488693839558199,2.6642226829728455e-4
451,14500,451,0.5236254228661893,0.6873414095193607,2.8017903461564176e-4
451,15000,451,0.6372581636103178,0.778445547286324,3.138998632018791e-4
452,500,452,0.020290425477709956,0.039773823160615826,0.011577707214304586
452,1000,452,-0.13160604841605678,-0.30310217655479627,0.00704851706178487
452,1500,452,0.15495827395195194,0.2683357095174132,0.0021081417123349983
452,2000,452,0.30369652392689617,0.46590064229384376,0.0017527500187410252
452,2500,452,0.16160799038625143,0.27824875814174527,0.0017555965528073367
452,3000,452,0.0767609398687767,0.14257749705915493,0.0012331055629560882
452,3500,452,0.27430485870950755,0.4305168529095885,0.001068011725601867
452,4000,452,0.22500119751986145,0.3673485348020869,0.0011003410125884831
452,4500,452,0.17810751545861925,0.30236207327696185,0.0011706745292702522
452,5000,452,0.12146625629119003,0.21662043884029472,0.0011982308757953557
452,5500,452,0.23930514664287375,0.3861924519415128,9.115105139326564e-4
452,6000,452,0.21738320103752073,0.3571319217354977,6.685146592644653e-4
452,6500,452,0.34062024110287764,0.5081532124603195,5.584538285049313e-4
452,7000,452,0.47998833093133575,0.6486379938269998,5.776921743233631e-4
452,7500,452,0.06727542242557233,0.12606946812787467,0.0010357771746791773
452,8000,452,0.386539195337721,0.5575597092927058,5.48798341837093e-4
452,8500,452,0.37295579757225095,0.5432888636789843,8.134515777470801e-4
452,9000,452,0.5414658794456856,0.7025337202279143,4.000185056733442e-4
452,9500,452,0.4808876109674457,0.6494586184744807,3.3969021477501897e-4
452,10000,452,0.5426697851434661,0.7035462681250331,3.972161250946863e-4
452,10500,452,0.264857618232693,0.418794359799583,6.882759834983108e-4
452,11000,452,0.39412698325621026,0.5654104511135171,5.227295398530839e-4
452,11500,452,0.46667603782272027,0.6363723491596693,5.067702517375572e-4
452,12000,452,0.5268216004329359,0.6900892681680083,3.7812884286988655e-4
452,12500,452,0.48928603308805196,0.657074627999447,3.472450186200151e-4
452,13000,452,0.4640663402344634,0.6339416834897595,3.9823430187018805e-4
452,13500,452,0.6521038543106457,0.7894223509123662,1.7485985323934333e-4
452,14000,452,0.2614087267385164,0.41447109283033384,4.952074689831342e-4
452,14500,452,0.49671958959645607,0.6637443553877465,3.7833876560260614e-4
452,15000,452,0.4703732951535629,0.639801194300714,3.189405759874617e-4
453,500,453,0.22308789471660337,0.3647945428620143,0.011815655416662109
453,1000,453,-0.07371206956169955,-0.15915584590813034,0.004606025099437886
453,1500,453,-0.18821191084057667,-0.46369714794771916,0.004719135161981103
453,2000,453,0.14327255216836016,0.25063586438181473,0.001973970032588911
453,2500,453,0.044007926172734683,0.08430573191922955,0.0018347305077992988
453,3000,453,0.3676467787735802,0.5376341091568435,0.0013583371858836466
453,3500,453,-0.07370602288408325,-0.15914175133378775,0.0014764999886867384
453,4000,453,0.1931382003134434,0.32374824687149406,0.0011227527904035112
453,4500,453,0.25679118786879096,0.40864574854991736,0.0011394780270210431
453,5000,453,0.14151042268655575,0.24793540185732096,0.0010423579980440114
453,5500,453,0.042556377992332764,0.08163851642111528,7.547318266192345e-4
453,6000,453,0.3856469995131909,0.5566309451810995,6.583578430240471e-4
453,6500,453,0.15250992421066564,0.2646570255177926,6.298195838850319e-4
453,7000,453,0.5599146163851517,0.7178785434842103,4.634780638881559e-4
453,7500,453,0.38987563728664226,0.5610223344122636,4.230653041804638e-4
453,8000,453,0.46666831820797594,0.636365171885852,4.6838156880876677e-4
453,8500,453,-0.07479057359487302,-0.161672744484391,7.528569294463236e-4
453,9000,453,0.31808270412858214,0.4826445307752895,6.659809253960809e-4
453,9500,453,0.3209922574766038,0.485986584190542,5.054398509290306e-4
453,10000,453,0.44610589038864,0.6169754142537229,4.4941873867722473e-4
453,10500,453,0.5641191589014825,0.7213250418819454,4.71875138987079e-4
453,11000,453,0.4932223104985457,0.6606147082464531,4.293777113341543e-4
453,11500,453,0.6191239643883716,0.7647641292521383,2.615172632653498e-4
453,12000,453,0.36084131899968985,0.5303209330312406,5.085603491024152e-4
453,12500,453,0.560288125206778,0.7181854635117799,2.7430534603110717e-4
453,13000,453,0.5720962756436957,0.7278132828213089,3.012035212426749e-4
453,13500,453,0.5554907493119446,0.7142321477098597,2.389827884171639e-4
453,14000,453,0.5952247668322942,0.7462581815530076,2.8780572999750697e-4
453,14500,453,0.6121822365440868,0.7594454555663329,2.1884851279887162e-4
453,15000,453,0.5718248671689246,0.7275936131470687,2.7478593431603084e-4
454,500,454,0.14670978580819455,0.2558795392241191,0.010731145768656287
454,1000,454,-0.05150269102379064,-0.10859849687793359,0.005606611068207005
454,1500,454,-0.05798805906369848,-0.12311533759553396,0.002707913337939589
454,2000,454,0.14702411112424,0.25635749013180953,0.002593221666939393
454,2500,454,0.012659517580067038,0.025002515377170884,0.0024088653979674876
454,3000,454,0.21397846046167285,0.35252431147797697,0.0015568766076902271
454,3500,454,0.1313986063422977,0.23227641541312605,0.0013496363465195517
454,4000,454,0.2142115833866336,0.35284061907754605,9.556243643475802e-4
454,4500,454,0.4331752084890818,0.6044972113992325,6.862273478286584e-4
454,5000,454,0.07796367700667638,0.14464991477851719,0.0011071925752092972
454,5500,454,0.28639488864144824,0.4452674542945482,8.741897781669144e-4
454,6000,454,0.3576812748647394,0.526900210655662,5.267175244987078e-4
454,6500,454,0.437545272526647,0.6087394684379047,5.590502945339306e-4
454,7000,454,0.5012012560838696,0.6677335954158944,4.1284688926730814e-4
454,7500,454,0.09994963702162454,0.181734933414337,7.260342762731775e-4
454,8000,454,0.3384070617379894,0.5056863063746102,5.510790757327963e-4
454,8500,454,0.3246490913799695,0.49016617833748305,5.321089917117436e-4
454,9000,454,0.4788879210029558,0.6476324732954508,4.931325757982614e-4
454,9500,454,0.45353582356538685,0.6240449202729742,4.0930331032450407e-4
454,10000,454,0.5358048439400834,0.6977512098027826,3.9492945427842957e-4
454,10500,454,0.2629930315375185,0.41645998825086317,5.371437485323495e-4
454,11000,454,0.40649519814006707,0.5780257176528034,3.4869779131885216e-4
454,11500,454,0.6172602429691805,0.7633406505262659,3.417350751240099e-4
454,12000,454,0.5135425380744452,0.6785967690446055,3.3761069688747586e-4
454,12500,454,0.41883902964387876,0.5903968257047527,3.5843360050619427e-4
454,13000,454,0.4712231863612723,0.6405869493217178,4.828817164352252e-4
454,13500,454,0.396038411103739,0.5673746624072074,4.614920708372694e-4
454,14000,454,0.4441625306207934,0.6151143257121675,5.135084538705893e-4
454,14500,454,0.3888069171927275,0.5599150067291492,3.879875592199229e-4
454,15000,454,0.6346397058478763,0.7764887927015001,2.2205734147773073e-4
455,500,455,0.07552965445420196,0.14045108685084268,0.010548905262346798
455,1000,455,0.21593433736919232,0.35517433916109314,0.004261395937899979
455,1500,455,0.020538263697620927,0.040249865052989886,0.002774605452081637
455,2000,455,0.3782275253699401,0.5488607917164001,0.0018518513188605329
455,2500,455,0.2414874972373942,0.3890292858764369,0.00244317762243543
455,3000,455,0.2619218795555895,0.41511583846668926,0.0010161758666521479
455,3500,455,0.323314288158965,0.48864323623191536,0.001241893495338852
455,4000,455,0.3390305838007508,0.5063821363040636,6.874364251584768e-4
455,4500,455,0.3435682213076846,0.5114265369767266,0.0011838609994656935
455,5000,455,-0.07283640851776248,-0.15711662793255374,0.0010704456840541453
455,5500,455,0.2488636104571463,0.39854409780752575,0.0011354677764276806
455,6000,455,0.16365343472173657,0.2812752144900786,6.477504715318484e-4
455,6500,455,0.30940238302438305,0.472585642176308,6.619471217023709e-4
455,7000,455,0.3448524498462081,0.5128480078028546,6.671611535946282e-4
455,7500,455,0.3912791640053783,0.5624739795267512,6.4408452527559e-4
455,8000,455,0.5404948213091225,0.7017158562724755,5.815376743714718e-4
455,8500,455,0.36951511943279364,0.5396291201017688,6.175264227439561e-4
455,9000,455,0.38219338084865356,0.5530244698668583,6.90996021883313e-4
455,9500,455,0.6751752023271436,0.8060950298084573,3.377653334673865e-4
455,10000,455,0.373177404302406,0.5435239512872491,3.6959060228779054e-4
455,10500,455,0.4594424560913265,0.6296136640039972,3.532212612933633e-4
455,11000,455,0.6536183000605754,0.7905310433933056,2.3526710263986812e-4
455,11500,455,0.45268698748815983,0.6232409202906135,4.6312854516347674e-4
455,12000,455,0.5992629227625806,0.7494238930111738,2.541510851621004e-4
455,12500,455,0.40427074709729893,0.5757732231237426,3.44495391053922e-4
