i,N,boot,entropy.cor.r,entropy.cor.sp,peaks_splithalf,peaks_spearmanbrown,jsd
588,500,588,0.9895201133333226,0.9818181818181819,0.637283797696562,0.7784646725181481,0.01541001546214315
588,550,588,0.9546514955868269,0.9181818181818181,0.7075638338425654,0.8287407121411329,0.010236931734825198
588,600,588,0.9732724664555708,0.9454545454545454,0.657520457178607,0.7933783915980418,0.00875230679365828
589,50,589,-0.4219077793169909,-0.5525114155251142,0.10104652935364815,0.18354633825141958,0.12610090781215502
589,100,589,0.6632121642458063,0.7181818181818183,0.22987953740288186,0.373824476970021,0.04362137152202479
589,150,589,0.7389526340397227,0.509090909090909,0.4111131140478311,0.5826791771051403,0.0501553851161404
589,200,589,0.7472257858171614,0.6454545454545454,0.07901490992273823,0.14645749413860465,0.03384815767818533
589,250,589,0.9305717659169954,0.890909090909091,0.5742855156250977,0.7295824168172792,0.01659964847544916
589,300,589,0.9472329079959348,0.9181818181818181,0.8004606684227192,0.8891731793552116,0.012130574832151238
589,350,589,0.971825886186655,0.8545454545454546,0.5309407273866712,0.6936136950161246,0.013259471651990484
589,400,589,0.9739134817857503,0.8818181818181817,0.49949519561583106,0.6662178005988105,0.01373597034621734
589,450,589,0.9866016994064669,0.9636363636363636,0.5098595362686583,0.675373468883977,0.010945382731136731
589,500,589,0.9715916759255651,0.9181818181818181,0.7467946207541234,0.855045707012446,0.009617419969518846
589,550,589,0.9890397818721371,1,0.7446986491741213,0.8536702307033199,0.007589722045291488
589,600,589,0.9848263730123221,0.9818181818181819,0.6322024918121085,0.7746618388141571,0.01353060005134702
590,50,590,0.3165425513228004,0.31890743330474364,0.10815326623803179,0.19519550144032227,0.09670842518731759
590,100,590,0.22585984768905693,0.2,0.23307290536596975,0.3780358879863554,0.06801928091913596
590,150,590,0.756881217168309,0.7000000000000001,0.3989596698999739,0.5703662206766829,0.0393392971024083
590,200,590,0.9057674501249307,0.8090909090909091,0.4576751095897143,0.6279521500762049,0.021441562616384736
590,250,590,0.9799045303507419,0.9727272727272727,0.512877372922101,0.6780157891204172,0.011124957068540102
590,300,590,0.9294392894412891,0.7909090909090909,0.46771838485373246,0.6373407728354422,0.019494755713158174
590,350,590,0.945440684838808,0.9363636363636364,0.6713070944934223,0.8033318313614857,0.016375222145051424
590,400,590,0.9757091521388929,0.9818181818181819,0.6004467231188695,0.7503489050216546,0.011983895364409223
590,450,590,0.9704104752502357,0.9454545454545454,0.4875324821634344,0.6554915445669838,0.010641660943693348
590,500,590,0.9825803459652984,0.9454545454545454,0.6007801405387179,0.7506091877633296,0.012797524290578711
590,550,590,0.9737094846469418,0.9818181818181819,0.688549741554278,0.815551623513893,0.01090107467510686
590,600,590,0.9507155159888675,0.9,0.6081383416473664,0.756325902937422,0.011650602043291129
591,50,591,0.4939919902132485,0.49885714136271975,0.3548475776585981,0.5238191860250933,0.07784777413678706
591,100,591,0.7084557964576024,0.6363636363636364,0.4229282329843272,0.594447735564729,0.05902222423393534
591,150,591,0.7615280467400191,0.7090909090909091,0.20529481563106367,0.3406549384742457,0.050697501608872764
591,200,591,0.8148755799010104,0.8,0.132499064823755,0.2339941266872042,0.0480634019908342
591,250,591,0.9269087449138838,0.9363636363636364,0.6548934938632548,0.7914630111143204,0.02891388917220834
591,300,591,0.9688811645874544,0.8636363636363636,0.512714522918872,0.6778734720277015,0.01394782153837857
591,350,591,0.9600016636442639,0.9454545454545454,0.6037386358558805,0.7529140002712204,0.015385633268551968
591,400,591,0.9825946756589637,0.9363636363636364,0.484598088755822,0.652834046367314,0.013866271036035821
591,450,591,0.9926178221103273,0.9090909090909091,0.5835354775060859,0.7370033520500563,0.015317905790111752
591,500,591,0.9876754152179856,1,0.619314025971622,0.7649091109428522,0.010493953946404453
591,550,591,0.9568002276833569,0.8181818181818182,0.7607526374628009,0.8641221046915776,0.0073340628750929795
591,600,591,0.9763635207509439,0.9363636363636364,0.6858872315489916,0.8136810324125878,0.015065283665005001
592,50,592,0.12042051833317245,0.3157969152211204,0.4642251251651183,0.6340898229195028,0.07280229628573393
592,100,592,0.33565547783784255,0.34545454545454546,0.5496330012084766,0.7093718329176611,0.03160466257188256
592,150,592,0.7613514336819892,0.7363636363636363,0.27958756971722015,0.43699638279388264,0.039659945362653465
592,200,592,0.8806824645204786,0.7363636363636363,0.19219419503651408,0.3224209542986873,0.02516544913650057
592,250,592,0.8988724936253841,0.8545454545454546,0.4889866071512603,0.6568045740677183,0.02229839286186681
592,300,592,0.9243672180954567,0.8,0.7077968614791856,0.828900529617014,0.01057844915414277
592,350,592,0.8985096840067164,0.8636363636363636,0.3661960671891138,0.536081278498401,0.01986300173167579
592,400,592,0.9752621458586458,0.9181818181818181,0.516644753584387,0.6812996284902793,0.017675172577374363
592,450,592,0.8848086946668774,0.8363636363636363,0.5803438807853529,0.7344526565913625,0.009000761914008292
592,500,592,0.9709358283149668,0.9363636363636364,0.7176184379330871,0.8355970360875263,0.010194845833006123
592,550,592,0.9813582236035567,0.9454545454545454,0.6462452961223691,0.7851142203954182,0.011743503466302825
592,600,592,0.9555016001263583,0.8727272727272727,0.6992156564352995,0.8229863628989265,0.0074903111753608365
593,50,593,-0.12507142923464298,-0.12756297332189745,0.333553584739719,0.5002477419080561,0.08457523015810933
593,100,593,0.4240336274738062,0.19090909090909092,0.4546014775764376,0.6250529572317842,0.044105250194231685
593,150,593,0.8632163982798406,0.7454545454545454,0.3560831682351384,0.5251642031639688,0.03864312818097653
593,200,593,0.8905993354223244,0.7636363636363637,0.46596304878425937,0.635709132192231,0.017655741045760863
593,250,593,0.8572165984069426,0.8272727272727273,0.4536097819598176,0.6241149276640694,0.025032683153510912
593,300,593,0.9629329640265344,0.990909090909091,0.40779708448997326,0.5793407146282206,0.01929961695293275
593,350,593,0.9496099967173419,0.7545454545454546,0.5481282232847172,0.7081173445978972,0.019044112016794776
593,400,593,0.9448998493945752,0.9454545454545454,0.5301240866357513,0.6929164650970536,0.018412942950176904
593,450,593,0.9490454706736715,0.9,0.5867408864216338,0.7395547583636453,0.015225125274390402
593,500,593,0.9542669985869385,0.9090909090909091,0.762040864030464,0.864952544048705,0.010452345277193562
593,550,593,0.9569527085562354,0.9636363636363636,0.5882400115479158,0.7407444810241379,0.009013615125309783
593,600,593,0.9822325598023635,0.9181818181818181,0.7706712871606398,0.870484875141845,0.008636111403845355
594,50,594,0.31730803503907196,0.02733492285469231,0.42657864551741653,0.5980443445691668,0.09537263461369123
594,100,594,0.7698586604619665,0.8181818181818182,0.1284159416416208,0.22760391253388557,0.049199455377286656
594,150,594,0.8235509053263091,0.890909090909091,0.4484188923046372,0.6191839870179268,0.04348421368810482
594,200,594,0.8217449257412109,0.8636363636363636,0.3382820536542551,0.5055467234736605,0.019314482112366794
594,250,594,0.9765735074873012,0.9090909090909091,0.6411153086332521,0.7813165903219604,0.02071055622848378
594,300,594,0.9197152352900796,0.7909090909090909,0.5265362125408348,0.6898443786858414,0.021570153571576767
594,350,594,0.9665610919830219,0.9,0.4162432950021571,0.5878132612822335,0.02084085047593375
594,400,594,0.947841430936157,0.9363636363636364,0.7236946552301934,0.8397016873427,0.012895869922904406
594,450,594,0.9547640030379363,0.9181818181818181,0.6530225835605072,0.7900951748087282,0.010812257361843797
594,500,594,0.965203529959012,0.8363636363636363,0.533161986315251,0.6955063992900505,0.011200507890515876
594,550,594,0.9629791220625974,0.8727272727272727,0.6614231443082876,0.7962127487800981,0.017458740735611357
594,600,594,0.9780795833214059,0.9545454545454546,0.7209098329112533,0.8378240615799077,0.014034554269489758
595,50,595,-0.4908889670265839,-0.22069490362729807,0.04514462965019809,0.08638924866371395,0.10106700020393666
595,100,595,0.5679487362325109,0.5,0.34645839769216863,0.514621763711376,0.07276840302197349
595,150,595,0.7726613302916524,0.7909090909090909,0.3651867901507898,0.5349990093450195,0.03716198818999421
595,200,595,0.8051709851232943,0.7909090909090909,0.4310113761158501,0.6023870715629542,0.023899004686610034
595,250,595,0.9089733768087482,0.8181818181818182,0.4582625055077773,0.6285048182709835,0.025135758653208384
595,300,595,0.9497973134826866,0.8454545454545456,0.612556571458679,0.7597334348457312,0.012848387132977954
595,350,595,0.9527089765390269,0.9272727272727272,0.5696504493008129,0.7258309638997125,0.01354076709201205
595,400,595,0.9623633038911629,0.8363636363636363,0.5330588054506091,0.6954186017592824,0.0187684364870573
595,450,595,0.9743672150338134,0.8818181818181817,0.5443793470300963,0.7049813869590521,0.015759265551733254
595,500,595,0.9685260815284921,0.9454545454545454,0.6445681464780126,0.7838752658056913,0.009058817877903785
595,550,595,0.9753135967639982,0.9363636363636364,0.7094183039217326,0.8300113580089686,0.007832901739940466
595,600,595,0.9845402369812571,0.9545454545454546,0.6147353111272905,0.7614069090966087,0.009349515477273841
596,50,596,0.30654133541310186,0.2540052417030362,0.29742949067815877,0.45849041171816457,0.12430505650880927
596,100,596,0.5217711548258543,0.5363636363636364,0.3255384854714666,0.49117922872783176,0.04933527969932308
596,150,596,0.38922373959101686,0.07272727272727274,0.19843837507247994,0.3311615836074653,0.03437490500012227
596,200,596,0.782337677727423,0.7636363636363637,0.37327379273449535,0.5436261795853887,0.024809022494408896
596,250,596,0.899558977575824,0.7545454545454546,0.6458006625772287,0.784786003872355,0.025889035657403255
596,300,596,0.9553308788534318,0.9454545454545454,0.5093098172843499,0.6748910150213344,0.027459786208596
596,350,596,0.9577430342306957,0.8818181818181817,0.6232686361599248,0.7679180417535281,0.016534007247975185
596,400,596,0.9648731931561298,0.8545454545454546,0.7162384600551491,0.8346607732262726,0.011580966942816856
596,450,596,0.9541980673250332,0.9363636363636364,0.5712141029360275,0.7270990018083928,0.016842275293567882
596,500,596,0.9619497823503793,0.9,0.7126967565755158,0.832250956089309,0.011379316196425668
596,550,596,0.991407469305057,0.9818181818181819,0.7256822189839296,0.8410380671491261,0.007483741076687743
596,600,596,0.9846482422045301,0.9454545454545454,0.7097934897000536,0.8302680925806678,0.011022197932787825
597,50,597,0.3936298781915077,0.4004587143966787,-0.07924598151007793,-0.1721327953366848,0.09496684193996888
597,100,597,0.8030371128193605,0.6090909090909091,0.16165365432396378,0.27831643919381427,0.06885949498904606
597,150,597,0.8088611939739891,0.7545454545454546,0.6835106381362355,0.8120063190012624,0.025960966339444662
597,200,597,0.8521244575053204,0.8272727272727273,0.48531823408416686,0.6534872096058384,0.028121237013794632
597,250,597,0.9338579273657124,0.7727272727272727,0.3149062991878532,0.4789790715617589,0.03403194584465834
597,300,597,0.9037605905640377,0.9090909090909091,0.5635524727720441,0.7208616053325207,0.019918726325982766
597,350,597,0.9457629074958298,0.8,0.5211069270515633,0.6851680414889052,0.021847649859329982
597,400,597,0.9838756016667662,0.9272727272727272,0.670988434903135,0.8031036252408669,0.012929182133562856
597,450,597,0.9438455982592765,0.9363636363636364,0.7467596495613577,0.8550227843296956,0.009102713365976229
597,500,597,0.9707086874830376,0.9272727272727272,0.7244447985137011,0.8402064237000803,0.007770847128666221
597,550,597,0.9768796568654157,0.9818181818181819,0.6231421972173381,0.7678220654797007,0.011804598902860071
597,600,597,0.9858895903792304,0.9636363636363636,0.6195626002725161,0.7650986756155832,0.015132425563140066
598,50,598,0.4456010494990966,0.4,-0.03384965010621314,-0.07007118531796708,0.109752063966124
598,100,598,0.5839064714254623,0.6727272727272727,0.19813350528606,0.3307369411036622,0.04525028468124885
598,150,598,0.6882485339304947,0.6727272727272727,0.17542577514850924,0.29848890309784987,0.04068845788951907
598,200,598,0.9119672010571639,0.7909090909090909,0.6059070903986771,0.7545979390977801,0.023209595423750028
598,250,598,0.8758887733010465,0.8272727272727273,0.49011337855606885,0.6578202512764397,0.020739217655168545
598,300,598,0.9574169022930056,0.890909090909091,0.4767188153901967,0.6456460233619117,0.024073965704575692
598,350,598,0.9111108461087666,0.8363636363636363,0.4681016691345449,0.6376965287567498,0.01986324551000796
598,400,598,0.9715856466366273,0.8636363636363636,0.5345712694707541,0.6967043891745973,0.015937149360576858
598,450,598,0.9766945155676875,0.9272727272727272,0.6527978231050765,0.7899306424287018,0.012459296238719556
598,500,598,0.9212333727353789,0.9727272727272727,0.6937832083850431,0.8192113429280463,0.009355113243153561
598,550,598,0.9900252721925368,0.9636363636363636,0.3938624853389945,0.5651382248704471,0.016554061224860174
598,600,598,0.980394409639695,0.9818181818181819,0.7854480839507335,0.8798330133607027,0.007767109639788739
599,50,599,-0.20845547462324704,-0.12756297332189745,0.17340178738839987,0.29555398543295947,0.09602563084115787
599,100,599,0.6366385641593483,0.5727272727272728,0.13322752460423828,0.2351293481876305,0.05164374683846045
599,150,599,0.7540112274744197,0.6454545454545454,0.32281391153873956,0.4880715401053381,0.0375793878441988
599,200,599,0.888967264315598,0.7727272727272727,0.6163411528809256,0.762637456557206,0.020595752522533553
599,250,599,0.8480868361790787,0.8818181818181817,0.5750051436991205,0.7301628772445025,0.021476501398195465
599,300,599,0.9592550782147662,0.8818181818181817,0.6633723919403353,0.7976234247419568,0.013726838263169065
599,350,599,0.9372439243589811,0.9181818181818181,0.6110422778647839,0.7585676505952865,0.012776437461599448
599,400,599,0.9446944430197888,0.9272727272727272,0.5882090856837061,0.7407199605969874,0.010661223201741538
599,450,599,0.9060469506501252,0.8545454545454546,0.5763661922380405,0.7312592658686071,0.011313347561446821
599,500,599,0.9402305608301723,0.9181818181818181,0.48695556227533393,0.6549698923486272,0.013680052318393345
599,550,599,0.9686823406159196,0.9,0.7743487084671129,0.8728258484614162,0.009385491613840885
599,600,599,0.9786964331806981,0.9090909090909091,0.701925504118653,0.8248604329860455,0.00835043724987831
600,50,600,-0.025210105553609037,-0.17890096479574438,0.2977421216820671,0.45886176723022437,0.12693325019872437
600,100,600,0.7890707109319811,0.706152173746218,0.09702765549305947,0.17689190424183127,0.07939365224876771
600,150,600,0.7724901322330161,0.6,0.23016524260210489,0.37420215533849466,0.046136174306833574
600,200,600,0.8031310187599244,0.6363636363636364,0.26418585331279504,0.41795413644362,0.026505809372486998
600,250,600,0.7869992169757698,0.6545454545454545,0.37010139531795183,0.5402540229251639,0.026344414999824824
600,300,600,0.9546327590742745,0.9272727272727272,0.46193208787394,0.6319473957859685,0.018822286374111128
600,350,600,0.9634311170633495,0.8636363636363636,0.4629047133523005,0.6328569579785372,0.017348397848913573
600,400,600,0.9598711999571552,0.9272727272727272,0.6094456496136093,0.7573361048382381,0.01746361448537028
600,450,600,0.9482008483666606,0.9,0.6237115676511711,0.7682541407935153,0.013614735171104675
600,500,600,0.9406290767924077,0.8727272727272727,0.7137288376554037,0.8329542246973849,0.010100209238766124
600,550,600,0.9893601135643705,0.9818181818181819,0.584080084630232,0.7374375706094082,0.011701291375336842
600,600,600,0.9123167782898819,0.7727272727272727,0.6518098473260132,0.7892068792072859,0.010629645003057605
601,50,601,0.01912609895645668,0.05466984570938462,-0.09614564040327493,-0.21274586858478498,0.1590327708115488
601,100,601,0.7434364505810318,0.6454545454545454,0.11649030353965757,0.20867230672822382,0.06241284502958232
601,150,601,0.8981197779352706,0.8454545454545456,0.3897941679967685,0.5609379820014828,0.038692231745056316
601,200,601,0.9224658432543242,0.9181818181818181,0.45224295579074786,0.6228199682256349,0.026733635886441398
601,250,601,0.8051630913447433,0.7090909090909091,0.6660894225744167,0.7995842402566666,0.01618043739054454
601,300,601,0.9258872407833242,0.8,0.7055630498991128,0.8273667161596262,0.014827002642124934
601,350,601,0.9529420765993935,0.9818181818181819,0.6661234065349365,0.7996087251667438,0.018407177623547794
601,400,601,0.942717789149972,0.9090909090909091,0.3858172560525692,0.5568082723281282,0.017928821234246176
601,450,601,0.9603598056682894,0.9545454545454546,0.3913897719066038,0.5625882550082101,0.019762079527767325
601,500,601,0.950250442766309,0.8818181818181817,0.8177548234781498,0.8997416075215597,0.008604445585419403
601,550,601,0.9691781562232396,0.9272727272727272,0.6441336630701391,0.7835538892468503,0.008401575856192849
601,600,601,0.9782013082645283,0.9454545454545454,0.646692250737848,0.7854439716323178,0.008510564018234065
602,50,602,0.23678139681786334,0.315071777834284,0.160517635219982,0.2766311003788496,0.09122074971777293
602,100,602,0.5281197107347005,0.5909090909090909,0.36519215796995824,0.5350047696040083,0.07059940046620351
602,150,602,0.745996560133456,0.38181818181818183,0.3331497721353654,0.49979346521845713,0.03409977245037795
602,200,602,0.7906598623825422,0.6545454545454545,0.47659342720350845,0.6455310154077003,0.029941539328535306
602,250,602,0.92159297719983,0.9636363636363636,0.3960759413275673,0.5674131751757397,0.018604865072566826
602,300,602,0.9591149354868288,0.9090909090909091,0.49461042526439025,0.6618586581542087,0.017269479877605208
602,350,602,0.9415319706111639,0.8636363636363636,0.321654350760128,0.4867450412812302,0.020936060146437042
602,400,602,0.9801320614237256,0.9636363636363636,0.7390497822748077,0.8499466660558447,0.013656085856731953
602,450,602,0.9580127504522871,0.8818181818181817,0.7234422142641947,0.8395317328037722,0.009885845851545245
602,500,602,0.9844807000680776,0.9363636363636364,0.6465088323883403,0.7853086721078175,0.01336171446790858
602,550,602,0.978593971018438,0.9818181818181819,0.7607219315715683,0.8641022956902348,0.009554006373469136
602,600,602,0.9891518253965617,0.9727272727272727,0.6219044429713311,0.7668817305068866,0.010589045971293513
603,50,603,0.18572068313435897,0.2551259466437949,0.3178271425506825,0.4823502753715048,0.12735767373788456
603,100,603,0.6249523499123618,0.6469265075610513,-0.04898678612868196,-0.10302020080093309,0.09254275815957169
603,150,603,0.8406109163561661,0.7727272727272727,0.4762273032942081,0.645195089172927,0.04559598994985325
603,200,603,0.8557207665490535,0.7363636363636363,0.3844593092726193,0.555392717861257,0.04494106754232023
603,250,603,0.8661375682410801,0.8818181818181817,0.41050406061315886,0.5820671802032374,0.025415019276073446
603,300,603,0.9264876271377703,0.7727272727272727,0.7155937624942583,0.8342228540792486,0.011026915437228505
603,350,603,0.9379759318924497,0.8363636363636363,0.6346625738374114,0.7765059089198146,0.013229411291640401
603,400,603,0.975881977394191,0.9636363636363636,0.6761449921344139,0.8067858035042738,0.01460461289499846
603,450,603,0.9438978490309206,0.8636363636363636,0.46616933802574456,0.6359010871874597,0.012768202416953938
603,500,603,0.9805432073488178,0.8272727272727273,0.7462157823548281,0.8546661757329121,0.008773605432473908
603,550,603,0.9793158011394187,0.9636363636363636,0.631494007803673,0.7741297299078579,0.011021839847314915
603,600,603,0.9823323194476684,0.9454545454545454,0.645054221829298,0.7842346024461109,0.010065619491075296
604,50,604,0.35362994215995636,0.15945371665237182,0.488097327657418,0.6560018872230449,0.052246127688227714
604,100,604,0.6810183413055695,0.6545454545454545,0.0570755157743051,0.10798758446788437,0.07230961027038986
604,150,604,0.8663830801251816,0.5636363636363636,0.4870733673731502,0.6550764448610144,0.03734730289608552
604,200,604,0.8952528723860259,0.9,0.520782349250111,0.6848874193034996,0.02482411995414854
604,250,604,0.9554641049606053,0.8272727272727273,0.6103336934528649,0.7580213913852751,0.03266135054593728
604,300,604,0.9071150698595875,0.8090909090909091,0.5188270945187615,0.6831944154685379,0.020945376789786224
604,350,604,0.935883425908773,0.9272727272727272,0.3890146162510072,0.5601303423299743,0.017299849137733782
604,400,604,0.9820700867857031,0.9636363636363636,0.6325011401943258,0.7748860011442755,0.014330213623903923
604,450,604,0.984713344976947,0.9636363636363636,0.6521945395748561,0.789488796812849,0.010052797384972282
604,500,604,0.9731224649295908,0.9272727272727272,0.7428597053357696,0.8524607035913478,0.00728845204244455
604,550,604,0.9454370416817377,0.9,0.7877788780322055,0.8812934168897976,0.009849747764971472
604,600,604,0.9738253334942881,0.890909090909091,0.6985824080230563,0.8225475605109103,0.008297115346516011
605,50,605,0.25517093676770153,0.31050228310502287,-0.08834229968047912,-0.19380585421373966,0.12933552589712494
605,100,605,0.7542057880923726,0.8727272727272727,0.22755009923269925,0.3707385944979895,0.0487820988188801
605,150,605,0.889309892744953,0.9454545454545454,0.37636124693622897,0.5468931180298873,0.04066961752081398
605,200,605,0.8860578208680441,0.7454545454545454,0.6499033824492176,0.7878078066419395,0.024063384631464416
605,250,605,0.8368994444916469,0.7545454545454546,0.6867233519138113,0.8142690988829112,0.02703867608660432
605,300,605,0.9535095045315592,0.9181818181818181,0.5750993029599495,0.7302387879662121,0.01870708058494847
605,350,605,0.8718680056099914,0.6909090909090909,0.44785373251001237,0.6186449949382788,0.02164208260772573
605,400,605,0.9837232738802961,0.990909090909091,0.5462693232587638,0.7065642641186216,0.01627455262951213
605,450,605,0.9831475880296396,0.9727272727272727,0.38792806956988146,0.5590031329074572,0.015519452560927668
605,500,605,0.9847220247256208,0.9272727272727272,0.6259655494029958,0.7699616386495162,0.012707835444359532
605,550,605,0.9725628707243263,0.9181818181818181,0.7116509372860489,0.8315374610367987,0.010473967624744122
605,600,605,0.9762681800393112,0.9272727272727272,0.7722363536461475,0.8714823528558941,0.005979022152029228
606,50,606,0.4182378732066527,0.20091324200913244,0.15197211439756672,0.2638468631283523,0.08754232138121504
606,100,606,0.6353680880138444,0.5466984570938462,0.39324413866412866,0.5645014075439488,0.032065728471870614
606,150,606,0.8379375042552046,0.5818181818181819,-0.021876088737661937,-0.044730710466794124,0.03400327288148241
606,200,606,0.7202947793300527,0.6272727272727273,0.36940948058723627,0.5395164643212846,0.03052823144494202
606,250,606,0.9172861967653482,0.8727272727272727,0.44164052458550057,0.6126916066159845,0.023754057307451414
606,300,606,0.916858508676965,0.8181818181818182,0.6024120813396605,0.7518816019360357,0.020195552582326515
606,350,606,0.9628083088823699,0.7363636363636363,0.6221506985397436,0.76706892781269,0.012118689038382483
606,400,606,0.9422761267273717,0.8545454545454546,0.590429552805508,0.7424780956364825,0.015260682767766138
606,450,606,0.9730633608915672,0.9818181818181819,0.6612678557808848,0.7961002236692932,0.014317469624722122
606,500,606,0.9630877235000819,0.8454545454545456,0.5604517527450591,0.7183198734073563,0.016167522112500846
606,550,606,0.9690142467519925,0.8727272727272727,0.7098984478748324,0.8303398938774851,0.01237827387444461
606,600,606,0.9933546742321403,0.9636363636363636,0.661152532619162,0.7960166446325235,0.00930677564405515
607,50,607,0.05860129216188309,0.013825472011112006,0.29414981847699134,0.45458387317653676,0.111751013027514
607,100,607,0.47801872159052666,0.2636363636363636,0.23149590223486005,0.375958867284499,0.05934023202167168
607,150,607,0.8819894061565043,0.7454545454545454,0.33722287844868526,0.5043630106596713,0.035376089724511214
607,200,607,0.9178967203673244,0.8454545454545456,0.514825661890158,0.6797160555727221,0.028790342093729358
607,250,607,0.9338635922328425,0.890909090909091,0.5135385137517062,0.67859325558722,0.029149225029948246
607,300,607,0.8774370236217661,0.7818181818181817,0.5251408710537189,0.6886457258087896,0.011992266263471031
607,350,607,0.9602867631551495,0.8454545454545456,0.5206472674117211,0.684770595481896,0.01211684265969512
607,400,607,0.9337109405864157,0.9454545454545454,0.672479981016386,0.8041710377994622,0.015962419259191618
607,450,607,0.9534913271629633,0.8818181818181817,0.7252363493429449,0.8407385453235444,0.01036218316989648
607,500,607,0.9630120152772186,0.9090909090909091,0.5262457369397975,0.6895950294281544,0.017018854967695285
607,550,607,0.980694357375316,0.9636363636363636,0.7405168200476429,0.8509160170338059,0.009820778694488209
607,600,607,0.9760396245849119,0.9272727272727272,0.7828054364192362,0.8781725929571996,0.007811417860988391
608,50,608,0.3556389868137435,0.07604009606111603,0.150338812481954,0.261381796129412,0.07522713909543537
608,100,608,0.8170000747481387,0.7608220194556026,0.3379024148078438,0.50512266226289,0.05973886856096369
608,150,608,0.7769230418414996,0.6454545454545454,0.551140002352383,0.7106257352870161,0.057897486666491756
608,200,608,0.6814169989932624,0.6363636363636364,0.2079935348689285,0.3443620000689764,0.03236238704063254
608,250,608,0.937420815770863,0.9,0.5783116391695503,0.7328231317787616,0.013899636445481686
608,300,608,0.9499803026292991,0.8363636363636363,0.6191118519393015,0.7647548885492456,0.01647512178994176
608,350,608,0.9438711990925546,0.7636363636363637,0.7507516231966409,0.8576335023763882,0.012787764724866247
608,400,608,0.9656050653274008,0.9363636363636364,0.7393851453518299,0.8501684026998777,0.016142226593628788
608,450,608,0.9885739483315616,0.9545454545454546,0.6097644004194901,0.7575821657636247,0.011220984743928849
608,500,608,0.9765015451140518,0.9363636363636364,0.7387947658798242,0.8497779960891435,0.010323385319199746
608,550,608,0.9733809599715878,0.9272727272727272,0.7238510826100845,0.8398069762663036,0.009323788450137111
608,600,608,0.9739446273394706,0.890909090909091,0.6054883842327322,0.7542731422776341,0.007935306275031287
609,50,609,0.042270132430543755,0.004555820475782052,-0.07465193388266253,-0.16134887317783922,0.09868797508882904
609,100,609,-0.12571959289059503,-0.22727272727272727,0.2551954425313851,0.40662264040208085,0.07073229926355035
609,150,609,0.7732577516522623,0.9181818181818181,0.5219312914315455,0.6858802291141687,0.03606941202451881
609,200,609,0.9159203183243753,0.8545454545454546,0.5694922501687429,0.725702532277575,0.022594355393894212
609,250,609,0.8934910082250682,0.9272727272727272,0.3687383080125969,0.5388003036869825,0.023656098279023284
609,300,609,0.8891733658049712,0.9,0.5864318156917109,0.7393091967662245,0.014330873346152382
609,350,609,0.8319744864046456,0.8,0.5900940836024423,0.7422127906614845,0.016174326679018854
609,400,609,0.9717931661979601,0.9636363636363636,0.44365095225908396,0.6146235716671552,0.017598092709798747
609,450,609,0.973047106745216,0.9090909090909091,0.5619718544834327,0.7195671968996972,0.013331295490926163
609,500,609,0.9842476744882405,0.9,0.7138633184327814,0.8330457986411236,0.012280322804948092
609,550,609,0.9712753063820735,0.8818181818181817,0.6542739196978558,0.7910103785198468,0.010424583531141642
609,600,609,0.9913904954871191,0.990909090909091,0.7976853333017515,0.8874582425798271,0.007121065891348977
610,50,610,0.3454217717310031,0.2899543378995434,0.12089888763445392,0.21571774041028632,0.09217052955215241
610,100,610,0.4621486433524182,0.43636363636363634,0.4409109644742107,0.6119891864867576,0.04375656596770289
610,150,610,0.7784674754297871,0.6272727272727273,0.298421599717365,0.4596682614989217,0.03304672519019961
610,200,610,0.7299877523428406,0.5545454545454546,0.29411654456578645,0.45454413793074727,0.03723617935648832
610,250,610,0.8601618783248326,0.7545454545454546,0.623890768686693,0.7683900675059062,0.019282027130127707
610,300,610,0.9056105202627875,0.9272727272727272,0.4882500303900261,0.656139788906398,0.025059012696494902
610,350,610,0.9231116012818245,0.9272727272727272,0.6533149311286276,0.7903091163431825,0.02083897898643882
610,400,610,0.9350964305581061,0.9363636363636364,0.6268211031915145,0.7706085223037866,0.013510138179340256
610,450,610,0.9890466541158999,0.9272727272727272,0.5598691450220958,0.7178411686759343,0.012165378978097902
610,500,610,0.9871775192283561,0.9363636363636364,0.6839391676275406,0.8123086400931279,0.010833761091567046
610,550,610,0.9756981589771062,0.890909090909091,0.6165676662630378,0.7628108357361068,0.012291643077294771
610,600,610,0.9820195473086735,0.9090909090909091,0.7581862991658576,0.8624641194457794,0.008831003774070987
611,50,611,0.21951019278713718,0.14155251141552513,0.2697642100602985,0.4249044159899387,0.0732341037075498
611,100,611,0.6038104174246881,0.6272727272727273,0.3994220725918825,0.5708386060427205,0.04989159411848577
611,150,611,0.7649043803837972,0.7545454545454546,0.21991994230426135,0.3605481551336275,0.04278404041163736
611,200,611,0.8656771704944771,0.7272727272727273,0.568414172460918,0.7248266209799017,0.018812580858308246
611,250,611,0.9766778814883075,0.9818181818181819,0.489199573975785,0.6569966611926248,0.01595435610307774
611,300,611,0.8900951430788138,0.8545454545454546,0.4211245583822215,0.5926638251352448,0.018659555520093185
611,350,611,0.8761018290817489,0.7545454545454546,0.6466872006622871,0.7854402468206392,0.01389995746991012
611,400,611,0.9762866093028774,0.9727272727272727,0.3671763919793316,0.5371309717362095,0.02062977731076937
611,450,611,0.9361386725603162,0.8545454545454546,0.4757384833385486,0.6447463269539332,0.015536877996879065
611,500,611,0.9869015477367717,0.9,0.6256898443120763,0.7697530331523256,0.010751286345719669
