bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-28983_ses-1_task-rest_run-3_bold	0.015565500000000001	0.005083115416666667	0	21.870096984117634	1.3584858755462181	1.095762020756303	0.4353	3840.6548	0.14500029865754263	17	14.166666666666666	2.7586801906864196	2.675813333333333	2.9572535213504487	2.642973717375476	0.0550073	-0.008876215666532516	0.01594308204948902	120	64	64	36	3.757259363483237	2.5	3.75	3.749999761581421	3.799999952316284	65.0733	7.3883	42.2279	16.0	121521.0	5.0	147.0	106.9816	1.574	190.7245	959.9715	976.0	25935.0	447.0	1366.0	259.7588	74.0411163251847
sub-28984_ses-1_task-rest_run-1_bold	0.0016837500000000001	0.0029967254999999997	0	18.990266567731094	1.2583835356302513	1.0167707851260506	0.4451	3314.5469	0.10718110740963771	9	7.5	2.8476175012009013	2.7618933333333335	3.151466867031534	2.6294923032378374	0.092327	-0.013586961664259434	0.025835208594799042	120	64	64	36	3.519046197663889	2.5	3.75	3.749999761581421	3.799999713897705	52.5293	7.8949	44.9351	18.0	120265.0	2.0	157.0	103.2006	0.9233	231.076	979.3144	1021.0	27191.0	378.0	1391.0	290.1301	88.71444973070174
sub-28984_ses-1_task-rest_run-2_bold	0.009858083333333333	0.0026932123333333335	0	21.712659418991603	1.54985439672269	1.1135662268067228	0.4446	3321.552	0.11939011727984655	9	7.5	2.837548436527094	2.748053333333333	3.1349601993154015	2.629631776932549	0.113739	-0.014053601771593094	0.026928475126624107	120	64	64	36	3.555941394448107	2.5	3.75	3.749999761581421	3.799999713897705	50.282	7.9196	46.0608	18.0	120545.0	1.0	162.0	107.8441	0.9615	229.1733	984.1441	1024.0	26911.0	390.0	1394.0	287.9634	94.63850758224726
sub-28984_ses-1_task-rest_run-3_bold	0.00308025	0.00237086	0	17.979583371680675	1.2792335088235298	1.0234447835294114	0.4448	3338.1782	0.10247812086914504	10	8.333333333333334	2.8449839925083715	2.752666666666667	3.139653532947129	2.64263177791132	0.0526955	-0.01521744392812252	0.025843454524874687	120	64	64	36	3.5929729142312063	2.5	3.75	3.749999761581421	3.799999713897705	52.0845	7.9072	46.9875	18.0	120696.0	1.0	167.0	112.3764	0.9747	227.5857	985.1654	1022.0	26760.0	408.0	1391.0	284.4388	98.6645096745342
sub-28985_ses-1_task-rest_run-1_bold	0.0015415	0.003892796583333333	0	23.78500992915967	1.4142561658823531	1.0236638834453786	0.4513	2946.7825	0.17624209611880887	40	33.333333333333336	2.503620036644276	2.5067785072899813	2.6717868365342987	2.3322947661085474	0.0829381	-0.01857336424291134	0.025212641805410385	120	64	64	36	3.662295060035953	2.5	3.750000238418579	3.749999761581421	3.799999952316284	51.58	9.0562	50.3411	18.0	121214.0	1.0	209.0	112.461	1.4359	202.9188	960.1434	987.0	26242.0	400.0	1349.0	269.498	96.576118334895
sub-28985_ses-1_task-rest_run-2_bold	0.0017748333333333333	0.0040251325	0	26.3186051505042	1.5671009136974785	1.0266326721848744	0.4517	2931.7517	0.15818424084443652	36	30.0	2.5097000250481654	2.511375840331024	2.6800268370581843	2.337697397755289	0.0430638	-0.018440430983901024	0.02528449334204197	120	64	64	36	3.6684130789035447	2.5	3.750000238418579	3.749999761581421	3.799999952316284	52.5854	9.0439	51.0168	18.0	121275.0	3.0	211.0	114.2403	1.4452	204.4014	965.0642	991.0	26181.0	407.0	1355.0	270.1389	99.79614567197859
sub-28985_ses-1_task-rest_run-3_bold	0.00151675	0.003980305083333333	0	21.52202493252101	1.3550799739495802	1.0086919618487395	0.4513	2923.2588	0.12855693725039116	23	19.166666666666668	2.4937766569572895	2.4827678421498716	2.6685068363257622	2.3300552923962354	0.0557493	-0.018572909757494926	0.025370527058839798	120	64	64	36	3.6972567867496786	2.5	3.750000238418579	3.749999761581421	3.799999952316284	54.0272	9.0192	51.1796	18.0	121338.0	2.0	212.0	116.1984	1.456	202.6656	964.3812	989.0	26118.0	408.0	1353.0	267.4905	92.06131488864776
sub-28987_ses-1_task-rest_run-1_bold	0.00133825	0.005848434166666667	0	17.021988836302516	1.1082442563025208	0.9670308763025206	0.443	2504.3911	0.09987912341960813	8	6.666666666666667	2.4155395614387865	2.381183848608408	2.579045333333333	2.2863895023746177	0.0319795	-0.013680190779268742	0.02223631925880909	120	64	64	36	3.9992233681106684	2.5	3.750000238418579	3.75	3.799999952316284	48.875	8.1605	44.1934	17.0	123864.0	1.0	175.0	88.8194	1.6058	170.5302	846.8185	874.0	23592.0	384.0	1139.0	218.5378	78.82875829888508
sub-28987_ses-1_task-rest_run-2_bold	0.0027125	0.005785616416666667	0	19.11385658831934	1.1862310086554613	1.0049874663025207	0.4435	2508.4197	0.14131618341305247	23	19.166666666666668	2.4150114909130487	2.3974398475748795	2.5625893333333334	2.2850052918309327	0.0703034	-0.013538808561861515	0.021406207233667374	120	64	64	36	3.9622353721186387	2.5	3.750000238418579	3.75	3.799999952316284	46.8081	9.2168	44.3173	18.0	123810.0	1.0	177.0	87.5635	1.6454	171.9448	849.7196	878.0	23646.0	378.0	1145.0	221.5874	76.10652001621202
sub-28987_ses-1_task-rest_run-3_bold	0.0016659166666666669	0.007020323833333332	0	19.036548494285718	1.1737587663865547	0.9783958530252096	0.4433	2497.78	0.1172682659811228	15	12.5	2.441817455821416	2.4047411804440064	2.599648	2.3210631870202416	0.0372005	-0.013980085961520672	0.023125002160668373	120	64	64	36	3.960998800905622	2.5	3.750000238418579	3.75	3.799999952316284	46.9713	9.1674	44.465	18.0	123818.0	1.0	178.0	87.767	1.6449	173.131	853.8914	882.0	23638.0	379.0	1152.0	222.6664	73.38920195098035
sub-28988_ses-1_task-rest_run-1_bold	0.0014842500000000001	0.0033874405000000004	0	17.895525194789904	1.1870247397478988	0.9884837094957979	0.4172	4243.9922	0.11806671244172816	10	8.333333333333334	2.450280933585262	2.3323173333333336	2.7213333333333334	2.29719213408912	0.0646156	-0.02003493718802929	0.02543533407151699	120	64	64	36	3.816083936676086	2.5	3.75	3.75	3.799999952316284	56.7453	5.2509	35.0031	14.0	124040.0	3.0	134.0	72.6497	1.733	180.1176	898.6439	934.0	23416.0	367.0	1233.0	244.7483	94.86854402138852
sub-28988_ses-1_task-rest_run-2_bold	0.0022949999999999997	0.004052871083333334	0	16.999790913025205	1.1383907771428572	0.9850386687394955	0.4151	4251.8379	0.12928794181099723	14	11.666666666666666	2.4067001614256927	2.31744	2.660394666666667	2.242265817610412	0.0682233	-0.018999362364411354	0.02575821988284588	120	64	64	36	3.8086157036273987	2.5	3.75	3.75	3.799999952316284	54.1389	5.152	34.2343	14.0	124131.0	4.0	128.0	70.0649	1.7945	177.9863	902.7521	941.0	23325.0	356.0	1234.0	247.0661	89.61130341887474
sub-28988_ses-1_task-rest_run-3_bold	0.006536666666666667	0.003701239666666667	0	19.46213327117646	1.3213531103361342	1.0287472405882354	0.4149	4238.7681	0.12344362424559885	13	10.833333333333334	2.433729646907727	2.3419173333333334	2.69264	2.2666316073898467	0.0950949	-0.018628789111971855	0.025089118629693985	120	64	64	36	3.7718055181481884	2.5	3.75	3.75	3.799999952316284	53.6181	5.0532	34.2689	14.0	124098.0	0.0	130.0	70.4964	1.7348	179.0118	901.6949	941.0	23358.0	345.0	1236.0	249.4773	87.3976060859859
sub-28989_ses-1_task-rest_run-1_bold	0.0031731666666666666	0.0027360959166666666	0	17.54091173840336	1.2750800802521005	1.0206134604201684	0.4419	4007.5215	0.11010921627140764	12	10.0	2.7997274433205757	2.5898133333333333	3.1806135355512963	2.6287554610770973	0.0309551	-0.026664966717362404	0.025029318407177925	120	64	64	36	3.787378681549168	2.5	3.75	3.749999761581421	3.799999713897705	57.5275	6.7953	43.7011	16.0	120567.0	3.0	167.0	108.1622	1.8617	185.1399	978.9787	1005.0	26889.0	427.0	1365.0	265.3501	106.64364268584177
sub-28989_ses-1_task-rest_run-2_bold	0.012185749999999999	0.007007257249999998	0	25.74537557705883	1.3601937508403361	1.050339719915966	0.443	3869.2375	0.29144429479870504	48	40.0	2.8237213277306683	2.601312	3.2187202046407193	2.6511317785512856	0.0302103	-0.02716311812400818	0.02543719857931137	120	64	64	36	3.8196414716835	2.5	3.75	3.749999761581421	3.799999713897705	56.4983	6.857	44.0543	16.0	120607.0	5.0	171.0	107.103	1.8271	185.1524	980.1761	1005.0	26849.0	440.0	1366.0	263.1088	68.64969496848062
sub-28989_ses-1_task-rest_run-3_bold	0.025104583333333333	0.013857606666666666	0	30.942954127731088	1.3217215929411763	1.087733754033614	0.4425	3856.4229	0.4552284005531806	73	60.833333333333336	2.8503070599994165	2.625938666666667	3.246640206415825	2.678342306915758	0.0984635	-0.02730914205312729	0.025135856121778488	120	64	64	36	3.836240416178194	2.5	3.75	3.749999761581421	3.799999713897705	54.1839	6.8323	44.0656	16.0	120751.0	6.0	171.0	107.018	1.8054	182.4466	977.4424	1003.0	26705.0	434.0	1361.0	261.449	48.62257145950571
sub-28990_ses-1_task-rest_run-1_bold	0.0024439166666666667	0.0027371730000000003	0	15.73592169957983	1.2936110077310927	1.0098422293277312	0.4441	4048.4275	0.053931809125195136	0	0.0	2.5786958991954365	2.462327843449412	2.785359822911592	2.4884000312253054	0.123367	-0.018665781244635582	0.02451173961162567	120	64	64	36	4.056605929596399	2.5	3.750000238418579	3.750000238418579	3.799999952316284	55.6907	7.3883	45.5372	16.0	120562.0	1.0	169.0	119.7253	1.6614	187.3392	985.9414	998.0	26894.0	528.0	1377.0	246.0139	110.55989827238955
sub-28990_ses-1_task-rest_run-2_bold	0.0021766666666666666	0.0024204988333333334	0	18.29476148109244	1.3682552641176464	1.018269643697479	0.4443	4025.7717	0.06058652813918225	1	0.8333333333333334	2.5678745545294586	2.4544478439504083	2.773573156994301	2.475602662643667	0.0675491	-0.01909469999372959	0.02478186972439289	120	64	64	36	4.056254086066855	2.5	3.750000238418579	3.750000238418579	3.799999952316284	57.0524	7.3512	45.7808	16.0	120539.0	1.0	169.0	120.8128	1.6522	188.7724	988.1788	1000.0	26917.0	530.0	1380.0	246.5283	119.11298042722046
