"boot","degree","RMSE_interval","abs_int_size","melcon","entropy_0.25"
20,9,2.16657624081298,3.83357926470966,4.15611172073959,5.90009487620531
20,10,2.44905209328674,4.2386360873234,4.13268361731575,6.02307289150982
21,0,NA,7.31540903434088,4.00283503542115,6.52614033965564
21,1,3.90573097589511,5.76571021265305,4.03632524547975,6.35768614193664
21,2,2.99814342889378,5.16127341135958,4.16253785231175,6.26476926503941
21,3,2.79863696514481,4.47511578625603,4.17553840095161,6.02070767282777
21,4,2.64625165253545,4.09314920767492,4.20538214360031,5.87629923098116
21,5,2.18719345697894,4.24152761421793,4.18730253334912,5.84695028721529
21,6,2.86503520328896,4.67457430457714,4.20459728576582,6.02251088806321
21,7,3.03529375790933,4.79274956854839,4.1636779732358,6.07367215861173
21,8,3.01012300883383,4.26852145378082,4.17200584551683,5.95796517336271
21,9,1.91826643895682,3.97084350423378,4.17751440310741,5.82806231748036
21,10,2.33057471737438,4.17923398675132,4.18559560741089,5.96621269541809
22,0,NA,7.42768401593082,3.97187411696367,6.53382676404007
22,1,3.77799733104038,5.98819245793011,4.03555111292261,6.33811546679447
22,2,3.07944481131321,5.07393376146409,4.14850367061377,6.23066738437697
22,3,2.63407204478953,4.5057964145506,4.14638138160488,5.99697035427095
22,4,2.53285363790392,3.93480411953743,4.15347904733059,5.87185394194476
22,5,2.3046620465831,4.05103526684441,4.2059713155283,5.9369101841068
22,6,2.63278166854324,4.47293294151565,4.20168344315316,6.04221164454723
22,7,2.46439197548616,4.48700754645894,4.17376949445972,6.11130552563836
22,8,2.78715473329264,3.79315307481127,4.15564487078076,5.87844154773735
22,9,2.22549298616806,3.77683228919717,4.17800779175606,5.83721794144086
22,10,2.45969030914739,4.17394698670358,4.11809746024108,6.01395663185676
23,0,NA,7.01193565830459,3.96713663225431,6.56182917495454
23,1,3.64050350566276,5.65220764133499,4.06651373153387,6.33253104766303
23,2,2.82122118206584,5.02968829009662,4.15006759124769,6.2428269287191
23,3,2.84432860281702,4.18058395380342,4.16114097393499,5.95414953127197
23,4,2.52380164186022,3.98078001551655,4.13704333322722,5.94430900416184
23,5,2.31752581976691,4.22713613590848,4.22233263139754,5.91812598557929
23,6,2.81462757387812,4.56852426682462,4.1944168183763,6.02454034916878
23,7,2.49343435929432,4.22950761093207,4.22568943790368,6.01749455965232
23,8,2.42850750205596,4.23278596041896,4.17404833576298,5.96281176254181
23,9,2.17596931000601,4.04406452802113,4.14420697260506,5.91473016140659
23,10,2.27817517057443,4.14714686495409,4.16192876348614,5.89287107969713
24,0,NA,6.80477806183987,3.94218054067919,6.47158076749506
24,1,3.67184174294312,5.45099859400586,4.00465908686581,6.30969776858435
24,2,3.17899979837452,4.48260182234383,4.17739684778115,6.08904953701703
24,3,2.38957409600636,4.07017308538747,4.16295558320971,6.01456818071303
24,4,2.71336740655603,3.99038784268222,4.15372243392381,5.97996824671614
24,5,2.08237107794941,4.0797090124022,4.17409505718219,5.93309139267574
