"boot","degree","mean_error_interval","mean_abs_int_size","melcon","interval_entropy_0.25"
31,1,1.30844999995087,6.45572600760205,4.01791276735599,6.2972055096164
31,2,0.943555984225138,6.20731713651482,4.04294254374057,6.17483153216704
31,3,0.901029909358375,6.07509366653721,4.08176382142781,6.14727480560344
31,4,0.788342342351353,5.99613294580367,4.1069951435072,5.97361221395697
31,5,0.933819496725311,5.7086511147518,4.08687760113905,6.08495256944072
31,6,0.773270036598277,5.62971195484699,4.17787498980916,5.98541310115477
31,7,0.893665763230113,5.45474121761105,4.1872043179247,5.95860550113401
31,8,0.756397715315611,5.41971071706225,4.14681447819303,5.95638482146327
31,9,0.875889768330865,5.40245538475841,4.11414997515003,5.93647929960125
31,10,0.60564675020202,5.39310166581571,4.13477714112492,5.87256446366608
32,0,0,7.65155656612744,3.87954027456487,6.37997623267893
32,1,1.63075274251426,6.72399617142923,4.04262322774951,6.25395502318311
32,2,0.992227332917361,6.54676203188445,4.02816173853239,6.13766583824855
32,3,0.877163350076982,6.3583407865797,4.03003953501118,6.18965859241825
32,4,0.783442532297485,6.23880297678417,4.08209521079878,6.03062462002639
32,5,0.896801108082011,5.8749369434717,4.05714848322177,6.08520151168199
32,6,0.745156646324059,5.72719482381529,4.17641364340936,6.02825286802916
32,7,0.887815471241374,5.42719004759115,4.14424405882744,5.98689877653949
32,8,0.797051641972091,5.44304323986135,4.09965416959403,5.92403828996719
32,9,0.821298812380901,5.6033572199976,4.12155820111867,5.88566143681529
32,10,0.633547827453656,5.45917558896719,4.10854498730114,5.95846867676616
33,0,0,7.41221917364296,3.93610504496259,6.38092540753069
33,1,1.31753519768949,6.77059501725011,4.02007865928489,6.21223105729837
33,2,1.0639211075332,6.48059439276772,3.98841622728602,6.28489743934015
33,3,0.943681868661248,6.21640919056854,4.06794204696575,6.1388135019286
33,4,0.890256884359753,6.13824782414858,4.13245020025642,6.03490417023137
33,5,0.912242998704647,5.88227939031762,4.09028540095561,6.0723823470511
33,6,0.812330129468287,5.67135962690403,4.14222939780416,5.93670282368351
33,7,0.960029762663172,5.30983031797312,4.24592383797287,5.83955717692809
33,8,0.903635983711938,5.26180712601422,4.18380240718409,5.82756418366516
33,9,0.742145319785191,5.33552568517125,4.12196648586901,5.83750326020669
33,10,0.696047297408274,5.1969734164753,4.20322897025148,5.85136614437548
34,0,0,7.54090617878637,3.86116768700678,6.48405408475583
34,1,1.54429684042886,6.83210742205833,4.02774656929067,6.3169918978488
34,2,0.989466172411008,6.70870803783311,4.00784206093887,6.30310353339011
34,3,0.946425262054337,6.58363670433523,4.0139043804655,6.1874934766774
34,4,0.802742546044065,6.46835500576429,4.08401674803306,6.02179833210969
34,5,0.886855002375861,6.19059931443688,4.07356207223153,5.97614103124677
34,6,0.92994225661146,5.93918003741548,4.12988689416379,6.03565886437943
34,7,0.912169854766028,5.65921961268599,4.1780694413205,5.92823417727582
34,8,0.773325010624378,5.62771158048522,4.12143006755584,5.89935108896809
34,9,0.778990962466983,5.49088844181638,4.1432799259739,5.80956779839635
34,10,0.563950540851956,5.48685992540262,4.11808756490619,5.88448662076421
35,0,0,7.77656557189896,3.87026070152157,6.46183534826242
35,1,1.44398786161593,6.83379929104475,3.94913164226271,6.32694307055649
35,2,1.07974125045957,6.46336697254493,4.0342582182101,6.25747209767852
35,3,0.910329371758494,6.32455670018022,4.03128527451799,6.23902642710445
35,4,0.806651285744692,6.22573001256934,4.10948790250955,6.06363420864338
35,5,0.917426773280574,5.98503075450057,4.06425552157641,6.07671075582944
35,6,0.856631419725048,5.8108472931457,4.17914945362598,6.01055950234457
35,7,0.883131120872863,5.48300799583189,4.1661210047509,5.9461561455191
35,8,0.876793846252525,5.42956697696981,4.11453036379248,5.98083101792645
35,9,0.959797796913116,5.47896039356843,4.12261955963462,6.0147738126719
35,10,0.658997993259312,5.41411287994065,4.13495176241036,5.95274682407602
36,0,0,7.52803311768849,3.83022400253066,6.4299080984295
36,1,1.42745042695891,6.8287698465854,3.96765548623494,6.3007669029212
36,2,1.11576295231801,6.42815683675316,4.01568111604392,6.23019002592462
36,3,0.985954901130222,6.15208684573745,4.03577985319389,6.23183840898636
36,4,0.836598130199441,5.94107674251698,4.0986679411319,6.06336690593111
