"boot","degree","mean_error_interval","mean_abs_int_size","melcon","interval_entropy_0.25"
125,7,1.60473211832403,8.20033031582964,-0.118175521903825,6.30243909097038
125,8,1.5432604575803,8.3825528783299,-0.104971299730399,6.34527313222259
125,9,1.33704165348772,8.51096955144552,-0.0938790152015178,6.27661674023283
125,10,1.31196834155637,8.34904776036672,-0.120499121036894,6.31916465968923
126,0,1.53939013724037,7.65694250863959,-0.0927072675184508,6.42493705771972
126,1,1.57502374592896,7.74526479815138,-0.0969317883593297,6.34967968702715
126,2,1.71759095000884,7.91336380919006,-0.11444656495109,6.40549079768147
126,3,1.67634463594367,7.95033616147547,-0.0708735804553403,6.40198073736419
126,4,1.59260554845941,8.04885953224309,-0.0948599631758577,6.34577018842749
126,5,1.6992461304454,8.23414468724775,-0.107661419236865,6.35194259095107
126,6,1.62515729534466,8.33605045460003,-0.128499229415172,6.32021119406373
126,7,1.59651058417353,8.49033694322045,-0.10577765443201,6.25627167183249
126,8,1.4603846067634,8.68378848812166,-0.124151849160592,6.28644744939953
126,9,1.23818685817464,8.8759985830186,-0.104530078484993,6.21147858616864
126,10,1.29418956253986,8.5924214446625,-0.143739593506549,6.32501767506211
127,0,1.53568531966574,7.48005241516836,-0.124247475050853,6.52663777908726
127,1,1.57993565626822,7.56358135005269,-0.118147546920639,6.46984723543121
127,2,1.82930394090672,7.87461893395956,-0.112946922127493,6.43995620519697
127,3,1.60456081791781,7.98525847116153,-0.0918768688149207,6.35614629261041
127,4,1.50005482094125,8.06571203018865,-0.120870128921835,6.30184214090193
127,5,1.686473883732,8.11168877165179,-0.13054844556365,6.35793551726957
127,6,1.59815858304163,8.32364176227009,-0.131439161314849,6.31637178309714
127,7,1.59025797816309,8.54432102377178,-0.118562827174028,6.2840486575067
127,8,1.51583831073743,8.57328046224056,-0.126247409379297,6.33715940268133
127,9,1.20349155854431,8.7015031763439,-0.114422715522145,6.27386905955173
127,10,1.26246360522554,8.54134350859153,-0.149857256228567,6.32277245467016
128,0,1.53044322733518,7.164115220659,-0.12239305310813,6.40997994990649
128,1,1.72831636385305,7.20053220225078,-0.0899229174548018,6.3435595508761
128,2,1.67568169706805,7.27620690992527,-0.102701003503422,6.36406177005834
128,3,1.67098281834159,7.34663594446274,-0.0852089356819067,6.23937942421428
128,4,1.6853593081948,7.43153931248062,-0.0935625647712931,6.35817814059083
128,5,1.68304503294046,7.47762571556703,-0.0879068364924439,6.3647579767052
128,6,1.70748185437234,7.53362936971698,-0.1110557051206,6.20028770855532
128,7,1.56299775701943,7.7222030323235,-0.0856861754251302,6.27021337247177
128,8,1.46840395994401,8.00789210215114,-0.0573892305903779,6.40213751913574
128,9,1.27771182790766,8.1316116608214,-0.0904995640182541,6.29693712554147
128,10,1.27631181434124,7.95258518356211,-0.11651615834592,6.25740251169985
129,0,1.45747984845487,7.54271790192636,-0.136063750959319,6.48922109409599
129,1,1.78211841809738,7.47733898083965,-0.126412768344861,6.40471700983829
129,2,1.87586341101404,7.68215565945268,-0.132607057192405,6.40183292828949
129,3,1.60576621743429,7.77970614820355,-0.0811198610113383,6.38773383294732
129,4,1.51109741621707,7.93246664975509,-0.145683526899442,6.29959852805455
129,5,1.6894337162653,8.05337659025533,-0.128119013475646,6.38152289762244
129,6,1.59264503110129,8.12505344103192,-0.160268443953089,6.33674679281516
129,7,1.57206197350079,8.26618924535669,-0.124447774431565,6.34030457929945
129,8,1.57811222294688,8.44190627296342,-0.118019563702444,6.29381707820739
129,9,1.28257576505296,8.72159790887025,-0.133959316758931,6.34576552371143
129,10,1.38788797820882,8.55103238375755,-0.118982480524615,6.34827093516801
130,0,1.45940315547885,6.99618443322057,-0.0735217870418265,6.43232219124068
130,1,1.6346491875358,7.14059858288958,-0.127015668378356,6.41763577985804
130,2,1.64580648899532,7.25461585339919,-0.107769747046796,6.33934316305198
130,3,1.6342638272271,7.28405584256031,-0.085688032605195,6.3600306026608
130,4,1.59074506305306,7.44642365979232,-0.0938350907444512,6.34346324280637
130,5,1.75540832163596,7.61173138948149,-0.0937572774578301,6.34014870753554
130,6,1.63456122944455,7.7639671638411,-0.123173672245374,6.36515160718921
130,7,1.63901709992147,8.03276639939097,-0.0947794271575763,6.27517538627103
130,8,1.55085529770732,8.21955053409242,-0.0857252439676065,6.28967280272733
130,9,1.30087755977244,8.38278921499728,-0.106200425683712,6.25821135081511
130,10,1.22729765747188,8.21711188658925,-0.125916556694269,6.35679470360454
131,0,1.38280776257801,7.80411039604677,-0.0937901641728185,6.47910535651287
131,1,1.61113521572404,7.71229588265625,-0.116935068596143,6.48228265214927
131,2,1.76262275794588,7.74959970898443,-0.110172685918671,6.53721809651868
131,3,1.65780692832693,7.75152925359952,-0.0936549535798372,6.41739830042109
131,4,1.61572479492799,7.99073878864435,-0.113293752768158,6.306370088747
131,5,1.60449538819171,7.98970270016949,-0.118954613322078,6.40051788152464
131,6,1.63168971209725,8.19632759384216,-0.13613360336199,6.35116146210315
131,7,1.62202772817951,8.35650656088577,-0.113621789617987,6.30773709391826
131,8,1.54193753801428,8.54840485260963,-0.111841342372723,6.36372521546954
131,9,1.18445130163401,8.6969335026657,-0.109654473805663,6.36879837098324
131,10,1.33678571423849,8.4614661992638,-0.134961092357268,6.31757076609634
132,0,1.55874695771119,7.49614858041828,-0.112144252288881,6.33771210957153
132,1,1.6456602620733,7.48968324367664,-0.108791545010767,6.39703455893993
132,2,1.86190280114474,7.57287270326696,-0.119683093972864,6.42218084256635
132,3,1.68506573308725,7.69424843274266,-0.0877948871414738,6.38522108848123
132,4,1.63398079149854,7.79097693982288,-0.110765847618472,6.38868612172128
132,5,1.71169647660647,7.95221957027197,-0.104233364544951,6.41905299421979
132,6,1.6824290500101,8.01940766695579,-0.143663166882217,6.34136677474869
132,7,1.54516926539862,8.10014801062948,-0.102613388517273,6.32753104908505
132,8,1.45120859986516,8.39195436541393,-0.0930408639547537,6.32872719434877
132,9,1.25065070433331,8.49384132368492,-0.0894816636169645,6.27395965640392
132,10,1.34666904901977,8.29720845157699,-0.133791959579827,6.28168537011314
133,0,1.54039122141164,7.59042335259947,-0.110326639671041,6.53850607451341
133,1,1.64326435463484,7.64532572427874,-0.117640124442997,6.40838754887268
133,2,1.70197570011564,7.85099074994734,-0.130506951541283,6.3957675053627
133,3,1.78100961018472,7.93193119081616,-0.0870162498982919,6.31424302966701
133,4,1.5249675980285,8.03635474280917,-0.119139331924998,6.31239200312849
133,5,1.74287631918145,8.06087802411414,-0.113530941091748,6.39418636442198
133,6,1.73218802955004,8.04533901265736,-0.140011321717917,6.30831968910308
133,7,1.6650074167229,8.16408167721851,-0.12614899390046,6.30230187878334
133,8,1.52925320488142,8.31659228525793,-0.0962389738841738,6.36485205954487
133,9,1.31370632519248,8.40046514911016,-0.114873908771549,6.31506601157976
133,10,1.18981177777929,8.21364330676279,-0.125722428169426,6.31000628908955
134,0,1.36748626517158,7.47709961076079,-0.0958079283196048,6.49442604626927
134,1,1.54212824743355,7.57207721954554,-0.114038099391084,6.39687549161297
134,2,1.74279711076577,7.67711740146458,-0.126709271112932,6.38261972661444
134,3,1.74159001969917,7.68383538513276,-0.103717788998717,6.38640636255872
134,4,1.56521564389476,7.96500613056783,-0.125804875504245,6.28877446071216
134,5,1.60115899626882,8.05744872118923,-0.119590265807433,6.35590922984792
134,6,1.59317583419356,8.11328666232166,-0.117299188617505,6.35681770089479
134,7,1.55435043906805,8.27128504421225,-0.115233118978543,6.36848578073977
134,8,1.57203742422336,8.45169701789089,-0.0942569547147174,6.26732275345679
134,9,1.36920994929661,8.55508569377274,-0.115962710131152,6.25503591809217
134,10,1.25840912416354,8.422245467602,-0.12026787525689,6.38069848865766
135,0,1.36407511828735,7.28762489848336,-0.0933792713317307,6.49456382739005
135,1,1.67932153009398,7.32613569873045,-0.135002930709411,6.49111648705173
135,2,1.78643821149125,7.33051964763248,-0.128955871936658,6.45320728823558
135,3,1.72416977832097,7.53129708517052,-0.109204544973162,6.39074198035535
135,4,1.69030971037391,7.54558276868242,-0.0937927197756891,6.38142951295068
135,5,1.70993450922015,7.6079088312702,-0.0915460094699662,6.32829418693462
135,6,1.72852686961993,7.75011674239144,-0.10097639721111,6.3329241833708
135,7,1.51971206313814,7.93350965218328,-0.110546309588532,6.27457049273213
135,8,1.46821195081993,8.20740356621848,-0.0647095600256426,6.42279633076948
135,9,1.12171003968251,8.35902309821177,-0.106178354923663,6.35407257920353
135,10,1.2865548649175,8.23150469951332,-0.116744260291358,6.37413129197491
136,0,1.46870329205845,7.51863196808661,-0.0935432413443914,6.44888668784121
136,1,1.71995186457121,7.52751268175951,-0.134744272208233,6.39268102695951
136,2,1.79854526110956,7.60634700674461,-0.134656858559893,6.42822397709192
136,3,1.66352159762558,7.76871661661495,-0.10744840238434,6.32249429698435
136,4,1.62391347352486,7.83740817179304,-0.143441761754379,6.31493227689516
136,5,1.74591913159489,8.02168462801464,-0.116848203585864,6.38747368479774
136,6,1.7004859902052,8.16285709953489,-0.139529615427242,6.28811524020209
136,7,1.53716034676912,8.25046264479003,-0.134079667640282,6.35228641096702
136,8,1.38297251879777,8.46407672686437,-0.129342168940277,6.37116092954679
136,9,1.3147544606058,8.58964872607819,-0.124711145284626,6.35038849818894
136,10,1.42917059790149,8.51197782121752,-0.150941998131767,6.27303451904832
137,0,1.47972440542632,7.35554801939797,-0.078800993425035,6.45407096465435
137,1,1.66644136345487,7.20964737262033,-0.121414968646964,6.36221363645058
137,2,1.82849879802391,7.28449679272942,-0.111186791199604,6.44168562271819
137,3,1.73645157820926,7.44222711534781,-0.0924367345683632,6.34230853971077
137,4,1.60958033175061,7.63600117442865,-0.113026643315287,6.42274892981495
137,5,1.77625604156375,7.75162681722595,-0.127020258017228,6.41359975299183
137,6,1.55662211009044,7.85953613860693,-0.118084183605716,6.34708994625383
137,7,1.55165238018643,8.00734810539412,-0.126374250136172,6.30438344938635
137,8,1.60355495457086,8.32732304803327,-0.102648646045355,6.4307649148297
137,9,1.26131664577399,8.42891955316898,-0.115920972639091,6.25205879854285
137,10,1.28988490063734,8.30130018203876,-0.145713214571663,6.31172511149054
138,0,1.45638602880678,7.46341723333603,-0.0910588773395707,6.51087713733676
138,1,1.65413578683893,7.53478768770027,-0.110690572678622,6.44166194755946
138,2,1.78859811922078,7.66675261466868,-0.103655360935608,6.410670152765
138,3,1.67450400385738,7.79609797049863,-0.0811540315121845,6.41627788099642
138,4,1.748188549183,8.03469184381721,-0.0991622560536928,6.2916852516616
138,5,1.67969862702072,8.09500019934064,-0.111263657310282,6.41982117636784
138,6,1.49730695498737,8.07052878986407,-0.118817843481089,6.3207488274585
138,7,1.55676597026543,8.28118997844609,-0.108532536420149,6.23745247403295
138,8,1.48123177443466,8.55069171645929,-0.107791053290208,6.36980168832013
138,9,1.19504521298973,8.72398236560094,-0.109873616505731,6.25727050118674
138,10,1.24896663607202,8.54541470677723,-0.133163482292308,6.33508661279715
139,0,1.66587274531638,7.41406852494118,-0.121655820738692,6.40723185757076
139,1,1.67243204167036,7.2274427393908,-0.115613583449775,6.39602121492012
139,2,1.88375485452793,7.36413704528587,-0.124596637022005,6.39697153011887
139,3,1.81789554756665,7.58524636728896,-0.102872612099623,6.33302474126363
139,4,1.57588428592076,7.78315749242581,-0.0986313711554941,6.25855641444828
139,5,1.80327129061773,7.83555040357306,-0.122865426222901,6.28156619137898
139,6,1.72415491328376,7.96001447569582,-0.134053713057853,6.31758017441914
139,7,1.68120533329051,8.12671635534111,-0.117787390306963,6.25330832778603
139,8,1.61662022401813,8.37214751635493,-0.115991678793637,6.32267462082912
139,9,1.3221834574564,8.52666787782752,-0.112536755624203,6.25186690358325
139,10,1.26517684871723,8.18381369025413,-0.123029521312657,6.29851073408477
140,0,1.4568442174464,7.71133848253715,-0.0777844962760075,6.39061667080336
140,1,1.51960692412186,7.70436204696113,-0.112100143569703,6.41042949178839
140,2,1.72574133988038,7.80987470863843,-0.131422401198477,6.42628391816
140,3,1.62914601879712,7.93200326299199,-0.105261268053686,6.3596069191915
140,4,1.6945197980234,8.03250656327072,-0.104774006409784,6.27706045589104
140,5,1.73014344195146,8.09874994485607,-0.114356478875897,6.31066370555629
140,6,1.64678120712289,8.19042597551504,-0.149101665223705,6.39687678367318
140,7,1.5601937762549,8.26304886327659,-0.0856189563757001,6.29813410474822
140,8,1.48033766388646,8.45507112603757,-0.125350934393168,6.34333267381045
140,9,1.17674350838764,8.6268676040927,-0.109985937175854,6.25452582045927
140,10,1.26547580001295,8.44588857115316,-0.128935718769422,6.31604617085425
141,0,1.43513328469234,7.82034462476402,-0.112732324026484,6.48982196242076
141,1,1.4637175667329,7.8492096425694,-0.139173527312165,6.38452396176064
141,2,1.66639514846315,7.87263795054322,-0.136965936178959,6.40176882275375
141,3,1.70827231718581,7.97762806811002,-0.124690142916142,6.35885941847899
141,4,1.53760643824277,8.06832075559896,-0.102522450994502,6.42747567906273
141,5,1.68231649291744,8.08366149325643,-0.11764515831788,6.32232287945876
141,6,1.67484291936809,8.11566687936963,-0.139148192820905,6.34043591161987
141,7,1.46577284500422,8.20753045945863,-0.126280440433063,6.24312884512604
141,8,1.50773131402891,8.38897267191055,-0.12551042187336,6.36464017327226
141,9,1.13870499612792,8.42182698530373,-0.106087037580009,6.33355822260408
141,10,1.21331168850398,8.16065378658249,-0.15084879626944,6.2618393998849
142,0,1.58297397416815,7.43857573647268,-0.0819438513385786,6.48563061634058
142,1,1.59900104634031,7.39601888016387,-0.0943013275260106,6.4235692659243
142,2,1.74157104554494,7.58730136018899,-0.095586318819816,6.4007423551263
142,3,1.7260683022753,7.5481474522768,-0.104643531479557,6.33478968405834
142,4,1.66034954055121,7.59315592547137,-0.0997008100740662,6.36891285533665
142,5,1.67952948271013,7.62451093476256,-0.075869485022977,6.37621512740696
142,6,1.74586743622328,7.69106651352057,-0.119920126516739,6.34973384160824
142,7,1.57964964091316,7.78502084170874,-0.100361135374343,6.29266480588944
142,8,1.46540896927061,8.07330724127189,-0.083189835063248,6.41607428556224
142,9,1.36144129936761,8.26081258498529,-0.127297623279386,6.35499518938342
142,10,1.22595785210494,8.16264807311134,-0.13192043535666,6.35285775994411
143,0,1.6088943923528,7.53723223934114,-0.0990849500198394,6.40275196425593
143,1,1.68264877327748,7.5900787691142,-0.0973725594003756,6.36279072651721
143,2,1.74620477337287,7.71525951787673,-0.132061419337567,6.46274449203667
143,3,1.81489229667017,7.99168134617038,-0.0762141549419619,6.40697056564149
143,4,1.66380585734805,8.19102042306047,-0.120407150706183,6.32009963044108
143,5,1.71990454551503,8.27509767096852,-0.134433975618682,6.35348317485745
143,6,1.68937548206829,8.21865712223163,-0.114965603257096,6.33413658375551
143,7,1.59085288237974,8.36026900382417,-0.126028844047833,6.21597091930507
143,8,1.37243224242245,8.55983648124609,-0.104491583734672,6.32833290936438
143,9,1.25283563859994,8.73042296908485,-0.109339306170888,6.27376258984359
143,10,1.23443428589074,8.49346514109458,-0.108890301357354,6.29620816797062
144,0,1.55318572857787,7.37773969028342,-0.0707717882363794,6.42881651787839
144,1,1.65848707633632,7.47318741318774,-0.101584588620261,6.44980908483203
144,2,1.6562004309323,7.70828502363911,-0.0957171357922371,6.4701890564937
144,3,1.65794147466663,7.74062230426387,-0.114153390014532,6.32121989294191
144,4,1.5102211911832,7.77327387133043,-0.0843232487640278,6.37323452537588
144,5,1.74657618482447,7.77871235508526,-0.0966066135546747,6.38945074411639
144,6,1.70060482989712,7.81352082988555,-0.1044292906656,6.37041304524986
144,7,1.52649257643501,8.03890413814015,-0.0980271154022248,6.38299802978208
144,8,1.48749613410559,8.34005045583164,-0.0715989145925607,6.38187002287422
144,9,1.25108899685611,8.42966127552163,-0.0992537182722924,6.25734087695946
144,10,1.35697481912296,8.17150177778825,-0.0997181082193492,6.24892041259318
145,0,1.53268273813786,7.3454682936983,-0.105265044782296,6.48147506259713
145,1,1.7727383784219,7.29439627035396,-0.124695204589232,6.43084267293813
145,2,1.82606152385959,7.45937482642142,-0.112535799771305,6.38250575120435
145,3,1.59263281241955,7.67856726833024,-0.0851803459130541,6.37786758519744
145,4,1.5580684520436,7.86577598646218,-0.125559181251773,6.37514356141359
145,5,1.74593094996576,7.88361436815393,-0.117049202731041,6.3503359337384
145,6,1.63707389003491,8.0300261759761,-0.159510690435146,6.27929845914655
145,7,1.54797173770377,8.1378377703058,-0.104032442574341,6.25023403335588
145,8,1.72447361103462,8.43840862028568,-0.103065671598331,6.44181109877528
145,9,1.19740285633115,8.5226788961031,-0.132627969325028,6.33099389821306
145,10,1.32356011242253,8.23964219624322,-0.127576968644877,6.35830803307808
146,0,1.54047509426038,7.31624212533864,-0.0727636809116446,6.47489702664222
146,1,1.60808116489577,7.23940621988744,-0.135144776350481,6.3687291377481
146,2,1.64155006869652,7.40825719748669,-0.119699617837639,6.37311843850862
146,3,1.69530556922332,7.42443701801559,-0.0993453620573506,6.37687503955541
146,4,1.60679150286023,7.70971648785172,-0.104398954779755,6.24119650310439
146,5,1.8280631612015,7.77724561837753,-0.0966066017520897,6.34812420527767
146,6,1.77003972827738,7.80680706360455,-0.109805250157769,6.30245858198081
146,7,1.67372960074341,7.91765501274101,-0.117509166002335,6.25489183317372
146,8,1.67143110876848,8.16034343859155,-0.0627417520150496,6.43484418687469
146,9,1.38915901622909,8.33922493260984,-0.108527538282992,6.28583219671924
146,10,1.35151271801008,8.18231362231438,-0.140517959576968,6.23241837031015
147,0,1.51091136247782,7.38127202846593,-0.0896821975000383,6.53670756972738
147,1,1.65102708181637,7.32681363489495,-0.110445328523785,6.43858658238844
147,2,1.7461136761756,7.36179811499452,-0.0971859267970636,6.43799060125417
147,3,1.71153142270672,7.483811578916,-0.0897258976981676,6.33730963104739
147,4,1.53180340324582,7.70139140116114,-0.0956479668670818,6.38551150928603
147,5,1.69039522429604,7.8243453676407,-0.105098663841473,6.38198519226251
147,6,1.78959601099543,7.89122489921746,-0.1182847862824,6.31297809807753
147,7,1.53489776882326,8.10697630436328,-0.105951486510223,6.35004525767792
147,8,1.49448580854551,8.35543018164484,-0.10322445146908,6.3883180927671
147,9,1.25269159086067,8.39427477107412,-0.145979549600218,6.30512330292348
147,10,1.30857342208566,8.30594130344306,-0.137175169174464,6.33489794663599
148,0,1.51998048117266,7.3467703300287,-0.0990765070583759,6.49221127785082
148,1,1.71862697697229,7.35066722216357,-0.0849928113758079,6.40191416672468
148,2,1.74761972965866,7.4062503013596,-0.098496538790459,6.45319362387344
148,3,1.73230736351411,7.48645208551891,-0.0801541413255095,6.40747106927222
148,4,1.65812020782112,7.62945363548872,-0.118017203094815,6.44580958202472
148,5,1.76365116711615,7.70040958761947,-0.0931566293737331,6.45683931633738
148,6,1.63749931380694,7.79695351237553,-0.139199430436495,6.39563698159414
148,7,1.60320760301503,7.83239354972852,-0.0859983582171349,6.37702263767093
148,8,1.50639190198801,8.08974423532838,-0.0757959933321723,6.3481749612216
148,9,1.34922395550262,8.18804779098259,-0.0991605533577892,6.26578076650327
148,10,1.25668120873616,8.14098246343302,-0.114245018031517,6.31525108924769
149,0,1.56240234165944,7.62459111640581,-0.109271664893832,6.46906532543537
149,1,1.58518156645296,7.64315048787179,-0.116117505908368,6.47587416089712
149,2,1.64154160532302,7.82386063426519,-0.119717426080917,6.44632436193544
149,3,1.7221463593078,7.97780683412172,-0.108174668943528,6.39769415275412
149,4,1.67467045423944,8.09753976235546,-0.108874797619202,6.36736222231819
149,5,1.76799902082531,8.16025396877039,-0.103399666577167,6.43445948636929
149,6,1.74644170692058,8.15930364898317,-0.132272883597622,6.37240445800134
149,7,1.55351223372952,8.37681686511337,-0.104197753897032,6.33294078082893
149,8,1.39550950045214,8.57433689618393,-0.0984766721011608,6.36856935846035
149,9,1.20176900761206,8.69000281240866,-0.101792560120228,6.30111779006162
149,10,1.18647229315847,8.41623823035614,-0.133285015425763,6.30295024154397
150,0,1.57433872860741,7.53677926004153,-0.11671697955944,6.4563118858149
150,1,1.67234971888677,7.52972953086101,-0.136939928910058,6.41430075741812
150,2,1.89816926454008,7.51205777564459,-0.12141291345953,6.47328326198781
150,3,1.65020574006464,7.55429079704016,-0.0922541788326895,6.432614648631
150,4,1.58596392561542,7.78541185149704,-0.099682254959646,6.3398889456838
150,5,1.69544627572134,7.89826791660564,-0.0968771622743512,6.40825709021764
150,6,1.68292484655182,7.96584965221718,-0.118556215136502,6.37919695817069
150,7,1.56955790268631,8.13970091639371,-0.111652863272704,6.27607464736283
150,8,1.61460724818885,8.31193809196569,-0.108369179175543,6.36576696682922
150,9,1.30625558093779,8.40196626194359,-0.118856676036741,6.31020660208389
150,10,1.25237963284698,8.36144679513173,-0.137469754766793,6.2628376949061
151,0,1.37520219867743,7.52936238265447,-0.0705673043189895,6.51108621346782
151,1,1.72246701800108,7.45764654469563,-0.119459534525257,6.47059113835324
151,2,1.70282086950263,7.53386191698361,-0.117132584363924,6.49388148905981
151,3,1.69248994691673,7.69940344127163,-0.0975074104459228,6.3311669724397
151,4,1.50849419225744,7.84661038446069,-0.0937712583461313,6.40502257984892
151,5,1.72117592212234,7.92767641436775,-0.118236420226874,6.3893475581721
151,6,1.68499905641807,8.03088580954409,-0.13426127697469,6.36189505276932
151,7,1.62068042473235,8.12088181504731,-0.0971978448614726,6.33777703978019
151,8,1.57540501194662,8.34840814387542,-0.0842298290541947,6.40340103375759
151,9,1.19234153926518,8.5134338571693,-0.115453355540142,6.2891444578601
151,10,1.28884140221375,8.40848262949906,-0.114450534394424,6.29039620662363
152,0,1.47018949641871,7.36275703693899,-0.0831939372884874,6.44046293188842
152,1,1.72953166124544,7.38872927110903,-0.0951339088420406,6.4385050783796
152,2,1.68016509042101,7.69722757373499,-0.120682836478966,6.3869975344072
152,3,1.70079499270316,7.91085831936415,-0.0961785394011869,6.29739150893672
152,4,1.62491932270052,7.99139747036648,-0.117960945573843,6.34679052655971
152,5,1.66770220488205,8.13414286398569,-0.113203390347513,6.4287305379428
152,6,1.56315464166726,8.19455320146718,-0.139775920116287,6.3273488953827
152,7,1.54320083369951,8.36675136255858,-0.107806098456211,6.31128455727785
152,8,1.57155599279431,8.64388151729181,-0.115279855167247,6.29629790672962
152,9,1.33255241439611,8.82471071128293,-0.148651634896487,6.27210215822584
152,10,1.41993287131325,8.62878555979299,-0.136995559000373,6.33317024429592
153,0,1.57006527084617,7.21134330330604,-0.0808326397905164,6.43005794297289
153,1,1.65124239699117,7.18991323531478,-0.130818687024581,6.42938966684078
153,2,1.70621429148907,7.28126720967977,-0.134801491754471,6.42105403741374
153,3,1.74342691406437,7.24729004618846,-0.0980619757326693,6.49998070075822
153,4,1.51283332247042,7.44188710771343,-0.112721850075707,6.45530118670954
153,5,1.83017673276333,7.69349985641058,-0.127517690685565,6.43139935502316
153,6,1.6029178771914,7.77061625693922,-0.144623157051705,6.38846810942253
153,7,1.47692596305201,7.84396325750782,-0.113627924559304,6.3562741135168
153,8,1.62609543013125,8.06729664606057,-0.100791394922134,6.35676516055229
153,9,1.16442527599613,8.22109278205528,-0.118994094819356,6.29737760233641
153,10,1.43195286547699,8.13841091339522,-0.129057595398196,6.34120706536882
154,0,1.49808089581149,7.13157010121818,-0.0933039723926913,6.35096240300774
154,1,1.6770311518165,7.14540012103987,-0.103381893968239,6.42230111833424
154,2,1.78095510915606,7.31017372040714,-0.109328413682922,6.38307529695082
154,3,1.56543249048448,7.34400127101157,-0.0955350265909364,6.43250875055182
154,4,1.69474053317792,7.48768388801048,-0.0986835229511162,6.33303590888845
154,5,1.56729281134573,7.72920058550493,-0.105605545969959,6.42025724728847
154,6,1.73451835711519,7.91000713883191,-0.12310523893989,6.38418590655757
154,7,1.60028729570436,8.06788860345419,-0.10127832992355,6.29021541536302
154,8,1.5901999817902,8.32853675190298,-0.0995916322951984,6.40762975150531
154,9,1.16709772027881,8.50752867241748,-0.13768729047287,6.33971963323899
154,10,1.32303918622694,8.32634718793575,-0.126724427526944,6.33012442510017
155,0,1.57226588680455,7.27692114668319,-0.0981422104507504,6.5195479314095
155,1,1.6099989728464,7.31112637672501,-0.106127273392824,6.44720896958188
155,2,1.79558301415785,7.50703732693513,-0.120036266056717,6.3793722095872
155,3,1.76755421025898,7.73804847279305,-0.112952159734153,6.40790552975847
155,4,1.48271250191777,7.77068532703039,-0.109034297188986,6.36892862734376
155,5,1.71233841110907,7.85283811241385,-0.11858272221429,6.35437429366981
155,6,1.60437920991161,8.02996026738115,-0.121744211875777,6.32216802319614
155,7,1.59548263599439,8.22488406728904,-0.0912532743772586,6.2990658646102
155,8,1.49917766754367,8.38761028999329,-0.100156312561019,6.3107531175056
155,9,1.18874615963952,8.48859892856881,-0.123247084430574,6.27737462965764
155,10,1.28285514943992,8.34847752736998,-0.146412466814671,6.35708241630765
156,0,1.42659969303446,7.54554262721743,-0.0930054026834763,6.46383196778577
156,1,1.66380696112103,7.58370068274691,-0.0953711136924881,6.46427632799773
156,2,1.73385180844074,7.72584752493884,-0.115714470581905,6.31581674949418
156,3,1.66676438350813,7.96874245532524,-0.0895902764192295,6.35759743318953
156,4,1.64765678326902,8.17659429546941,-0.107225217379696,6.32682319738627
156,5,1.74579340931974,8.19573210162288,-0.0983370402163684,6.33401211560083
156,6,1.563332568269,8.31061930564811,-0.142018581926052,6.34233645619964
156,7,1.45134326767114,8.497005183933,-0.10913360300698,6.23986269723641
156,8,1.61768808836129,8.58138762596417,-0.0961067858776462,6.37912117161884
156,9,1.21769588213995,8.6316664221294,-0.0898841293298626,6.23956341070331
156,10,1.24619155220541,8.44099854916164,-0.118307243975001,6.30052921739798
157,0,1.55829718231227,7.43885002713516,-0.0771657425127753,6.45449186058268
157,1,1.74748251389637,7.39678990198394,-0.0985149656671129,6.42981255299339
157,2,1.84427260420888,7.4925997024646,-0.106491687442507,6.41417980533869
157,3,1.72731637687409,7.65783293708056,-0.0977711557852956,6.31248955362765
157,4,1.5505950284211,7.90159656808861,-0.110788133572407,6.37656889793924
157,5,1.66553254783352,7.96553744228927,-0.0888084688144002,6.42536876134548
157,6,1.60310052729234,7.94586872134978,-0.119727561750179,6.33798770219184
157,7,1.64058863755097,8.02802537491806,-0.0961967463842565,6.25966010574149
157,8,1.42359831841504,8.21228891978192,-0.0947832677939142,6.38313656995121
157,9,1.17403640408844,8.38951026729544,-0.0900437396288674,6.28384313568295
157,10,1.37465407548759,8.2163072667745,-0.116760663146347,6.3669424941647
158,0,1.52623437418177,7.32892332972321,-0.0792774801993286,6.4425106876518
158,1,1.80329897180919,7.35761037988352,-0.124567266883945,6.42586024464023
158,2,1.75514417655845,7.5316087966157,-0.124416798262137,6.4706111688779
158,3,1.73748602021063,7.6589571280938,-0.0722716090098513,6.34252160937814
158,4,1.71665167554518,7.74290014956053,-0.097485967131903,6.25326739410192
158,5,1.6923441711742,7.8371139581537,-0.106856155296044,6.38475973146463
158,6,1.58006726783322,7.95264853543418,-0.128105266081301,6.3398211617511
158,7,1.56088865140164,8.16720574052435,-0.113869986462783,6.23793041102445
158,8,1.49288987932286,8.37178847254522,-0.0747253736756025,6.36681991322781
158,9,1.2766447147796,8.53422625057434,-0.14054323053512,6.32358093394884
158,10,1.29007284742043,8.35758154605041,-0.136017509628096,6.34442932832226
159,0,1.47165431889022,7.15211564773428,-0.0805062618592814,6.541150936109
159,1,1.7158341131456,7.17317874181415,-0.0896309356198961,6.39617350928804
159,2,1.89832697876744,7.29243030896333,-0.114677732418206,6.39129910439659
159,3,1.65887149129988,7.31764879055658,-0.0722595015853447,6.27252088952325
159,4,1.53592824703996,7.48533413238601,-0.0863530847585056,6.44252536670444
159,5,1.82016742245232,7.61684055928314,-0.083621057315354,6.44050051647038
159,6,1.68330981515719,7.78167565295989,-0.106845656305363,6.39609967306103
